Date;YEAR;MONTH;Season;DAY;ALK;TIC;LAT;LONG;PRESS;Pot_Temp;SAL;pCO2;pHtot;ID_SITE;HEURE;CTD_cast;bouteille;PROF;PROF_NUM;TEMP;qT;S;qS;DOXY_MMKG;qDOXY_MMKG
2014-12-10;2014;12;4;10;2601.5;2342.5;43.4167;7.8667;303;13.733;38.634;425.5113;8.0485;DYFAMED;NA;NA;NA;303;NA;NA;NA;NA;9;NA;9
2014-12-10;2014;12;4;10;2596.8;2340.5;43.4167;7.8667;400;13.435;38.596;423.396;8.0456;DYFAMED;NA;NA;NA;400.309;NA;13.4935;NA;38.5961;2;177.4077429;2
2014-12-10;2014;12;4;10;2603.3;2341.1;43.4167;7.8667;503;13.51;38.617;414.6535;8.0499;DYFAMED;NA;NA;NA;503;NA;NA;NA;NA;9;NA;9
2014-12-10;2014;12;4;10;2598.9;2333.6;43.4167;7.8667;702;13.182;38.546;400.0836;8.0542;DYFAMED;NA;NA;NA;701.852;NA;13.2851;NA;38.5456;2;185.8305138;2
2014-12-10;2014;12;4;10;2593.6;2333.8;43.4167;7.8667;999;13.086;38.522;406.1347;8.0355;DYFAMED;NA;NA;NA;999;NA;NA;NA;NA;9;NA;9
2014-12-10;2014;12;4;10;2591.6;2329;43.4167;7.8667;1003;13.02;38.506;398.7985;8.0417;DYFAMED;NA;NA;NA;1002.72;NA;13.1684;NA;38.5059;2;188.1859065;2
2014-12-10;2014;12;4;10;2589.6;2331.4;43.4167;7.8667;1494;12.919;38.481;402.963;8.0172;DYFAMED;NA;NA;NA;1494;NA;NA;NA;NA;9;NA;9
2014-12-10;2014;12;4;10;2593.6;2327.4;43.4167;7.8667;1500;12.912;38.481;388.7517;8.0307;DYFAMED;NA;NA;NA;1499.933;NA;13.1364;NA;38.4808;2;196.8917939;2
2014-12-10;2014;12;4;10;2596.6;2335.9;43.4167;7.8667;1997;12.906;38.483;398.2734;8.0017;DYFAMED;NA;NA;NA;1997;NA;NA;NA;NA;9;NA;9
2014-12-10;2014;12;4;10;2590.7;2327.7;43.4167;7.8667;2002;12.903;38.484;392.1451;8.0063;DYFAMED;NA;NA;NA;2001.646;NA;13.208;NA;38.4837;2;199.2793969;2
2014-12-10;2014;12;4;10;2603.1;2342.3;43.4167;7.8667;2394;12.912;38.491;398.8906;7.9857;DYFAMED;NA;NA;NA;2393.888;NA;13.2818;NA;38.4909;2;203.3410574;2
2014-12-10;2014;12;4;10;2592.9;2336.5;43.4167;7.8667;2407;12.911;38.491;404.4249;7.9786;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2015-04-10;2015;4;2;10;2570.3;2285.3;43.4167;7.8667;10;13.689;38.246;364.3749;8.1137;DYFAMED;NA;MOOSE85;12;10.466;NA;13.6903;2;38.2455;2;254.568274;2
2015-04-10;2015;4;2;10;2569.2;2286.1;43.4167;7.8667;21;13.629;38.247;366.3388;8.1111;DYFAMED;NA;MOOSE85;11;20.544;NA;13.6319;2;38.2465;2;252.4378554;2
2015-04-10;2015;4;2;10;2567.8;2284.1;43.4167;7.8667;30;13.617;38.247;364.706;8.1122;DYFAMED;NA;MOOSE85;10;29.587;NA;13.6212;2;38.2466;2;255.041964;2
2015-04-10;2015;4;2;10;2575.7;2311.4;43.4167;7.8667;80;13.348;38.37;398.5955;8.0785;DYFAMED;NA;MOOSE85;9;79.506;NA;13.3591;2;38.3704;2;212.9450849;2
2015-04-10;2015;4;2;10;2586.3;2325.7;43.4167;7.8667;100;13.278;38.411;408.0569;8.0706;DYFAMED;NA;MOOSE85;8;100.209;NA;13.2925;2;38.4106;2;208.6821229;2
2015-04-10;2015;4;2;10;2601.1;2344.7;43.4167;7.8667;201;13.529;38.567;426.7125;8.0518;DYFAMED;NA;MOOSE85;7;200.715;NA;13.5578;2;38.5665;2;NA;9
2015-04-10;2015;4;2;10;2601.2;2340.1;43.4167;7.8667;301;13.615;38.629;418.9956;8.0542;DYFAMED;NA;MOOSE85;6;300.906;NA;13.6599;2;38.6288;2;173.7706379;2
2015-04-10;2015;4;2;10;2603.7;2337;43.4167;7.8667;501;13.448;38.606;404.7899;8.0589;DYFAMED;NA;MOOSE85;5;500.842;NA;13.5221;2;38.6063;2;172.6403053;2
2015-04-10;2015;4;2;10;2600.3;2336.6;43.4167;7.8667;999;13.083;38.521;400.4915;8.0416;DYFAMED;NA;MOOSE85;4;999.446;NA;13.2306;2;38.5213;2;188.4816619;2
2015-04-10;2015;4;2;10;2598.4;2331.8;43.4167;7.8667;1500;12.93;38.484;389.7133;8.0305;DYFAMED;NA;MOOSE85;3;1499.932;NA;13.1544;2;38.4841;2;193.8655001;2
2015-04-10;2015;4;2;10;2590.2;2321.9;43.4167;7.8667;2026;12.907;38.484;382.1733;8.0147;DYFAMED;NA;MOOSE85;2;2026.378;NA;13.2154;2;38.4837;2;196.0379089;2
2015-04-10;2015;4;2;10;2592.7;2328.1;43.4167;7.8667;2407;12.911;38.489;388.6522;7.9932;DYFAMED;NA;MOOSE85;1;2406.652;NA;13.2829;2;38.4893;2;200.7705421;2
2015-05-10;2015;5;2;10;2571.4;2277.5;43.4167;7.8667;11;16.036;38.226;386.3043;8.0922;DYFAMED;NA;MOOSE86;12;10.726;NA;16.0844;2;38.2233;2;238.8952516;2
2015-05-10;2015;5;2;10;2569.7;2276.7;43.4167;7.8667;30;14.416;38.228;361.763;8.1153;DYFAMED;NA;MOOSE86;11;30.378;NA;14.4056;2;38.2292;2;252.2653476;2
2015-05-10;2015;5;2;10;2576.1;2311.4;43.4167;7.8667;55;13.229;38.31;395.4299;8.0827;DYFAMED;NA;MOOSE86;10;54.785;NA;13.2369;2;38.3096;2;235.9545409;2
2015-05-10;2015;5;2;10;2580.3;2324.8;43.4167;7.8667;80;13.24;38.386;415.5538;8.0638;DYFAMED;NA;MOOSE86;9;80.487;NA;13.2511;2;38.3861;2;208.2502304;2
2015-05-10;2015;5;2;10;2584.2;2332.7;43.4167;7.8667;101;13.365;38.467;427.9897;8.0525;DYFAMED;NA;MOOSE86;8;100.567;NA;13.3806;2;38.4676;2;NA;9
2015-05-10;2015;5;2;10;2609.9;2346.8;43.4167;7.8667;301;13.613;38.64;417.7295;8.0566;DYFAMED;NA;MOOSE86;6;301.38;NA;13.6571;2;38.6398;2;176.1994267;2
2015-05-10;2015;5;2;10;2599.9;2333.3;43.4167;7.8667;501;13.375;38.592;402.4495;8.0605;DYFAMED;NA;MOOSE86;5;500.608;NA;13.4481;2;38.5918;2;175.2868008;2
2015-05-10;2015;5;2;10;2590.6;2329;43.4167;7.8667;1000;13.015;38.506;400.3503;8.0403;DYFAMED;NA;MOOSE86;4;1000.043;NA;13.1622;2;38.5058;2;188.4811439;2
2015-05-10;2015;5;2;10;2589.8;2328.5;43.4167;7.8667;1501;12.915;38.484;396.9716;8.0224;DYFAMED;NA;MOOSE86;3;1500.868;NA;13.1397;2;38.4837;2;197.9878879;2
2015-05-10;2015;5;2;10;2594.8;2333.8;43.4167;7.8667;2000;12.905;38.487;397.1931;8.0023;DYFAMED;NA;MOOSE86;2;2000.487;NA;13.2096;2;38.4866;2;193.5200725;2
2015-06-14;2015;6;2;14;2565.3;2260.9;43.4167;7.8667;10;21.057;38.281;451.5086;8.0332;DYFAMED;NA;MOOSE87;12;10.323;NA;21.0576;2;38.2807;2;223.3087811;2
2015-06-14;2015;6;2;14;2562.2;2263.2;43.4167;7.8667;31;14.513;38.264;351.6841;8.1242;DYFAMED;NA;MOOSE87;11;30.739;NA;14.5332;2;38.2636;2;264.6834804;2
2015-06-14;2015;6;2;14;2567.1;2303.8;43.4167;7.8667;56;13.461;38.308;399.3483;8.0777;DYFAMED;NA;MOOSE87;10;56.216;NA;13.4704;2;38.3077;2;232.2764729;2
2015-06-14;2015;6;2;14;2578.3;2325;43.4167;7.8667;81;13.54;38.421;425.1711;8.055;DYFAMED;NA;MOOSE87;9;80.798;NA;13.5493;2;38.4195;2;197.9272284;2
2015-06-14;2015;6;2;14;2575.5;2323.4;43.4167;7.8667;101;13.548;38.461;427.2878;8.0519;DYFAMED;NA;MOOSE87;8;101.433;NA;13.5602;2;38.4603;2;191.2375159;2
2015-06-14;2015;6;2;14;2597.3;2333.2;43.4167;7.8667;400;13.597;38.639;411.2574;8.0563;DYFAMED;NA;MOOSE87;5;400.391;NA;13.6558;2;38.6388;2;168.1273278;2
2015-06-14;2015;6;2;14;2598;2338.4;43.4167;7.8667;701;13.259;38.564;412.4451;8.0429;DYFAMED;NA;MOOSE87;4;700.503;NA;13.3621;2;38.564;2;179.4102758;2
2015-06-14;2015;6;2;14;2594.5;2333.6;43.4167;7.8667;1001;13.059;38.515;403.7036;8.0377;DYFAMED;NA;MOOSE87;2;1000.713;NA;13.2063;2;38.515;2;186.0512134;2
2015-06-14;2015;6;2;14;2593.6;2331.9;43.4167;7.8667;1001;13.058;38.515;401.872;8.0393;DYFAMED;NA;MOOSE87;3;1001.015;NA;13.2062;2;38.515;2;186.2248091;2
2015-06-14;2015;6;2;14;2590;2331.7;43.4167;7.8667;1001;13.058;38.515;407.4404;8.0337;DYFAMED;NA;MOOSE87;1;1001.203;NA;13.2057;2;38.5148;2;185.704022;2
2015-08-29;2015;8;3;29;2560.9;2225.5;43.4167;7.8667;11;22.822;38.328;422.0542;8.0553;DYFAMED;NA;MOOSE88;12;10.734;NA;22.826;2;38.3284;2;229.2838821;2
2015-08-29;2015;8;3;29;2561.1;2232.6;43.4167;7.8667;21;16.472;38.261;334.4854;8.1416;DYFAMED;NA;MOOSE88;11;20.727;NA;16.4764;2;38.2612;2;292.5561994;2
2015-08-29;2015;8;3;29;2569.9;2309.8;43.4167;7.8667;49;13.527;38.333;407.8298;8.0707;DYFAMED;NA;MOOSE88;10;48.794;NA;13.534;2;38.3326;2;228.5420911;2
2015-08-29;2015;8;3;29;2579.5;2329.2;43.4167;7.8667;80;13.375;38.423;428.8356;8.0521;DYFAMED;NA;MOOSE88;9;80.298;NA;13.3863;2;38.423;2;198.571187;2
2015-08-29;2015;8;3;29;2582;2330.2;43.4167;7.8667;121;13.525;38.531;430.2019;8.0494;DYFAMED;NA;MOOSE88;8;121.319;NA;13.543;2;38.5306;2;179.9422476;2
2015-08-29;2015;8;3;29;2592.4;2335.3;43.4167;7.8667;201;13.623;38.608;424.7245;8.0521;DYFAMED;NA;MOOSE88;7;201.207;NA;13.6527;2;38.6082;2;173.2957346;2
2015-08-29;2015;8;3;29;2599;2334.3;43.4167;7.8667;602;13.265;38.566;403.2775;8.0554;DYFAMED;NA;MOOSE88;5;601.964;NA;13.3534;2;38.5661;2;177.803927;2
2015-08-29;2015;8;3;29;2588.4;2325.5;43.4167;7.8667;1001;13.02;38.507;397.3101;8.0427;DYFAMED;NA;MOOSE88;4;1001.099;NA;13.1676;2;38.507;2;NA;9
2015-08-29;2015;8;3;29;2588.2;2326.6;43.4167;7.8667;1501;12.92;38.484;396.0223;8.0231;DYFAMED;NA;MOOSE88;3;1500.747;NA;13.1444;2;38.484;2;194.3858989;2
2015-08-29;2015;8;3;29;2583.7;2321.4;43.4167;7.8667;2001;12.906;38.486;391.5373;8.0059;DYFAMED;NA;MOOSE88;2;2000.735;NA;13.2105;2;38.4855;2;196.1676532;2
2015-08-29;2015;8;3;29;2582;2318.9;43.4167;7.8667;2301;12.911;38.49;388.7471;7.9959;DYFAMED;NA;MOOSE88;1;2301.415;NA;13.2651;2;38.4898;2;197.7750334;2
2015-09-21;2015;9;3;21;2578.2;2239.5;43.4167;7.8667;11;21.867;38.401;406.7712;8.0713;DYFAMED;NA;MOOSE89;12;10.776;NA;21.8708;2;38.4006;2;218.7282149;2
2015-09-21;2015;9;3;21;2564.7;2250.1;43.4167;7.8667;23;16.57;38.228;357.8769;8.118;DYFAMED;NA;MOOSE89;11;23.348;NA;16.5676;2;38.2281;2;269.8070277;2
2015-09-21;2015;9;3;21;2566.4;2310.2;43.4167;7.8667;53;13.575;38.218;414.1638;8.0645;DYFAMED;NA;MOOSE89;10;53.235;NA;13.5819;2;38.218;2;215.4103252;2
2015-09-21;2015;9;3;21;2571;2319.8;43.4167;7.8667;81;13.463;38.327;424.8679;8.0544;DYFAMED;NA;MOOSE89;9;80.542;NA;13.4748;2;38.3274;2;196.9831111;2
2015-09-21;2015;9;3;21;2583.2;2333.3;43.4167;7.8667;120;13.499;38.439;433.117;8.0472;DYFAMED;NA;MOOSE89;8;120.053;NA;13.5171;2;38.4391;2;187.8533152;2
2015-09-21;2015;9;3;21;2595.3;2337.7;43.4167;7.8667;200;13.645;38.58;424.6985;8.0527;DYFAMED;NA;MOOSE89;7;199.907;NA;13.6741;2;38.5799;2;176.3382158;2
2015-09-21;2015;9;3;21;2600.3;2338.6;43.4167;7.8667;302;13.725;38.652;419.7218;8.0534;DYFAMED;NA;MOOSE89;6;301.559;NA;13.7693;2;38.6519;2;169.9958235;2
2015-09-21;2015;9;3;21;2597.1;2334.1;43.4167;7.8667;600;13.357;38.588;407.8458;8.0511;DYFAMED;NA;MOOSE89;5;600.401;NA;13.4458;2;38.5875;2;173.6815058;2
2015-09-21;2015;9;3;21;2589.3;2331.8;43.4167;7.8667;1000;13.053;38.515;408.7271;8.0325;DYFAMED;NA;MOOSE89;4;1000.461;NA;13.2007;2;38.5151;2;183.7508829;2
2015-09-21;2015;9;3;21;2587.7;2326.2;43.4167;7.8667;1501;12.918;38.483;396.0234;8.023;DYFAMED;NA;MOOSE89;3;1500.591;NA;13.1422;2;38.4831;2;193.2575817;2
2015-09-21;2015;9;3;21;2586.2;2325.3;43.4167;7.8667;2000;12.906;38.486;394.9132;8.0031;DYFAMED;NA;MOOSE89;2;2000.23;NA;13.2107;2;38.4856;2;195.7770539;2
2015-09-21;2015;9;3;21;2589.1;2327;43.4167;7.8667;2331;12.913;38.491;392.6062;7.9921;DYFAMED;NA;MOOSE89;1;2331.314;NA;13.2719;2;38.4911;2;198.6865735;2
2015-10-17;2015;10;4;17;2560.7;2242.9;43.4167;7.8667;10;17.989;38.251;373.3892;8.102;DYFAMED;NA;MOOSE90;12;9.617;NA;17.9902;2;38.2505;2;232.0020201;2
2015-10-17;2015;10;4;17;2565.6;2308.4;43.4167;7.8667;80;13.78;38.339;416.6793;8.0608;DYFAMED;NA;MOOSE90;9;80.34;NA;13.7928;2;38.339;2;195.3447438;2
2015-10-17;2015;10;4;17;2573.3;2320.9;43.4167;7.8667;121;13.668;38.432;427.7591;8.0504;DYFAMED;NA;MOOSE90;8;120.636;NA;13.6873;2;38.4322;2;187.3400538;2
2015-10-17;2015;10;4;17;2579.9;2330.6;43.4167;7.8667;201;13.426;38.496;432.295;8.0439;DYFAMED;NA;MOOSE90;7;200.552;NA;13.4548;2;38.4962;2;185.1519353;2
2015-10-17;2015;10;4;17;2600.7;2343.1;43.4167;7.8667;340;13.583;38.612;425.0268;8.0473;DYFAMED;NA;MOOSE90;6;340.324;NA;13.6344;2;38.6122;2;175.5079065;2
2015-10-17;2015;10;4;17;2591.6;2333.6;43.4167;7.8667;501;13.37;38.581;416.6332;8.0466;DYFAMED;NA;MOOSE90;5;500.529;NA;13.443;2;38.5809;2;171.2519773;2
2015-10-17;2015;10;4;17;2586.8;2324.8;43.4167;7.8667;1001;13.064;38.518;399.4364;8.0405;DYFAMED;NA;MOOSE90;4;1000.784;NA;13.2112;2;38.5175;2;181.7978924;2
2015-10-17;2015;10;4;17;2589.6;2329;43.4167;7.8667;1501;12.92;38.484;398.3417;8.0211;DYFAMED;NA;MOOSE90;3;1501.348;NA;13.1448;2;38.4835;2;190.9573853;2
2015-10-17;2015;10;4;17;2591.4;2331.4;43.4167;7.8667;2001;12.905;38.485;398.1055;8.0009;DYFAMED;NA;MOOSE90;2;2000.885;NA;13.2098;2;38.4852;2;197.5565594;2
2015-10-17;2015;10;4;17;2587.4;2329;43.4167;7.8667;2332;12.914;38.491;399.211;7.9856;DYFAMED;NA;MOOSE90;1;2331.842;NA;13.2729;2;38.4914;2;196.0825956;2
2015-11-13;2015;11;4;13;2571.6;2244.3;43.4167;7.8667;10;18.196;38.276;364.5615;8.1119;DYFAMED;NA;MOOSE91;12;9.838;NA;18.1975;2;38.2761;2;229.8367737;2
2015-11-13;2015;11;4;13;2577.7;2249;43.4167;7.8667;20;18.184;38.276;363.9041;8.1131;DYFAMED;NA;MOOSE91;11;19.775;NA;18.1873;2;38.2763;2;232.0958361;2
2015-11-13;2015;11;4;13;2572;2275.4;43.4167;7.8667;43;16.173;38.252;384.097;8.0929;DYFAMED;NA;MOOSE91;10;42.832;NA;16.1848;2;38.2512;2;243.6302503;2
2015-11-13;2015;11;4;13;2569.7;2297.5;43.4167;7.8667;60;14.043;38.248;392.47;8.0844;DYFAMED;NA;MOOSE91;9;60.451;NA;14.052;2;38.2473;2;230.014312;2
2015-11-13;2015;11;4;13;2578.3;2328.1;43.4167;7.8667;100;13.569;38.375;431.615;8.0488;DYFAMED;NA;MOOSE91;8;100.425;NA;13.576;2;38.3718;2;192.5096282;2
2015-11-13;2015;11;4;13;2598.8;2344.3;43.4167;7.8667;200;13.715;38.582;433.5168;8.0456;DYFAMED;NA;MOOSE91;7;199.77;NA;13.7447;2;38.5817;2;177.3387963;2
2015-11-13;2015;11;4;13;2600.3;2342.6;43.4167;7.8667;600;13.429;38.604;420.8069;8.04;DYFAMED;NA;MOOSE91;5;600.349;NA;13.5174;2;38.6036;2;172.3365954;2
2015-11-13;2015;11;4;13;2604.2;2343.5;43.4167;7.8667;1000;13.107;38.528;407.9388;8.0354;DYFAMED;NA;MOOSE91;4;999.679;NA;13.2547;2;38.5281;2;183.3171171;2
2015-11-13;2015;11;4;13;2594.1;2333.6;43.4167;7.8667;1498;12.938;38.487;400.1974;8.0202;DYFAMED;NA;MOOSE91;3;1497.863;NA;13.1624;2;38.4867;2;189.8292274;2
2015-11-13;2015;11;4;13;2597.1;2336.2;43.4167;7.8667;1999;12.909;38.484;398.0905;8.0018;DYFAMED;NA;MOOSE91;2;1999.361;NA;13.2133;2;38.4844;2;196.385029;2
2015-11-13;2015;11;4;13;2598.8;2339;43.4167;7.8667;2368;12.912;38.491;399.6557;7.9854;DYFAMED;NA;MOOSE91;1;2368.041;NA;13.2778;2;38.4905;2;197.4282069;2
2015-12-10;2015;12;4;10;2569.9;2252.8;43.4167;7.8667;11;15.928;38.222;345.9031;8.1317;DYFAMED;NA;MOOSE92;12;10.511;NA;15.9297;2;38.2217;2;234.6305058;2
2015-12-10;2015;12;4;10;2566.4;2254.4;43.4167;7.8667;31;15.911;38.222;352.5728;8.1235;DYFAMED;NA;MOOSE92;11;30.739;NA;15.9155;2;38.2223;2;236.6277169;2
2015-12-10;2015;12;4;10;2565.5;2299.8;43.4167;7.8667;53;14.135;38.199;404.6436;8.073;DYFAMED;NA;MOOSE92;10;52.573;NA;14.1429;2;38.1988;2;215.916288;2
2015-12-10;2015;12;4;10;2575.6;2321.5;43.4167;7.8667;80;13.753;38.346;425.7193;8.0544;DYFAMED;NA;MOOSE92;9;80.348;NA;13.7647;2;38.346;2;193.215509;2
2015-12-10;2015;12;4;10;2588.9;2331.1;43.4167;7.8667;121;13.684;38.448;421.9239;8.0577;DYFAMED;NA;MOOSE92;8;121.483;NA;13.702;2;38.4478;2;187.2949756;2
2015-12-10;2015;12;4;10;2594.5;2339.5;43.4167;7.8667;201;13.765;38.588;432.1;8.0462;DYFAMED;NA;MOOSE92;7;201.171;NA;13.7944;2;38.5878;2;NA;9
2015-12-10;2015;12;4;10;2606;2342.2;43.4167;7.8667;351;13.671;38.645;416.0411;8.0554;DYFAMED;NA;MOOSE92;6;351.31;NA;13.7236;2;38.6454;2;170.6461111;2
2015-12-10;2015;12;4;10;2599.8;2331.9;43.4167;7.8667;1001;13.052;38.513;391.7934;8.0495;DYFAMED;NA;MOOSE92;4;1000.547;NA;13.1997;2;38.5132;2;184.2719098;2
2015-12-10;2015;12;4;10;2593.2;2331.4;43.4167;7.8667;1502;12.924;38.484;397.1529;8.0227;DYFAMED;NA;MOOSE92;3;1501.9;NA;13.1487;2;38.4837;2;195.4710824;2
2015-12-10;2015;12;4;10;2598.8;2334.5;43.4167;7.8667;2357;12.913;38.49;391.1395;7.9938;DYFAMED;NA;MOOSE92;1;2356.58;NA;13.2769;2;38.49;2;198.6001256;2
2016-02-05;2016;2;1;5;2565.8;2290.8;43.4167;7.8667;10;13.628;38.266;379.7712;8.0979;DYFAMED;09:50:00;MOOSE94;12;10.006;NA;13.629;2;38.2663;2;236.444345;2
2016-02-05;2016;2;1;5;2567.9;2294;43.4167;7.8667;20;13.614;38.27;382.1311;8.0956;DYFAMED;09:50:00;MOOSE94;11;20.12;NA;13.6168;2;38.2704;2;237.77818;2
2016-02-05;2016;2;1;5;2573.5;2306.4;43.4167;7.8667;59;13.376;38.341;392.9077;8.0844;DYFAMED;09:50:00;MOOSE94;10;58.699;NA;13.3852;2;38.3409;2;233.678632;2
2016-02-05;2016;2;1;5;2574.5;2306;43.4167;7.8667;81;13.347;38.355;390.1552;8.0862;DYFAMED;09:50:00;MOOSE94;9;80.761;NA;13.3582;2;38.3552;2;NA;9
2016-02-05;2016;2;1;5;2579.6;2309.5;43.4167;7.8667;101;13.342;38.355;388.513;8.0877;DYFAMED;09:50:00;MOOSE94;8;100.573;NA;13.3562;2;38.3552;2;229.510669;2
2016-02-05;2016;2;1;5;2593.6;2339.6;43.4167;7.8667;200;13.506;38.556;428.8214;8.0489;DYFAMED;09:50:00;MOOSE94;7;199.833;NA;13.5345;2;38.5561;2;180.77688;2
2016-02-05;2016;2;1;5;2603.2;2344.1;43.4167;7.8667;301;13.654;38.639;424.4636;8.0497;DYFAMED;09:50:00;MOOSE94;6;301.018;NA;13.6984;2;38.6391;2;170.377489;2
2016-02-05;2016;2;1;5;2601.9;2341.5;43.4167;7.8667;501;13.455;38.607;416.7376;8.048;DYFAMED;09:50:00;MOOSE94;5;501.417;NA;13.5291;2;38.6068;2;174.602382;2
2016-02-05;2016;2;1;5;2607.8;2343.8;43.4167;7.8667;1002;13.034;38.509;401.1235;8.042;DYFAMED;09:50:00;MOOSE94;4;1001.646;NA;13.1812;2;38.5094;2;185.032381;2
2016-02-05;2016;2;1;5;2591;2327.6;43.4167;7.8667;1501;12.919;38.483;393.3869;8.026;DYFAMED;09:50:00;MOOSE94;3;1501.145;NA;13.1432;2;38.4833;2;194.864078;2
2016-02-05;2016;2;1;5;2594.8;2330.6;43.4167;7.8667;1999;12.908;38.485;391.1657;8.008;DYFAMED;09:50:00;MOOSE94;2;1998.823;NA;13.212;2;38.4852;2;196.871958;2
2016-02-05;2016;2;1;5;2587;2329.2;43.4167;7.8667;2378;12.914;38.49;400.1061;7.9829;DYFAMED;09:50:00;MOOSE94;1;2378.046;NA;13.2808;2;38.4899;2;NA;9
2016-03-07;2016;3;1;7;2580.6;2301.6;43.4167;7.8667;9;13.501;38.285;375.0303;8.1047;DYFAMED;13:56:00;MOOSE95;12;9.318;NA;13.5032;2;38.2854;2;239.256861;2
2016-03-07;2016;3;1;7;2566.7;2292.1;43.4167;7.8667;21;13.401;38.283;377.207;8.1;DYFAMED;13:56:00;MOOSE95;11;20.605;NA;13.4038;2;38.2831;2;237.721554;2
2016-03-07;2016;3;1;7;2574.7;2296.1;43.4167;7.8667;39;13.388;38.284;372.1447;8.1054;DYFAMED;13:56:00;MOOSE95;10;39.211;NA;13.3943;2;38.2838;2;236.529937;2
2016-03-07;2016;3;1;7;2577.4;2298.3;43.4167;7.8667;79;13.373;38.284;371.6443;8.1046;DYFAMED;13:56:00;MOOSE95;9;79.468;NA;13.3846;2;38.2837;2;235.316559;2
2016-03-07;2016;3;1;7;2581;2323.5;43.4167;7.8667;120;13.746;38.514;421.9125;8.0565;DYFAMED;13:56:00;MOOSE95;8;120.035;NA;13.7639;2;38.5141;2;187.230652;2
2016-03-07;2016;3;1;7;2588;2331.6;43.4167;7.8667;150;13.506;38.492;421.6594;8.0565;DYFAMED;13:56:00;MOOSE95;7;149.615;NA;13.526;2;38.492;2;201.817443;2
2016-03-07;2016;3;1;7;2604.4;2343.8;43.4167;7.8667;200;13.636;38.577;421.208;8.0571;DYFAMED;13:56:00;MOOSE95;6;199.948;NA;13.6648;2;38.5774;2;179.217777;2
2016-03-07;2016;3;1;7;2601.5;2336.6;43.4167;7.8667;330;13.609;38.626;411.3;8.0599;DYFAMED;13:56:00;MOOSE95;5;329.876;NA;13.6578;2;38.6264;2;172.219943;2
2016-03-07;2016;3;1;7;2592.8;2331.5;43.4167;7.8667;500;13.428;38.599;411.6391;8.0512;DYFAMED;13:56:00;MOOSE95;4;500.321;NA;13.5018;2;38.5986;2;174.863078;2
2016-03-07;2016;3;1;7;2592.1;2328.3;43.4167;7.8667;1000;13.062;38.513;397.4596;8.0432;DYFAMED;13:56:00;MOOSE95;3;999.767;NA;13.2097;2;38.513;2;184.948076;2
2016-03-07;2016;3;1;7;2586.8;2323.8;43.4167;7.8667;1500;12.919;38.479;392.8967;8.0258;DYFAMED;13:56:00;MOOSE95;2;1499.902;NA;13.1428;2;38.4794;2;193.097659;2
2016-03-07;2016;3;1;7;2588.5;2326.3;43.4167;7.8667;2001;12.909;38.482;393.1125;8.0051;DYFAMED;13:56:00;MOOSE95;1;2000.86;NA;13.2133;2;38.4824;2;196.096176;2
2016-04-16;2016;4;2;16;2566.6;2268.6;43.4167;7.8667;10;15.121;38.288;364.0426;8.1131;DYFAMED;12:11:00;MOOSE96;10;9.957;NA;15.1264;2;38.2882;2;254.4491;2
2016-04-16;2016;4;2;16;2568.8;2265.7;43.4167;7.8667;20;14.95;38.29;353.7268;8.1234;DYFAMED;12:11:00;MOOSE96;9;19.566;NA;14.9497;2;38.2903;2;256.903404;2
2016-04-16;2016;4;2;16;2574;2298.2;43.4167;7.8667;35;13.589;38.333;380.615;8.0971;DYFAMED;12:11:00;MOOSE96;8;35.423;NA;13.5933;2;38.3332;2;255.197166;2
2016-04-16;2016;4;2;16;2595;2335;43.4167;7.8667;80;13.33;38.467;413.4353;8.0678;DYFAMED;12:11:00;MOOSE96;7;80.194;NA;13.3361;2;38.4673;2;197.795849;2
2016-04-16;2016;4;2;16;2605;2350.4;43.4167;7.8667;150;13.392;38.527;428.9267;8.0526;DYFAMED;12:11:00;MOOSE96;6;150.136;NA;13.4131;2;38.527;2;191.874848;2
2016-05-05;2016;5;2;5;2582.7;2283.6;43.4167;7.8667;10;15.253;38.342;369.3279;8.1101;DYFAMED;09:14:00;MOOSE97;12;9.67;NA;15.2448;2;38.3417;2;254.316341;2
2016-05-05;2016;5;2;5;2585.7;2287;43.4167;7.8667;17;14.926;38.328;365.6129;8.114;DYFAMED;09:14:00;MOOSE97;11;17.006;NA;14.9438;2;38.3284;2;253.424211;2
2016-05-05;2016;5;2;5;2601.5;2309.3;43.4167;7.8667;27;14.592;38.3;375.523;8.1063;DYFAMED;09:14:00;MOOSE97;10;26.624;NA;14.5909;2;38.3004;2;250.057831;2
2016-05-05;2016;5;2;5;2586.6;2329.7;43.4167;7.8667;61;13.495;38.396;419.3581;8.0622;DYFAMED;09:14:00;MOOSE97;9;60.865;NA;13.5038;2;38.3959;2;203.210472;2
2016-05-05;2016;5;2;5;2591.7;2332.4;43.4167;7.8667;86;13.568;38.475;418.1026;8.0629;DYFAMED;09:14:00;MOOSE97;8;86.086;NA;13.582;2;38.4751;2;189.90308;2
2016-05-05;2016;5;2;5;2589;2338.5;43.4167;7.8667;126;13.428;38.494;432.9332;8.0479;DYFAMED;09:14:00;MOOSE97;7;126.376;NA;13.4451;2;38.4939;2;194.850316;2
