"datetime";"hour";"depth";"T";"S";"Month";"Year";"year.month"
2006-01-24;09:00:00;0;13.206;38.203;"01";"2006";"2006-01"
2006-01-31;09:00:00;50;12.89;38.172;"01";"2006";"2006-01"
2006-01-31;09:00:00;0;12.864;38.122;"01";"2006";"2006-01"
2006-02-07;09:00:00;50;12.793;38.132;"02";"2006";"2006-02"
2006-02-07;09:00:00;0;12.754;38.122;"02";"2006";"2006-02"
2006-02-14;09:00:00;50;12.786;38.186;"02";"2006";"2006-02"
2006-02-14;09:00:00;0;12.777;38.183;"02";"2006";"2006-02"
2006-02-23;09:00:00;50;12.75;38.253;"02";"2006";"2006-02"
2006-02-23;09:00:00;0;12.736;38.249;"02";"2006";"2006-02"
2006-02-28;09:00:00;50;12.744;38.245;"02";"2006";"2006-02"
2006-02-28;09:00:00;0;12.673;38.222;"02";"2006";"2006-02"
2006-03-07;09:00:00;50;12.793;38.293;"03";"2006";"2006-03"
2006-03-07;09:00:00;0;12.61;38.215;"03";"2006";"2006-03"
2006-03-14;09:00:00;50;12.694;38.294;"03";"2006";"2006-03"
2006-03-14;09:00:00;0;12.704;38.296;"03";"2006";"2006-03"
2006-03-21;09:00:00;50;12.45;38.185;"03";"2006";"2006-03"
2006-03-21;09:00:00;0;12.508;38.179;"03";"2006";"2006-03"
2006-03-30;09:00:00;50;12.593;38.205;"03";"2006";"2006-03"
2006-03-30;09:00:00;0;12.785;38.163;"03";"2006";"2006-03"
2006-04-04;09:00:00;50;12.747;38.145;"04";"2006";"2006-04"
2006-04-04;09:00:00;0;13.449;38.076;"04";"2006";"2006-04"
2006-04-11;09:00:00;50;12.959;38.188;"04";"2006";"2006-04"
2006-04-11;09:00:00;0;14.17;37.919;"04";"2006";"2006-04"
2006-04-18;09:00:00;50;13.47;38.197;"04";"2006";"2006-04"
2006-04-18;09:00:00;0;14.526;38.035;"04";"2006";"2006-04"
2006-04-25;09:00:00;50;13.604;38.188;"04";"2006";"2006-04"
2006-04-25;09:00:00;0;15.377;38.081;"04";"2006";"2006-04"
2006-05-02;09:00:00;50;13.846;38.235;"05";"2006";"2006-05"
2006-05-02;09:00:00;0;16.401;38.062;"05";"2006";"2006-05"
2006-05-10;09:00:00;50;13.939;38.242;"05";"2006";"2006-05"
2006-05-10;09:00:00;0;17.033;38.146;"05";"2006";"2006-05"
2006-05-16;09:00:00;50;13.998;38.242;"05";"2006";"2006-05"
2006-05-16;09:00:00;0;18.093;38.128;"05";"2006";"2006-05"
2006-05-23;09:00:00;50;15.15;38.199;"05";"2006";"2006-05"
2006-05-23;09:00:00;0;18.484;38.065;"05";"2006";"2006-05"
2006-05-31;09:00:00;50;13.766;38.25;"05";"2006";"2006-05"
2006-05-31;09:00:00;0;20.428;38.05;"05";"2006";"2006-05"
2006-06-06;09:00:00;50;14.043;38.233;"06";"2006";"2006-06"
2006-06-06;09:00:00;0;18.766;38.192;"06";"2006";"2006-06"
2006-06-13;09:00:00;50;13.82;38.241;"06";"2006";"2006-06"
2006-06-13;09:00:00;0;20.303;38.192;"06";"2006";"2006-06"
2006-06-20;09:00:00;50;14.844;38.219;"06";"2006";"2006-06"
2006-06-20;09:00:00;0;20.49;38.251;"06";"2006";"2006-06"
2006-06-27;09:00:00;50;14.891;38.208;"06";"2006";"2006-06"
2006-06-27;09:00:00;0;22.666;38.27;"06";"2006";"2006-06"
2006-07-06;09:00:00;50;14.481;38.205;"07";"2006";"2006-07"
2006-07-06;09:00:00;0;24.384;38.25;"07";"2006";"2006-07"
2006-07-12;09:00:00;50;14.929;38.201;"07";"2006";"2006-07"
2006-07-12;09:00:00;0;25.148;38.309;"07";"2006";"2006-07"
2006-07-18;09:00:00;50;15.355;38.208;"07";"2006";"2006-07"
2006-07-18;09:00:00;0;26.161;38.312;"07";"2006";"2006-07"
2006-07-25;09:00:00;50;14.809;38.207;"07";"2006";"2006-07"
2006-07-25;09:00:00;0;27.337;38.232;"07";"2006";"2006-07"
2006-08-01;09:00:00;50;15.353;38.194;"08";"2006";"2006-08"
2006-08-01;09:00:00;0;27.611;38.324;"08";"2006";"2006-08"
2006-08-07;09:00:00;50;14.566;38.201;"08";"2006";"2006-08"
2006-08-07;09:00:00;0;23.216;38.267;"08";"2006";"2006-08"
2006-08-16;09:00:00;50;15.168;38.18;"08";"2006";"2006-08"
2006-08-16;09:00:00;0;23.674;38.389;"08";"2006";"2006-08"
2006-08-22;09:00:00;50;16.067;38.194;"08";"2006";"2006-08"
2006-08-22;09:00:00;0;23.915;38.317;"08";"2006";"2006-08"
2006-08-30;09:00:00;50;14.38;38.179;"08";"2006";"2006-08"
2006-08-30;09:00:00;0;23.203;38.363;"08";"2006";"2006-08"
2006-09-05;09:00:00;50;14.419;38.19;"09";"2006";"2006-09"
2006-09-05;09:00:00;0;23.313;38.413;"09";"2006";"2006-09"
2006-09-12;09:00:00;50;15.079;38.191;"09";"2006";"2006-09"
2006-09-12;09:00:00;0;23.48;38.434;"09";"2006";"2006-09"
2006-09-19;09:00:00;50;15.794;38.194;"09";"2006";"2006-09"
2006-09-19;09:00:00;0;22.494;38.048;"09";"2006";"2006-09"
2006-09-26;09:00:00;50;17.441;NA;"09";"2006";"2006-09"
2006-09-26;09:00:00;0;22.135;NA;"09";"2006";"2006-09"
2006-10-03;09:00:00;50;17.44;38.269;"10";"2006";"2006-10"
2006-10-03;09:00:00;0;22.449;38.164;"10";"2006";"2006-10"
2006-10-11;09:00:00;50;20.398;38.27;"10";"2006";"2006-10"
2006-10-11;09:00:00;0;21.67;38.228;"10";"2006";"2006-10"
2006-10-17;09:00:00;50;20.765;38.303;"10";"2006";"2006-10"
2006-10-17;09:00:00;0;21.207;38.325;"10";"2006";"2006-10"
2006-10-24;09:00:00;50;20.57;38.302;"10";"2006";"2006-10"
2006-10-24;09:00:00;0;20.606;38.289;"10";"2006";"2006-10"
2006-10-31;09:00:00;50;20.54;38.27;"10";"2006";"2006-10"
2006-10-31;09:00:00;0;20.595;38.23;"10";"2006";"2006-10"
2006-11-07;09:00:00;50;19.674;38.291;"11";"2006";"2006-11"
2006-11-07;09:00:00;0;19.792;38.274;"11";"2006";"2006-11"
2006-11-14;09:00:00;50;19.408;38.295;"11";"2006";"2006-11"
2006-11-14;09:00:00;0;19.433;38.302;"11";"2006";"2006-11"
2006-11-21;09:00:00;50;18.999;38.259;"11";"2006";"2006-11"
2006-11-21;09:00:00;0;19.012;38.248;"11";"2006";"2006-11"
2006-11-28;09:00:00;50;18.526;38.188;"11";"2006";"2006-11"
2006-11-28;09:00:00;0;18.527;38.189;"11";"2006";"2006-11"
2006-12-05;09:00:00;50;17.79;38.175;"12";"2006";"2006-12"
2006-12-05;09:00:00;0;18.097;38.176;"12";"2006";"2006-12"
2006-12-12;09:00:00;50;17.525;38.071;"12";"2006";"2006-12"
2006-12-12;09:00:00;0;17.516;38.075;"12";"2006";"2006-12"
2006-12-19;09:00:00;50;17.116;38.115;"12";"2006";"2006-12"
2006-12-19;09:00:00;0;17.106;38.116;"12";"2006";"2006-12"
2007-01-09;09:56:34;50;15.495;38.172;"01";"2007";"2007-01"
2007-01-09;09:56:34;0;15.463;38.161;"01";"2007";"2007-01"
2007-01-16;10:07:38;50;15.458;38.217;"01";"2007";"2007-01"
2007-01-16;10:07:38;0;15.447;38.209;"01";"2007";"2007-01"
2007-01-23;09:10:45;50;15.442;38.245;"01";"2007";"2007-01"
2007-01-23;09:10:45;0;15.422;38.239;"01";"2007";"2007-01"
2007-01-30;09:35:25;50;14.961;38.183;"01";"2007";"2007-01"
2007-01-30;09:35:25;0;14.95;38.183;"01";"2007";"2007-01"
2007-02-06;10:01:17;50;14.761;38.177;"02";"2007";"2007-02"
2007-02-06;10:01:17;0;14.748;38.165;"02";"2007";"2007-02"
2007-02-13;09:15:28;50;14.509;38.148;"02";"2007";"2007-02"
2007-02-13;09:15:28;0;14.494;38.144;"02";"2007";"2007-02"
2007-02-20;09:46:54;50;14.286;38.113;"02";"2007";"2007-02"
2007-02-20;09:46:54;0;14.267;38.099;"02";"2007";"2007-02"
2007-02-27;09:34:42;50;14.181;38.128;"02";"2007";"2007-02"
2007-02-27;09:34:42;0;14.171;38.127;"02";"2007";"2007-02"
2007-03-06;09:15:39;50;14.385;38.067;"03";"2007";"2007-03"
2007-03-06;09:15:39;0;14.591;38.055;"03";"2007";"2007-03"
2007-03-13;10:07:48;50;14.34;38.034;"03";"2007";"2007-03"
2007-03-13;10:07:48;0;14.362;38.005;"03";"2007";"2007-03"
2007-03-20;09:14:52;50;14.143;38.14;"03";"2007";"2007-03"
2007-03-20;09:14:52;0;14.242;38.034;"03";"2007";"2007-03"
2007-03-27;06:30:00;50;13.983;38.091;"03";"2007";"2007-03"
2007-03-27;06:30:00;0;14.031;38.09;"03";"2007";"2007-03"
2007-04-03;06:30:00;50;13.98;38.088;"04";"2007";"2007-04"
2007-04-03;06:30:00;0;14.104;38.079;"04";"2007";"2007-04"
2007-04-17;06:50:00;50;15.009;38.027;"04";"2007";"2007-04"
2007-04-17;06:50:00;0;15.772;38.005;"04";"2007";"2007-04"
2007-04-24;06:50:00;50;14.847;38.019;"04";"2007";"2007-04"
2007-04-24;06:50:00;0;18.039;37.87;"04";"2007";"2007-04"
2007-05-02;08:07:45;50;14.654;38.071;"05";"2007";"2007-05"
2007-05-02;08:07:45;0;18.395;37.723;"05";"2007";"2007-05"
2007-05-09;07:52:31;50;15.1;37.978;"05";"2007";"2007-05"
2007-05-09;07:52:31;0;18.821;37.332;"05";"2007";"2007-05"
2007-05-15;07:41:09;50;15.051;37.879;"05";"2007";"2007-05"
2007-05-15;07:41:09;0;19.997;37.537;"05";"2007";"2007-05"
2007-05-22;08:12:19;50;14.823;37.977;"05";"2007";"2007-05"
2007-05-22;08:12:19;0;20.447;37.455;"05";"2007";"2007-05"
2007-05-30;07:07:34;50;14.768;37.994;"05";"2007";"2007-05"
2007-05-30;07:07:34;0;17.1;37.82;"05";"2007";"2007-05"
2007-06-05;07:10:13;50;15.698;37.916;"06";"2007";"2007-06"
2007-06-05;07:10:13;0;20.23;37.71;"06";"2007";"2007-06"
2007-06-12;06:29:33;50;14.811;37.978;"06";"2007";"2007-06"
2007-06-12;06:29:33;0;21.493;37.558;"06";"2007";"2007-06"
2007-06-19;07:09:41;50;16.019;37.886;"06";"2007";"2007-06"
2007-06-19;07:09:41;0;21.691;37.585;"06";"2007";"2007-06"
2007-06-27;07:03:36;50;15.002;37.997;"06";"2007";"2007-06"
2007-06-27;07:03:36;0;19.729;37.745;"06";"2007";"2007-06"
2007-07-03;06:53:50;50;15.686;37.953;"07";"2007";"2007-07"
2007-07-03;06:53:50;0;22.708;37.769;"07";"2007";"2007-07"
2007-07-10;07:41:13;50;14.616;38.005;"07";"2007";"2007-07"
2007-07-10;07:41:13;0;22.095;37.814;"07";"2007";"2007-07"
2007-07-17;07:39:58;50;15.175;37.931;"07";"2007";"2007-07"
2007-07-17;07:39:58;0;22.9;37.878;"07";"2007";"2007-07"
2007-07-24;07:45:50;50;15.83;37.922;"07";"2007";"2007-07"
2007-07-24;07:45:50;0;22.587;37.947;"07";"2007";"2007-07"
2007-07-31;07:57:26;50;16.67;37.903;"07";"2007";"2007-07"
2007-07-31;07:57:26;0;24.798;37.947;"07";"2007";"2007-07"
2007-08-07;07:23:01;50;16.134;37.899;"08";"2007";"2007-08"
2007-08-07;07:23:01;0;25.096;37.895;"08";"2007";"2007-08"
2007-08-14;07:43:17;50;15.171;37.916;"08";"2007";"2007-08"
2007-08-14;07:43:17;0;23.449;37.969;"08";"2007";"2007-08"
2007-08-22;07:56:56;50;15.445;37.859;"08";"2007";"2007-08"
2007-08-22;07:56:56;0;23.445;38.072;"08";"2007";"2007-08"
2007-08-28;07:31:00;50;15.354;37.864;"08";"2007";"2007-08"
2007-08-28;07:31:00;0;24.087;37.997;"08";"2007";"2007-08"
2007-09-04;08:01:00;50;NA;NA;"09";"2007";"2007-09"
2007-09-04;08:01:00;0;NA;NA;"09";"2007";"2007-09"
2007-09-11;08:00:00;0;22.578;38.095;"09";"2007";"2007-09"
2007-09-11;08:00:00;50;16.831;37.857;"09";"2007";"2007-09"
2007-09-18;07:44:00;50;16.593;37.869;"09";"2007";"2007-09"
2007-09-18;07:44:00;0;22.812;38.175;"09";"2007";"2007-09"
2007-09-25;07:39:00;50;15.699;37.899;"09";"2007";"2007-09"
2007-09-25;07:39:00;0;22.025;38.168;"09";"2007";"2007-09"
2007-10-02;07:27:00;50;18.051;37.928;"10";"2007";"2007-10"
2007-10-02;07:27:00;0;21.252;38.14;"10";"2007";"2007-10"
2007-10-09;07:03:00;50;15.868;37.859;"10";"2007";"2007-10"
2007-10-09;07:03:00;0;21.329;38.14;"10";"2007";"2007-10"
2007-10-16;07:44:00;50;18.236;37.926;"10";"2007";"2007-10"
2007-10-16;07:44:00;0;20.723;38.128;"10";"2007";"2007-10"
2007-10-23;07:40:00;50;18.475;38.073;"10";"2007";"2007-10"
2007-10-23;07:40:00;0;19.175;38.099;"10";"2007";"2007-10"
2007-10-30;08:49:00;50;18.236;38.078;"10";"2007";"2007-10"
2007-10-30;08:49:00;0;20.723;38.086;"10";"2007";"2007-10"
2007-11-06;08:03:00;50;18.475;38.073;"11";"2007";"2007-11"
2007-11-06;08:03:00;0;19.175;38.061;"11";"2007";"2007-11"
2007-11-13;08:26:00;50;17.658;38.071;"11";"2007";"2007-11"
2007-11-13;08:26:00;0;17.639;38.071;"11";"2007";"2007-11"
2007-11-22;08:46:00;50;16.638;38.032;"11";"2007";"2007-11"
2007-11-22;08:46:00;0;16.629;38;"11";"2007";"2007-11"
2007-11-27;08:54:00;50;16.272;38.163;"11";"2007";"2007-11"
2007-11-27;08:54:00;0;16.303;38.116;"11";"2007";"2007-11"
2007-12-05;09:06:00;50;15.775;38.125;"12";"2007";"2007-12"
2007-12-05;09:06:00;0;15.784;38.096;"12";"2007";"2007-12"
2007-12-11;08:00:00;0;NA;NA;"12";"2007";"2007-12"
2007-12-11;08:00:00;50;NA;NA;"12";"2007";"2007-12"
2007-12-18;08:00:00;0;NA;NA;"12";"2007";"2007-12"
2007-12-18;08:00:00;50;NA;NA;"12";"2007";"2007-12"
2008-01-04;08:00:00;50;NA;NA;"01";"2008";"2008-01"
2008-01-04;08:00:00;0;NA;NA;"01";"2008";"2008-01"
2008-01-08;08:00:00;50;NA;NA;"01";"2008";"2008-01"
2008-01-08;08:00:00;0;NA;NA;"01";"2008";"2008-01"
2008-01-18;09:03:00;50;13.939;38.083;"01";"2008";"2008-01"
2008-01-18;09:03:00;0;13.736;37.988;"01";"2008";"2008-01"
2008-01-22;08:47:00;50;13.937;38.059;"01";"2008";"2008-01"
2008-01-22;08:47:00;0;13.727;37.968;"01";"2008";"2008-01"
2008-01-29;08:57:00;50;13.826;38.081;"01";"2008";"2008-01"
2008-01-29;08:57:00;0;13.77;38.043;"01";"2008";"2008-01"
2008-02-05;09:10:00;50;13.717;38.064;"02";"2008";"2008-02"
2008-02-05;09:10:00;0;13.618;38.033;"02";"2008";"2008-02"
2008-02-12;08:41:00;50;13.599;38.042;"02";"2008";"2008-02"
2008-02-12;08:41:00;0;13.577;38.04;"02";"2008";"2008-02"
2008-02-19;08:35:00;50;13.45;38.105;"02";"2008";"2008-02"
2008-02-19;08:35:00;0;13.451;38.106;"02";"2008";"2008-02"
2008-02-26;08:30:00;50;13.451;38.117;"02";"2008";"2008-02"
2008-02-26;08:30:00;0;13.489;38.088;"02";"2008";"2008-02"
2008-03-03;08:45:00;50;13.607;38.084;"03";"2008";"2008-03"
2008-03-03;08:45:00;0;13.733;38.085;"03";"2008";"2008-03"
2008-03-12;08:27:00;50;13.375;38.089;"03";"2008";"2008-03"
2008-03-12;08:27:00;0;13.387;38.037;"03";"2008";"2008-03"
2008-03-18;08:00:00;50;13.396;38.099;"03";"2008";"2008-03"
2008-03-18;08:00:00;0;13.663;38.091;"03";"2008";"2008-03"
2008-03-26;08:16:00;50;13.429;38.08;"03";"2008";"2008-03"
2008-03-26;08:16:00;0;13.492;38.079;"03";"2008";"2008-03"
2008-04-01;07:46:00;50;13.563;38.066;"04";"2008";"2008-04"
2008-04-01;07:46:00;0;13.688;38.069;"04";"2008";"2008-04"
2008-04-08;07:43:00;50;13.317;38.121;"04";"2008";"2008-04"
2008-04-08;07:43:00;0;13.714;38.044;"04";"2008";"2008-04"
2008-04-15;07:38:00;50;13.392;38.095;"04";"2008";"2008-04"
2008-04-15;07:38:00;0;13.814;37.888;"04";"2008";"2008-04"
2008-04-23;07:29:00;50;13.758;38.018;"04";"2008";"2008-04"
2008-04-23;07:29:00;0;14.355;37.899;"04";"2008";"2008-04"
2008-04-28;07:46:00;50;13.879;37.993;"04";"2008";"2008-04"
2008-04-28;07:46:00;0;16.181;37.689;"04";"2008";"2008-04"
2008-05-06;07:45:00;50;14.993;37.918;"05";"2008";"2008-05"
2008-05-06;07:45:00;0;16.886;37.636;"05";"2008";"2008-05"
2008-05-13;06:48:00;50;16.259;37.983;"05";"2008";"2008-05"
2008-05-13;06:48:00;0;17.24;37.942;"05";"2008";"2008-05"
2008-05-20;07:47:00;50;15.173;38.018;"05";"2008";"2008-05"
2008-05-20;07:47:00;0;18.026;37.803;"05";"2008";"2008-05"
2008-05-28;08:40:00;50;17.924;37.867;"05";"2008";"2008-05"
2008-05-28;08:40:00;0;18.424;37.776;"05";"2008";"2008-05"
2008-06-03;07:26:00;50;16.08;37.97;"06";"2008";"2008-06"
2008-06-03;07:26:00;0;19.868;37.605;"06";"2008";"2008-06"
2008-06-10;07:31:00;50;15.082;38.009;"06";"2008";"2008-06"
2008-06-10;07:31:00;0;20.945;37.041;"06";"2008";"2008-06"
2008-06-17;07:30:00;50;14.538;38.035;"06";"2008";"2008-06"
2008-06-17;07:30:00;0;21.006;37.19;"06";"2008";"2008-06"
2008-06-23;07:30:00;50;14.631;38.022;"06";"2008";"2008-06"
2008-06-23;07:30:00;0;22.678;37.33;"06";"2008";"2008-06"
2008-07-02;07:30:00;50;14.7;37.982;"07";"2008";"2008-07"
2008-07-02;07:30:00;0;25.243;37.673;"07";"2008";"2008-07"
2008-07-08;07:30:00;50;14.428;38.019;"07";"2008";"2008-07"
2008-07-08;07:30:00;0;24.467;37.766;"07";"2008";"2008-07"
2008-07-16;07:30:00;50;15.798;37.952;"07";"2008";"2008-07"
2008-07-16;07:30:00;0;22.249;37.924;"07";"2008";"2008-07"
2008-07-22;07:30:00;50;15.437;37.978;"07";"2008";"2008-07"
2008-07-22;07:30:00;0;23.715;37.754;"07";"2008";"2008-07"
2008-07-28;07:30:00;50;14.607;38.051;"07";"2008";"2008-07"
2008-07-28;07:30:00;0;23.31;38.157;"07";"2008";"2008-07"
2008-08-05;07:30:00;50;15.072;38.016;"08";"2008";"2008-08"
2008-08-05;07:30:00;0;25.855;38.167;"08";"2008";"2008-08"
2008-08-19;07:30:00;50;14.445;38.04;"08";"2008";"2008-08"
2008-08-19;07:30:00;0;23.951;38.123;"08";"2008";"2008-08"
2008-08-26;07:30:00;50;14.972;37.988;"08";"2008";"2008-08"
2008-08-26;07:30:00;0;25.156;38.229;"08";"2008";"2008-08"
2008-09-02;07:30:00;50;14.897;37.972;"09";"2008";"2008-09"
2008-09-02;07:30:00;0;25.226;38.263;"09";"2008";"2008-09"
2008-09-10;07:30:00;50;16.631;37.897;"09";"2008";"2008-09"
2008-09-10;07:30:00;0;22.766;38.253;"09";"2008";"2008-09"
2008-09-16;07:30:00;50;16.793;37.901;"09";"2008";"2008-09"
2008-09-16;07:30:00;0;23.565;38.344;"09";"2008";"2008-09"
2008-09-22;07:30:00;50;16.824;37.947;"09";"2008";"2008-09"
2008-09-22;07:30:00;0;22.534;38.323;"09";"2008";"2008-09"
2008-09-29;07:30:00;50;15.989;37.941;"09";"2008";"2008-09"
2008-09-29;07:30:00;0;21.585;38.357;"09";"2008";"2008-09"
2008-10-07;07:30:00;50;16.455;37.958;"10";"2008";"2008-10"
2008-10-07;07:30:00;0;17.864;NA;"10";"2008";"2008-10"
2008-10-14;07:30:00;50;15.607;NA;"10";"2008";"2008-10"
2008-10-14;07:30:00;0;20.265;NA;"10";"2008";"2008-10"
2008-10-21;07:30:00;50;18.838;NA;"10";"2008";"2008-10"
2008-10-21;07:30:00;0;20.124;NA;"10";"2008";"2008-10"
2008-10-28;07:30:00;50;15.782;37.939;"10";"2008";"2008-10"
2008-10-28;07:30:00;0;21.64;38.356;"10";"2008";"2008-10"
2008-11-06;07:30:00;50;18.829;38.129;"11";"2008";"2008-11"
2008-11-06;07:30:00;0;NA;NA;"11";"2008";"2008-11"
2008-11-10;07:30:00;50;18.705;38.078;"11";"2008";"2008-11"
2008-11-10;07:30:00;0;18.671;38.001;"11";"2008";"2008-11"
2008-11-20;07:30:00;50;18.445;38.122;"11";"2008";"2008-11"
2008-11-20;07:30:00;0;18.453;38.116;"11";"2008";"2008-11"
2008-11-25;07:30:00;50;17.947;38.098;"11";"2008";"2008-11"
2008-11-25;07:30:00;0;17.959;38.094;"11";"2008";"2008-11"
2008-12-02;07:30:00;50;16.716;38.068;"12";"2008";"2008-12"
2008-12-02;07:30:00;0;16.686;38.065;"12";"2008";"2008-12"
2008-12-09;07:30:00;50;16.233;38.066;"12";"2008";"2008-12"
2008-12-09;07:30:00;0;16.255;38.062;"12";"2008";"2008-12"
2008-12-17;07:30:00;50;15.401;37.544;"12";"2008";"2008-12"
2008-12-17;07:30:00;0;15.206;37.438;"12";"2008";"2008-12"
2008-12-22;07:30:00;50;15.686;37.877;"12";"2008";"2008-12"
2008-12-22;07:30:00;0;15.207;37.621;"12";"2008";"2008-12"
2009-01-06;09:00:00;50;14.627;38.035;"01";"2009";"2009-01"
2009-01-06;09:00:00;0;14.573;38.036;"01";"2009";"2009-01"
2009-01-14;09:00:00;50;14.346;38.059;"01";"2009";"2009-01"
2009-01-14;09:00:00;0;14.361;38.056;"01";"2009";"2009-01"
2009-01-22;09:00:00;50;NA;NA;"01";"2009";"2009-01"
2009-01-22;09:00:00;0;NA;NA;"01";"2009";"2009-01"
2009-01-27;09:00:00;50;13.938;38.017;"01";"2009";"2009-01"
2009-01-27;09:00:00;0;13.937;38.019;"01";"2009";"2009-01"
2009-02-03;09:00:00;50;13.873;38.002;"02";"2009";"2009-02"
2009-02-03;09:00:00;0;13.869;37.988;"02";"2009";"2009-02"
2009-02-10;09:00:00;50;13.925;38.001;"02";"2009";"2009-02"
2009-02-10;09:00:00;0;13.122;37.51;"02";"2009";"2009-02"
2009-02-17;09:00:00;50;13.648;37.969;"02";"2009";"2009-02"
2009-02-17;09:00:00;0;13.645;37.964;"02";"2009";"2009-02"
2009-02-24;09:00:00;50;13.555;37.944;"02";"2009";"2009-02"
2009-02-24;09:00:00;0;13.475;37.9;"02";"2009";"2009-02"
2009-03-03;09:00:00;50;13.609;38.026;"03";"2009";"2009-03"
2009-03-03;09:00:00;0;13.594;37.921;"03";"2009";"2009-03"
2009-03-10;09:00:00;50;13.712;37.999;"03";"2009";"2009-03"
2009-03-10;09:00:00;0;13.712;37.987;"03";"2009";"2009-03"
2009-03-17;09:00:00;50;13.893;38.016;"03";"2009";"2009-03"
2009-03-17;09:00:00;0;14.099;37.945;"03";"2009";"2009-03"
2009-03-23;09:00:00;50;13.861;38.022;"03";"2009";"2009-03"
2009-03-23;09:00:00;0;14.026;37.998;"03";"2009";"2009-03"
2009-03-31;09:00:00;50;13.95;37.986;"03";"2009";"2009-03"
2009-03-31;09:00:00;0;14.067;37.943;"03";"2009";"2009-03"
2009-04-07;09:00:00;50;13.947;37.949;"04";"2009";"2009-04"
2009-04-07;09:00:00;0;15.154;37.59;"04";"2009";"2009-04"
2009-04-14;09:00:00;50;14.112;37.999;"04";"2009";"2009-04"
2009-04-14;09:00:00;0;15.02;37.673;"04";"2009";"2009-04"
2009-04-21;09:00:00;50;14.026;37.995;"04";"2009";"2009-04"
2009-04-21;09:00:00;0;15.273;37.598;"04";"2009";"2009-04"
2009-04-28;09:00:00;50;15.1;37.78;"04";"2009";"2009-04"
2009-04-28;09:00:00;0;15.169;37.508;"04";"2009";"2009-04"
2009-05-05;09:00:00;50;14.349;37.916;"05";"2009";"2009-05"
2009-05-05;09:00:00;0;16.713;37.344;"05";"2009";"2009-05"
2009-05-12;09:00:00;50;15.74;37.704;"05";"2009";"2009-05"
2009-05-12;09:00:00;0;17.631;37.093;"05";"2009";"2009-05"
2009-05-19;09:00:00;50;14.348;37.952;"05";"2009";"2009-05"
2009-05-19;09:00:00;0;19.893;37.421;"05";"2009";"2009-05"
2009-05-26;09:00:00;50;15.106;37.866;"05";"2009";"2009-05"
2009-05-26;09:00:00;0;22.097;36.844;"05";"2009";"2009-05"
2009-06-02;09:00:00;50;15.21;37.875;"06";"2009";"2009-06"
2009-06-02;09:00:00;0;20.865;37.536;"06";"2009";"2009-06"
2009-06-09;09:00:00;50;14.703;37.919;"06";"2009";"2009-06"
2009-06-09;09:00:00;0;18.274;37.603;"06";"2009";"2009-06"
2009-06-16;09:00:00;50;15.25;37.876;"06";"2009";"2009-06"
2009-06-16;09:00:00;0;22.843;37.634;"06";"2009";"2009-06"
2009-06-23;09:00:00;50;15.241;37.849;"06";"2009";"2009-06"
2009-06-23;09:00:00;0;22.756;37.751;"06";"2009";"2009-06"
2009-06-30;09:00:00;50;14.363;37.935;"06";"2009";"2009-06"
2009-06-30;09:00:00;0;23.151;37.683;"06";"2009";"2009-06"
2009-07-07;09:00:00;50;14.441;37.936;"07";"2009";"2009-07"
2009-07-07;09:00:00;0;25.245;37.642;"07";"2009";"2009-07"
2009-07-13;09:00:00;50;14.709;37.943;"07";"2009";"2009-07"
2009-07-13;09:00:00;0;24.03;37.838;"07";"2009";"2009-07"
2009-07-21;09:00:00;50;15.537;37.876;"07";"2009";"2009-07"
2009-07-21;09:00:00;0;22.92;37.827;"07";"2009";"2009-07"
2009-07-28;09:00:00;50;NA;NA;"07";"2009";"2009-07"
2009-07-28;09:00:00;0;NA;NA;"07";"2009";"2009-07"
2009-08-04;09:00:00;50;NA;NA;"08";"2009";"2009-08"
2009-08-04;09:00:00;0;NA;NA;"08";"2009";"2009-08"
2009-08-11;09:00:00;50;14.907;37.844;"08";"2009";"2009-08"
2009-08-11;09:00:00;0;24.6;37.99;"08";"2009";"2009-08"
2009-08-18;09:00:00;50;15.281;37.818;"08";"2009";"2009-08"
2009-08-18;09:00:00;0;26.282;37.976;"08";"2009";"2009-08"
2009-08-25;09:00:00;50;14.809;37.932;"08";"2009";"2009-08"
2009-08-25;09:00:00;0;26.913;38.001;"08";"2009";"2009-08"
2009-09-01;09:00:00;50;15.225;37.925;"09";"2009";"2009-09"
2009-09-01;09:00:00;0;26.661;38.08;"09";"2009";"2009-09"
2009-09-08;09:00:00;50;14.714;37.938;"09";"2009";"2009-09"
2009-09-08;09:00:00;0;24.181;38.172;"09";"2009";"2009-09"
2009-09-24;09:00:00;50;16.765;37.935;"09";"2009";"2009-09"
2009-09-24;09:00:00;0;23.528;38;"09";"2009";"2009-09"
2009-09-29;09:00:00;50;18.604;37.953;"09";"2009";"2009-09"
2009-09-29;09:00:00;0;23.141;37.992;"09";"2009";"2009-09"
2009-10-06;09:00:00;50;16.52;37.871;"10";"2009";"2009-10"
2009-10-06;09:00:00;0;22.999;38.054;"10";"2009";"2009-10"
2009-10-13;09:00:00;50;22.405;38.106;"10";"2009";"2009-10"
2009-10-13;09:00:00;0;22.8;38.083;"10";"2009";"2009-10"
2009-10-20;09:00:00;50;21.144;38.105;"10";"2009";"2009-10"
2009-10-20;09:00:00;0;21.148;38.097;"10";"2009";"2009-10"
2009-10-29;09:00:00;50;NA;NA;"10";"2009";"2009-10"
