"datetime";"PROF_NUM";"T";"S";"O";"oxy_umol_kg";"year";"month";"year.month";"AOU";"OSAT";"neg_AOU";"mean_AOU"
2002-09-26 09:00:00;1;22.161;37.846;4.82;209.737497328011;2002;"09";"2002-09";2.94835687099899;212.68585419901;-2.94835687099899;-4.04557741873351
2002-10-02 09:00:00;1;21.635;37.854;5.07;220.582647557254;2002;"10";"2002-10";-5.93868747993014;214.643960077324;5.93868747993014;-4.04557741873351
2002-10-09 09:00:00;1;21.015;37.866;4.9;213.148588969948;2002;"10";"2002-10";3.84548512398902;216.994074093937;-3.84548512398902;-4.04557741873351
2002-10-16 09:00:00;1;20.562;37.77;5.08;220.967544089706;2002;"10";"2002-10";-2.07235580715877;218.895188282547;2.07235580715877;-4.04557741873351
2002-10-25 09:00:00;1;19.679;37.73;5.01;217.878825628474;2002;"10";"2002-10";4.59430899017701;222.473134618651;-4.59430899017701;-4.04557741873351
2002-10-30 09:00:00;1;19.487;37.753;5.01;217.864325958389;2002;"10";"2002-10";5.35450330145932;223.218829259848;-5.35450330145932;-4.04557741873351
2002-11-06 09:00:00;1;18.735;37.794;5.04;219.12041439456;2002;"11";"2002-11";7.14216102204892;226.262575416609;-7.14216102204892;-4.04557741873351
2002-11-13 09:00:00;1;17.8;37.79;5.09;221.243860786996;2002;"11";"2002-11";9.00397993134169;230.247840718338;-9.00397993134169;-4.04557741873351
2002-11-20 09:00:00;1;17.647;37.739;5.08;220.809432289175;2002;"11";"2002-11";10.1820691107599;230.991501399935;-10.1820691107599;-4.04557741873351
2002-11-27 09:00:00;1;17.537;37.625;5.03;218.648944755134;2002;"11";"2002-11";13.0010372630205;231.649982018155;-13.0010372630205;-4.04557741873351
2002-12-04 09:00:00;1;17.209;37.685;5.04;219.056638387187;2002;"12";"2002-12";13.9426672287267;232.999305615914;-13.9426672287267;-4.04557741873351
2002-12-13 09:00:00;1;15.969;37.827;5.38;233.742036922415;2002;"12";"2002-12";4.64239072794439;238.384427650359;-4.64239072794439;-4.04557741873351
2002-12-18 09:00:00;1;15.824;37.86;5.38;233.728574598734;2002;"12";"2002-12";5.27482265831111;239.003397257045;-5.27482265831111;-4.04557741873351
2002-12-23 09:00:00;1;15.617;37.89;5.35;232.409196014453;2002;"12";"2002-12";7.51160916103132;239.920805175484;-7.51160916103132;-4.04557741873351
2002-12-30 09:00:00;1;15.314;37.786;5.34;231.977227914129;2002;"12";"2002-12";9.54423651994023;241.521464434069;-9.54423651994023;-4.04557741873351
2003-01-09 09:00:00;1;14.866;37.939;5.43;235.836653974247;2003;"01";"2003-01";7.57214333358897;243.408797307836;-7.57214333358897;-1.8953797390696
2003-01-15 09:00:00;1;14.512;37.917;5.34;231.913848789652;2003;"01";"2003-01";13.2497484448634;245.163597234515;-13.2497484448634;-1.8953797390696
2003-01-23 09:00:00;1;13.948;37.843;5.54;240.584391024012;2003;"01";"2003-01";7.49174445057204;248.076135474584;-7.49174445057204;-1.8953797390696
2003-01-30 09:00:00;1;13.941;37.919;5.38;233.622395685393;2003;"01";"2003-01";14.3580798054239;247.980475490817;-14.3580798054239;-1.8953797390696
2003-02-05 09:00:00;1;13.658;37.962;5.42;235.337875716517;2003;"02";"2003-02";13.9889840069691;249.326859723486;-13.9889840069691;-1.8953797390696
2003-02-12 09:00:00;1;13.447;37.981;5.58;242.271117564187;2003;"02";"2003-02";8.0917135339304;250.362831098117;-8.0917135339304;-1.8953797390696
2003-02-19 09:00:00;1;13.252;38.118;5.38;233.554137026195;2003;"02";"2003-02";17.5646506611675;251.118787687362;-17.5646506611675;-1.8953797390696
2003-02-28 09:00:00;1;13.128;38.121;5.42;235.284143798851;2003;"02";"2003-02";16.4655877173981;251.749731516249;-16.4655877173981;-1.8953797390696
2003-03-05 09:00:00;1;13.296;38.112;5.66;245.712685370296;2003;"03";"2003-03";5.19156335427584;250.904248724572;-5.19156335427584;-1.8953797390696
2003-03-12 09:00:00;1;13.663;38.093;5.92;257.02291385873;2003;"03";"2003-03";-7.94791608842874;249.074997770301;7.94791608842874;-1.8953797390696
2003-03-19 09:00:00;1;13.52;38.121;5.7;247.458854434272;2003;"03";"2003-03";2.29009291880294;249.748947353075;-2.29009291880294;-1.8953797390696
2003-03-26 09:00:00;1;14.07;38.071;5.91;256.614837608842;2003;"03";"2003-03";-9.53706901480592;247.077768594036;9.53706901480592;-1.8953797390696
2003-04-02 09:00:00;1;13.619;38.126;5.78;250.936144759942;2003;"04";"2003-04";-1.69637426969004;249.239770490252;1.69637426969004;-1.8953797390696
2003-04-10 09:00:00;1;13.37;38;5.65;245.302980133814;2003;"04";"2003-04";5.41894244995601;250.72192258377;-5.41894244995601;-1.8953797390696
2003-04-16 09:00:00;1;13.777;38.019;5.86;254.438156754978;2003;"04";"2003-04";-5.80872928761423;248.629427467364;5.80872928761423;-1.8953797390696
2003-04-24 09:00:00;1;14.648;37.959;5.83;253.193748485833;2003;"04";"2003-04";-8.76368804033862;244.430060445494;8.76368804033862;-1.8953797390696
2003-04-30 09:00:00;1;15.822;37.842;5.72;248.502767210071;2003;"04";"2003-04";-9.46062774151233;239.042139468559;9.46062774151233;-1.8953797390696
2003-05-07 09:00:00;1;16.742;37.852;5.42;235.517453180978;2003;"05";"2003-05";-0.699805079044182;234.817648101934;0.699805079044182;-1.8953797390696
2003-05-14 09:00:00;1;19.43;37.463;5.32;231.391542847835;2003;"05";"2003-05";-7.5070257719758;223.884517075859;7.5070257719758;-1.8953797390696
2003-05-21 09:00:00;1;19.268;37.669;5.48;238.304260281385;2003;"05";"2003-05";-14.063571960001;224.240688321384;14.063571960001;-1.8953797390696
2003-05-27 09:00:00;1;18.7;37.835;5.38;233.893146039506;2003;"05";"2003-05";-7.54630908387725;226.346836955629;7.54630908387725;-1.8953797390696
2003-06-04 09:00:00;1;21.096;37.634;5.44;236.684373956038;2003;"06";"2003-06";-19.6701860277199;217.014187928318;19.6701860277199;-1.8953797390696
2003-06-11 09:00:00;1;23.929;37.779;5.35666666666667;233.219083993132;2003;"06";"2003-06";-26.8120928797212;206.406991113411;26.8120928797212;-1.8953797390696
2003-06-18 09:00:00;1;25.379;37.721;5.27333333333333;229.699762293663;2003;"06";"2003-06";-28.1718671240762;201.527895169587;28.1718671240762;-1.8953797390696
2003-06-25 09:00:00;1;25.93;37.955;5.19;226.068844798172;2003;"06";"2003-06";-26.6626697646841;199.406175033488;26.6626697646841;-1.8953797390696
2003-07-04 09:00:00;1;18.681;37.938;5.84;253.870737039823;2003;"07";"2003-07";-27.6007721655598;226.269964874263;27.6007721655598;-1.8953797390696
2003-07-09 09:00:00;1;25.675;38.136;4.93;214.698193430033;2003;"07";"2003-07";-14.686181498152;200.012011931881;14.686181498152;-1.8953797390696
2003-07-16 09:00:00;1;26.454;38.139;4.91;213.878106298007;2003;"07";"2003-07";-16.4041478370863;197.473958460921;16.4041478370863;-1.8953797390696
2003-07-23 09:00:00;1;26.85;38.083;4.85;211.299402334774;2003;"07";"2003-07";-15.0198836013003;196.279518733474;15.0198836013003;-1.8953797390696
2003-07-30 09:00:00;1;26.869;38.135;4.85;211.292573734252;2003;"07";"2003-07";-15.1381986862232;196.154375048029;15.1381986862232;-1.8953797390696
2003-08-06 09:00:00;1;27.003;38.124;4.75;206.94643177899;2003;"08";"2003-08";-11.2023851178164;195.744046661174;11.2023851178164;-1.8953797390696
2003-08-13 09:00:00;1;27.718;38.182;4.79;208.727678999507;2003;"08";"2003-08";-15.2872328173201;193.440446182187;15.2872328173201;-1.8953797390696
2003-08-20 09:00:00;1;27.972;38.204;4.66;203.076135161379;2003;"08";"2003-08";-10.4432358814182;192.632899279961;10.4432358814182;-1.8953797390696
2003-08-27 09:00:00;1;27.608;38.175;4.53;197.392056710522;2003;"08";"2003-08";-3.60296532286714;193.789091387655;3.60296532286714;-1.8953797390696
2003-09-03 09:00:00;1;24.788;38.174;4.97;216.376098413456;2003;"09";"2003-09";-13.4495602674511;202.926538146005;13.4495602674511;-1.8953797390696
2003-09-10 09:00:00;1;23.398;38.186;5.02;218.461825938662;2003;"09";"2003-09";-10.7311158920287;207.730710046633;10.7311158920287;-1.8953797390696
2003-09-18 09:00:00;1;23.071;38.211;5.05;219.742686843905;2003;"09";"2003-09";-10.8794268090034;208.863260034902;10.8794268090034;-1.8953797390696
2003-09-23 09:00:00;1;22.816;38.201;5.05;219.728359618789;2003;"09";"2003-09";-9.93296099698219;209.795398621807;9.93296099698219;-1.8953797390696
2003-09-30 09:00:00;1;22.356;38.21;5.03;218.828306001448;2003;"09";"2003-09";-7.368308231752;211.459997769696;7.368308231752;-1.8953797390696
2003-10-09 09:00:00;1;20.286;38.164;5.46;237.409721147488;2003;"10";"2003-10";-18.0011508237659;219.408570323722;18.0011508237659;-1.8953797390696
2003-10-14 09:00:00;1;20.852;38.219;4.93;214.387965516184;2003;"10";"2003-10";2.72931363245971;217.117279148644;-2.72931363245971;-1.8953797390696
2003-10-22 09:00:00;1;18.19;38.13;5.09;221.208803282642;2003;"10";"2003-10";6.84021451670168;228.049017799344;-6.84021451670168;-1.8953797390696
2003-10-28 09:00:00;1;17.945;38.17;5.72;248.565908948405;2003;"10";"2003-10";-19.5317831383385;229.034125810067;19.5317831383385;-1.8953797390696
2003-11-04 09:00:00;1;17.058;37.975;5.43;235.94781670864;2003;"11";"2003-11";-2.73755451679267;233.210262191847;2.73755451679267;-1.8953797390696
2003-11-12 09:00:00;1;16.834;38.058;4.33;188.128294186044;2003;"11";"2003-11";45.948467406518;234.076761592562;-45.948467406518;-1.8953797390696
2003-11-18 09:00:00;1;16.589;38.015;5.21;226.356534781636;2003;"11";"2003-11";8.88988313038726;235.246417912023;-8.88988313038726;-1.8953797390696
2003-11-25 09:00:00;1;16.77;38.013;5.21;226.366443617661;2003;"11";"2003-11";8.06862706775433;234.435070685415;-8.06862706775433;-1.8953797390696
2003-12-05 09:00:00;1;16.496;37.965;4.87;211.588055957478;2003;"12";"2003-12";24.1592726895009;235.747328646979;-24.1592726895009;-1.8953797390696
2003-12-08 09:00:00;1;16.498;37.996;5.11;222.010342759065;2003;"12";"2003-12";13.6781526990507;235.688495458116;-13.6781526990507;-1.8953797390696
2003-12-17 09:00:00;1;16.038;37.983;4.74;205.915447303251;2003;"12";"2003-12";31.8964366815281;237.811883984779;-31.8964366815281;-1.8953797390696
2003-12-22 09:00:00;1;15.756;38.01;4.93666666666667;214.440997801423;2003;"12";"2003-12";24.6335487202383;239.074546521661;-24.6335487202383;-1.8953797390696
2003-12-29 09:00:00;1;15.091;37.998;5.13333333333333;222.952871829727;2003;"12";"2003-12";19.277882084641;242.230753914368;-19.277882084641;-1.8953797390696
2004-01-06 09:00:00;1;14.663;37.986;5.33;231.47507068822;2004;"01";"2004-01";12.8366410141067;244.311711702327;-12.8366410141067;-4.49120023655086
2004-01-16 09:00:00;1;14.301;38.028;5.55;241.003068274454;2004;"01";"2004-01";5.00671040728281;246.009778681737;-5.00671040728281;-4.49120023655086
2004-01-20 09:00:00;1;14.053;38.056;5.72;248.366866693232;2004;"01";"2004-01";-1.17904857644675;247.187818116785;1.17904857644675;-4.49120023655086
2004-01-30 09:00:00;1;13.71;38.064;5.41;234.888157888134;2004;"01";"2004-01";14.0003159700817;248.888473858216;-14.0003159700817;-4.49120023655086
2004-02-03 09:00:00;1;13.578;38.079;5.44;236.181556394745;2004;"02";"2004-02";13.3467157493471;249.528272144092;-13.3467157493471;-4.49120023655086
2004-02-10 09:00:00;1;13.446;38.144;5.47;237.465942254809;2004;"02";"2004-02";12.6183882191257;250.084330473935;-12.6183882191257;-4.49120023655086
2004-02-17 09:00:00;1;13.388;38.097;5.63;244.417680292018;2004;"02";"2004-02";6.04342072957448;250.461101021592;-6.04342072957448;-4.49120023655086
2004-02-25 09:00:00;1;13.317;38.112;5.47;237.465397257222;2004;"02";"2004-02";13.3315863886722;250.796983645894;-13.3315863886722;-4.49120023655086
2004-03-02 09:00:00;1;13.153;38.129;5.52;239.624947488863;2004;"03";"2004-03";11.9822502984738;251.607197787337;-11.9822502984738;-4.49120023655086
2004-03-09 09:00:00;1;13.011;38.114;5.665;245.915170668685;2004;"03";"2004-03";6.44996891755935;252.365139586244;-6.44996891755935;-4.49120023655086
2004-03-17 09:00:00;1;13.227;38.1;5.81;252.223243599575;2004;"03";"2004-03";-0.944941766369794;251.278301833205;0.944941766369794;-4.49120023655086
2004-03-22 09:00:00;1;13.52;37.947;5.62;244.017739144551;2004;"03";"2004-03";6.03338682372811;250.051125968279;-6.03338682372811;-4.49120023655086
2004-03-31 09:00:00;1;13.072;37.873;5.48;237.930575355641;2004;"03";"2004-03";14.5435478182311;252.474123173872;-14.5435478182311;-4.49120023655086
2004-04-06 09:00:00;1;13.54;37.824;5.9;256.200004881493;2004;"04";"2004-04";-6.03659838833619;250.163406493157;6.03659838833619;-4.49120023655086
2004-04-14 09:00:00;1;13.834;37.833;5.83;253.174036396546;2004;"04";"2004-04";-4.5099198475163;248.66411654903;4.5099198475163;-4.49120023655086
2004-04-21 09:00:00;1;14.112;37.912;5.84;253.60799744038;2004;"04";"2004-04";-6.4666161303297;247.14138131005;6.4666161303297;-4.49120023655086
2004-04-28 09:00:00;1;15.067;37.949;5.83;253.218744582465;2004;"04";"2004-04";-10.7916389085216;242.427105673943;10.7916389085216;-4.49120023655086
2004-05-04 09:00:00;1;14.96;37.812;5.68;246.723290263929;2004;"05";"2004-05";-3.554270040739;243.16902022319;3.554270040739;-4.49120023655086
2004-05-11 09:00:00;1;15.779;37.753;5.65;245.475650042516;2004;"05";"2004-05";-6.08749009078753;239.388159951728;6.08749009078753;-4.49120023655086
2004-05-18 09:00:00;1;17.049;37.562;5.76;250.363989102526;2004;"05";"2004-05";-16.4591726036454;233.904816498881;16.4591726036454;-4.49120023655086
2004-05-25 09:00:00;1;17.719;37.388;5.685;247.175728351265;2004;"05";"2004-05";-15.9497338463351;231.22599450493;15.9497338463351;-4.49120023655086
2004-06-01 09:00:00;1;19.095;37.756;5.61;243.93092667766;2004;"06";"2004-06";-19.1079191143964;224.823007563264;19.1079191143964;-4.49120023655086
2004-06-08 09:00:00;1;20.615;37.798;5.535;240.757307468131;2004;"06";"2004-06";-22.1104391352852;218.646868332846;22.1104391352852;-4.49120023655086
2004-06-15 09:00:00;1;19.791;37.88;5.46;237.42915056279;2004;"06";"2004-06";-15.6303097313998;221.79884083139;15.6303097313998;-4.49120023655086
2004-06-22 09:00:00;1;20.379;37.931;5.12;222.670003202649;2004;"06";"2004-06";-3.28901242761299;219.380990775036;3.28901242761299;-4.49120023655086
2004-06-29 09:00:00;1;23.249;37.996;5.21;226.752466350827;2004;"06";"2004-06";-18.2340083732307;208.518457977596;18.2340083732307;-4.49120023655086
2004-07-06 09:00:00;1;24.273;37.968;5.05;219.858866799775;2004;"07";"2004-07";-14.899265062911;204.959601736864;14.899265062911;-4.49120023655086
2004-07-13 09:00:00;1;24.7383358347335;38.028;5.085;221.40337447248;2004;"07";"2004-07";-18.1171400233994;203.286234449081;18.1171400233994;-4.49120023655086
2004-07-20 09:00:00;1;25.058765270551;38.088;5.12;222.938813880155;2004;"07";"2004-07";-20.814107234161;202.124706645994;20.814107234161;-4.49120023655086
2004-07-27 09:00:00;1;25.498;38.148;5.1;222.087631369529;2004;"07";"2004-07";-21.5063374838617;200.581293885667;21.5063374838617;-4.49120023655086
2004-08-03 09:00:00;1;25.12;38.208;4.94;215.086036001592;2004;"08";"2004-08";-13.3227398145232;201.763296187069;13.3227398145232;-4.49120023655086
2004-08-10 09:00:00;1;25.404;38.236;4.81;209.439539796594;2004;"08";"2004-08";-8.65982111897765;200.779718677616;8.65982111897765;-4.49120023655086
2004-08-17 09:00:00;1;25.051;38.252;4.92;214.203834874201;2004;"08";"2004-08";-12.2661843437929;201.937650530408;12.2661843437929;-4.49120023655086
2004-08-24 09:00:00;1;24.685;38.292;4.94;215.044653916081;2004;"08";"2004-08";-11.923069207774;203.121584708307;11.923069207774;-4.49120023655086
2004-08-31 09:00:00;1;24.286;38.266;4.96;215.893871906647;2004;"08";"2004-08";-11.3736023934022;204.520269513245;11.3736023934022;-4.49120023655086
2004-09-07 09:00:00;1;24.5;38.31;4.86;211.547694108514;2004;"09";"2004-09";-7.81943720399218;203.728256904522;7.81943720399218;-4.49120023655086
2004-09-14 09:00:00;1;24.016;38.341;4.73;205.854904045999;2004;"09";"2004-09";-0.500767777762803;205.354136268236;0.500767777762803;-4.49120023655086
2004-09-21 09:00:00;1;23.148;38.331;4.99;217.117379527036;2004;"09";"2004-09";-8.69291017227656;208.424469354759;8.69291017227656;-4.49120023655086
2004-09-28 09:00:00;1;22.306;38.293;5.03;218.811782432882;2004;"09";"2004-09";-7.28297962621266;211.528802806669;7.28297962621266;-4.49120023655086
2004-10-05 09:00:00;1;22.027;38.31;5.13;223.141748332026;2004;"10";"2004-10";-10.6057734408637;212.535974891162;10.6057734408637;-4.49120023655086
2004-10-12 09:00:00;1;20.6033546023608;38.2965;5.08;220.883522021422;2004;"10";"2004-10";-2.91219420578537;217.971327815637;2.91219420578537;-4.49120023655086
2004-10-20 09:00:00;1;19.785;38.283;5.09666666666667;221.562722348682;2004;"10";"2004-10";-0.334479729690258;221.228242618992;0.334479729690258;-4.49120023655086
2004-10-27 09:00:00;1;19.436137180041;38.1505;5.11333333333333;222.289154965506;2004;"10";"2004-10";0.544866787451298;222.834021752957;-0.544866787451298;-4.49120023655086
2004-11-02 09:00:00;1;19.413;38.018;5.13;223.034378702787;2004;"11";"2004-11";0.0911657312009027;223.125544433988;-0.0911657312009027;-4.49120023655086
2004-11-09 09:00:00;1;19.583;38.162;5.11;222.150741445931;2004;"11";"2004-11";0.0703620927543795;222.221103538685;-0.0703620927543795;-4.49120023655086
2004-11-16 09:00:00;1;18.4865528168831;38.16;5.31;230.781678735033;2004;"11";"2004-11";-4.03325239980123;226.748426335232;4.03325239980123;-4.49120023655086
2004-11-23 09:00:00;1;17.445;38.158;5.29;229.854212894548;2004;"11";"2004-11";1.36354298295285;231.217755877501;-1.36354298295285;-4.49120023655086
2004-11-30 09:00:00;1;16.826;38.031;5.4;234.621571670284;2004;"11";"2004-11";-0.466061434165539;234.155510236118;0.466061434165539;-4.49120023655086
2004-12-07 09:00:00;1;16.689;38.149;6.38;277.167663672958;2004;"12";"2004-12";-42.5858520687971;234.581811604161;42.5858520687971;-4.49120023655086
2004-12-14 09:00:00;1;16.164;38.144;5.19;225.443676855762;2004;"12";"2004-12";11.5281413996748;236.971818255437;-11.5281413996748;-4.49120023655086
2004-12-21 09:00:00;1;15.895;38.138;5.44;236.289757042258;2004;"12";"2004-12";1.93045752965418;238.220214571912;-1.93045752965418;-4.49120023655086
2004-12-28 09:00:00;1;15.41;38.092;5.465;237.357948216573;2004;"12";"2004-12";3.20321256258671;240.56116077916;-3.20321256258671;-4.49120023655086
2005-01-04 09:00:00;1;15.05;38.083;5.49;238.426385294513;2005;"01";"2005-01";3.8586496663381;242.285034960851;-3.8586496663381;-3.80352711450661
2005-01-11 09:00:00;1;14.779;38.062;5.53;240.153130789638;2005;"01";"2005-01";3.46908267961808;243.622213469256;-3.46908267961808;-3.80352711450661
2005-01-21 09:00:00;1;14.391;38.053;5.56;241.437402565732;2005;"01";"2005-01";4.0879246180406;245.525327183773;-4.0879246180406;-3.80352711450661
2005-01-25 09:00:00;1;13.9133827790591;38.098;5.7;247.483366889634;2005;"01";"2005-01";0.327451354242157;247.810818243876;-0.327451354242157;-3.80352711450661
2005-02-01 09:00:00;1;13.463;38.143;5.47;237.466950600443;2005;"02";"2005-02";12.5328056163762;249.999756216819;-12.5328056163762;-3.80352711450661
2005-02-08 09:00:00;1;13.295;38.169;5.65;245.26797437601;2005;"02";"2005-02";5.54186292450794;250.809837300518;-5.54186292450794;-3.80352711450661
2005-02-15 09:00:00;1;13.212;38.199;5.51;239.181084017778;2005;"02";"2005-02";12.0008706057156;251.181954623494;-12.0008706057156;-3.80352711450661
2005-02-23 09:00:00;1;13.023;38.193;5.58;242.211508888048;2005;"02";"2005-02";9.95269999663353;252.164208884682;-9.95269999663353;-3.80352711450661
2005-03-01 09:00:00;1;12.972;38.263;5.45;236.553666314569;2005;"03";"2005-03";15.7507648758593;252.304431190428;-15.7507648758593;-3.80352711450661
2005-03-07 09:00:00;1;12.805;38.24;5.59;242.626361473359;2005;"03";"2005-03";10.5844966534586;253.210858126818;-10.5844966534586;-3.80352711450661
2005-03-15 09:00:00;1;13.041;38.252;5.75;249.580511295341;2005;"03";"2005-03";2.38717316716441;251.967684462505;-2.38717316716441;-3.80352711450661
2005-03-22 09:00:00;1;14.124;38.23;6.18;268.309313061179;2005;"03";"2005-03";-21.770650986506;246.538662074673;21.770650986506;-3.80352711450661
2005-03-29 09:00:00;1;14.26;38.182;6;260.511403571806;2005;"03";"2005-03";-14.5617860769656;245.94961749484;14.5617860769656;-3.80352711450661
2005-04-05 09:00:00;1;13.949;38.147;5.93;257.461963550877;2005;"04";"2005-04";-9.91283186266941;247.549131688208;9.91283186266941;-3.80352711450661
2005-04-12 09:00:00;1;13.714;38.165;5.77;250.499575145564;2005;"04";"2005-04";-1.80561187170679;248.693963273857;1.80561187170679;-3.80352711450661
2005-04-19 09:00:00;1;14.038;38.133;5.805;252.042229593759;2005;"04";"2005-04";-4.91171778625306;247.130511807506;4.91171778625306;-3.80352711450661
2005-04-26 09:00:00;1;14.269;38.103;5.84;253.579987758129;2005;"04";"2005-04";-7.54029311670408;246.039694641425;7.54029311670408;-3.80352711450661
2005-05-03 09:00:00;1;16.941;37.967;5.65;245.502080285021;2005;"05";"2005-05";-11.7585767760889;233.743503508932;11.7585767760889;-3.80352711450661
2005-05-10 09:00:00;1;17.779;37.72;5.8;252.11688687153;2005;"05";"2005-05";-21.669220453797;230.447666417733;21.669220453797;-3.80352711450661
2005-05-17 09:00:00;1;18.206;37.846;5.51;239.513497592026;2005;"05";"2005-05";-11.0961688164458;228.41732877558;11.0961688164458;-3.80352711450661
2005-05-24 09:00:00;1;18.751;37.815;5.64;245.203321613797;2005;"05";"2005-05";-19.0395417629069;226.16377985089;19.0395417629069;-3.80352711450661
2005-05-31 09:00:00;1;20.803;37.985;5.42;235.73418584862;2005;"05";"2005-05";-18.0904635068474;217.643722341773;18.0904635068474;-3.80352711450661
2005-06-07 09:00:00;1;21.794;38.036;5.37;233.613539365229;2005;"06";"2005-06";-19.824515452603;213.789023912626;19.824515452603;-3.80352711450661
2005-06-15 09:00:00;1;20.212;38.215;5.31;230.874219375143;2005;"06";"2005-06";-11.2475863230046;219.626633052138;11.2475863230046;-3.80352711450661
2005-06-21 09:00:00;1;22.0567524943207;38.212;5.2;226.204872419683;2005;"06";"2005-06";-13.6426316626056;212.562240757077;13.6426316626056;-3.80352711450661
2005-06-28 09:00:00;1;24.335;38.209;5.04;219.38844493254;2005;"06";"2005-06";-14.9614234343405;204.427021498199;14.9614234343405;-3.80352711450661
2005-07-06 09:00:00;1;23.017;38.24;5.09;221.47505325974;2005;"07";"2005-07";-12.4574829179913;209.017570341749;12.4574829179913;-3.80352711450661
2005-07-12 09:00:00;1;23.217;38.238;5.09;221.488054837591;2005;"07";"2005-07";-13.1837432622787;208.304311575312;13.1837432622787;-3.80352711450661
2005-07-19 09:00:00;1;24.584;38.253;4.92;214.173755450946;2005;"07";"2005-07";-10.6572949139552;203.516460536991;10.6572949139552;-3.80352711450661
2005-07-26 09:00:00;1;25.418;38.379;4.86;211.595242023274;2005;"07";"2005-07";-11.0461276686192;200.549114354655;11.0461276686192;-3.80352711450661
2005-08-02 09:00:00;1;26.179;38.414;4.76;207.284448821776;2005;"08";"2005-08";-9.27110780081441;198.013341020962;9.27110780081441;-3.80352711450661
2005-08-09 09:00:00;1;24.908;38.476;4.84;210.67695310429;2005;"08";"2005-08";-8.54976820292922;202.127184901361;8.54976820292922;-3.80352711450661
2005-08-16 09:00:00;1;24.265;38.46;4.83;210.203925209269;2005;"08";"2005-08";-5.86784307359898;204.33608213567;5.86784307359898;-3.80352711450661
2005-08-23 09:00:00;1;24.026;38.408;4.85;211.067603950476;2005;"08";"2005-08";-5.83725179550029;205.230352154976;5.83725179550029;-3.80352711450661
2005-08-30 09:00:00;1;24.334;38.451;4.82;209.774391367007;2005;"08";"2005-08";-5.66345472152446;204.110936645483;5.66345472152446;-3.80352711450661
2005-09-06 09:00:00;1;24.237;38.393;4.89;212.823932533508;2005;"09";"2005-09";-8.30290584723659;204.521026686271;8.30290584723659;-3.80352711450661
2005-09-13 09:00:00;1;22.755;38.277;4.87;211.880866894633;2005;"09";"2005-09";-1.96879851607832;209.912068378555;1.96879851607832;-3.80352711450661
2005-09-20 09:00:00;1;22.981;38.347;4.91;213.623812608592;2005;"09";"2005-09";-4.622755795453;209.001056813139;4.622755795453;-3.80352711450661
2005-09-27 09:00:00;1;22.697;38.419;4.95;215.335270542032;2005;"09";"2005-09";-5.40776309096429;209.927507451068;5.40776309096429;-3.80352711450661
2005-10-04 09:00:00;1;21.473;38.33;4.96;215.711057333812;2005;"10";"2005-10";-1.12733033212061;214.583727001691;1.12733033212061;-3.80352711450661
2005-10-11 09:00:00;1;20.715;38.382;5.07;220.441274520972;2005;"10";"2005-10";-3.02753473058107;217.413739790391;3.02753473058107;-3.80352711450661
2005-10-18 09:00:00;1;20.32;38.387;5.13;223.025799999569;2005;"10";"2005-10";-4.07572564962638;218.950074349943;4.07572564962638;-3.80352711450661
2005-10-25 09:00:00;1;19.989;38.318;5.04;219.105247362615;2005;"10";"2005-10";1.25592984932996;220.361177211945;-1.25592984932996;-3.80352711450661
2005-11-02 09:00:00;1;19.772;38.274;5.17;224.751421745892;2005;"11";"2005-11";-3.4577268298807;221.293694916011;3.4577268298807;-3.80352711450661
2005-11-08 09:00:00;1;19.633;38.284;5.13;223.002840993831;2005;"11";"2005-11";-1.16443986787044;221.838401125961;1.16443986787044;-3.80352711450661
2005-11-15 09:00:00;1;19.165;38.238;5.13;222.983700296642;2005;"11";"2005-11";0.827552981430699;223.811253278073;-0.827552981430699;-3.80352711450661
2005-11-23 09:00:00;1;18.086;38.237;5.32;231.180103384787;2005;"11";"2005-11";-2.85250403674891;228.327599348038;2.85250403674891;-3.80352711450661
2005-11-29 09:00:00;1;16.95;38.261;5.3;230.243827647196;2005;"11";"2005-11";2.99347398000339;233.237301627199;-2.99347398000339;-3.80352711450661
2005-12-06 09:00:00;1;16.452;38.218;5.11;221.97107021084;2005;"12";"2005-12";13.5695211220102;235.54059133285;-13.5695211220102;-3.80352711450661
2005-12-13 09:00:00;1;15.683;38.178;5.3;230.190830093937;2005;"12";"2005-12";8.94888353153584;239.139713625473;-8.94888353153584;-3.80352711450661
2005-12-20 09:00:00;1;14.712;38.112;5.48;237.969364145792;2005;"12";"2005-12";5.89279015012167;243.862154295914;-5.89279015012167;-3.80352711450661
2005-12-27 09:00:00;1;14.151;38.149;5.48;237.934151758115;2005;"12";"2005-12";8.60923521648675;246.543386974602;-8.60923521648675;-3.80352711450661
2006-01-04 09:00:00;1;13.951;38.193;5.43;235.745470473404;2006;"01";"2006-01";11.7148109073695;247.460281380773;-11.7148109073695;-12.3821722540418
2006-01-10 09:00:00;1;13.661;38.211;5.46;237.030371314557;2006;"01";"2006-01";11.8507259634029;248.88109727796;-11.8507259634029;-12.3821722540418
2006-01-17 09:00:00;1;13.274;38.187;5.47;237.44988810241;2006;"01";"2006-01";13.435811396614;250.885699499024;-13.435811396614;-12.3821722540418
2006-01-24 09:00:00;1;13.206;38.203;5.53;240.048238080876;2006;"01";"2006-01";11.157456968798;251.205695049674;-11.157456968798;-12.3821722540418
2006-01-31 09:00:00;1;12.864;38.122;5.47;237.441867285763;2006;"01";"2006-01";15.6708146995056;253.112681985269;-15.6708146995056;-12.3821722540418
