"datetime";"depth";"temperature";"salinity"
2018-09-26;"50";24.73;38.406
2018-10-02;"0";23.227;38.389
2018-10-02;"50";16.5;38.088
2018-10-09;"0";22.08;38.355
2018-10-09;"50";20.81;38.343
2018-10-16;"0";21.559;38.333
2018-10-16;"50";21.501;38.333
2018-10-23;"0";21.001;38.276
2018-10-23;"50";20.811;38.304
2018-11-06;"0";20.023;38.122
2018-11-06;"50";20.018;38.138
2018-11-27;"0";18.255;38.081
2018-11-27;"50";18.289;38.089
2018-12-04;"0";17.573;38.109
2018-12-04;"50";17.58;38.115
2018-12-11;"0";17.195;38.1
2018-12-11;"50";17.178;38.109
2018-12-18;"0";16.715;38.072
2018-12-18;"50";16.703;38.093
2019-01-02;"0";15.996;38.066
2019-01-02;"50";15.997;38.07
2019-01-08;"0";15.689;38.062
2019-01-08;"50";15.67;38.071
2019-01-15;"0";14.576;38.061
2019-01-15;"50";14.585;38.063
2019-01-22;"0";14.442;38.065
2019-01-22;"50";14.467;38.062
2019-01-29;"0";13.99;38.111
2019-01-29;"50";13.972;38.112
2019-02-05;"0";13.169;38.159
2019-02-05;"50";13.82;38.014
2019-02-12;"0";13.534;38.02
2019-02-12;"50";13.742;38.062
2019-02-19;"0";13.741;38.143
2019-02-19;"50";13.742;38.071
2019-02-26;"0";13.854;38.072
2019-02-26;"50";13.843;38.071
2019-03-06;"0";13.836;38.075
2019-03-06;"50";13.861;38.101
2019-03-12;"0";13.73;38.121
2019-03-12;"50";13.742;38.122
2019-03-19;"0";13.929;38.093
2019-03-19;"50";13.769;38.123
2019-03-27;"0";13.761;38.134
2019-03-27;"50";13.817;38.153
2019-04-02;"0";14.048;38.183
2019-04-02;"50";13.638;38.226
2019-04-09;"0";14.2;38.009
2019-04-09;"50";13.73;38.152
2019-04-16;"0";14.837;37.869
2019-04-16;"50";14.012;38.071
2019-04-23;"0";14.825;38.005
2019-04-23;"50";14.794;38.021
2019-04-30;"0";15.45;37.787
2019-04-30;"50";14.8;37.994
2019-05-07;"0";16.085;37.759
2019-05-07;"50";15.239;37.918
2019-05-14;"0";16.781;37.786
2019-05-14;"50";15.027;37.991
2019-05-21;"0";16.899;37.817
2019-05-21;"50";15.239;38.068
2019-05-28;"0";17.588;37.81
2019-05-28;"50";16.003;37.971
2019-06-05;"0";20.302;37.649
2019-06-05;"50";15.414;38.044
2019-06-11;"0";20.045;37.774
2019-06-11;"50";15.997;38.017
2019-06-19;"0";21.801;37.719
2019-06-19;"50";14.802;38.108
2019-06-25;"0";23.934;37.835
2019-06-25;"50";15.449;38.068
2019-07-02;"0";27.212;37.963
2019-07-02;"50";14.982;38.084
2019-07-09;"0";25.95;36.831
2019-07-09;"50";15.26;38.067
2019-07-16;"0";26.089;37.873
2019-07-16;"50";16.053;38.029
2019-07-23;"0";26.762;37.273
2019-07-23;"50";15.322;38.067
2019-07-30;"0";25.96;37.577
2019-07-30;"50";16.403;38.009
2019-08-06;"0";26.636;37.537
2019-08-06;"50";15.459;38.05
2019-08-20;"0";26.885;37.795
2019-08-20;"50";14.837;38.093
2019-08-27;"0";26.615;37.285
2019-08-27;"50";15.167;38.088
2019-09-03;"0";26.764;37.575
2019-09-03;"50";15.422;38.077
2019-09-10;"0";24.964;38.21
2019-09-10;"50";15.401;38.09
2019-09-17;"0";24.611;38.047
2019-09-17;"50";15.55;38.106
2019-09-24;"0";23.548;38.233
2019-09-24;"50";17.176;38.082
2019-10-01;"0";22.449;38.267
2019-10-01;"50";20.056;38.158
2019-10-08;"0";22.081;38.225
2019-10-08;"50";20.569;38.167
2019-10-16;"0";21.067;38.2
2019-10-16;"50";16.427;38.051
2019-10-22;"0";20.831;37.953
2019-10-22;"50";20.783;38.146
2019-10-29;"0";20.376;38.077
2019-10-29;"50";19.739;38.173
2019-11-05;"0";19.827;38.108
2019-11-05;"50";17.638;38.102
2019-11-12;"0";19.009;38.033
2019-11-12;"50";18.992;38.05
2019-11-19;"0";17.808;38.057
2019-11-19;"50";17.831;38.06
2019-11-26;"0";16.56;36.29
2019-11-26;"50";17.758;37.802
2019-12-03;"0";17.011;37.37
2019-12-03;"50";17.569;37.978
2019-12-10;"0";16.864;37.851
2019-12-10;"50";16.907;37.903
2019-12-17;"0";16.276;37.969
2019-12-17;"50";16.281;37.975
2020-01-07;"0";15.444;37.867
2020-01-07;"50";15.528;37.903
2020-01-14;"0";15.185;37.925
2020-01-14;"50";15.201;37.945
2020-01-21;"0";14.659;38.046
2020-01-21;"50";14.733;38.081
2020-01-28;"0";14.421;37.992
2020-01-28;"50";14.511;38.092
2020-02-05;"0";14.302;38.11
2020-02-05;"50";14.318;38.111
2020-02-12;"0";14.056;38.079
2020-02-12;"50";14;38.269
2020-02-17;"0";14.253;38.087
2020-02-17;"50";14.242;38.11
2020-02-25;"0";14.268;38.097
2020-02-25;"50";14.204;38.117
2020-03-03;"0";13.776;38.082
2020-03-03;"50";13.968;38.203
2020-03-10;"0";13.904;37.936
2020-03-10;"50";13.875;38.073
2020-04-23;"0";15.522;37.978
2020-04-23;"50";15.062;38.019
2020-05-05;"0";17.391;38.115
2020-05-05;"50";15.464;38.004
2020-05-14;"0";17.606;37.77
2020-05-14;"50";16.733;37.88
2020-05-19;"0";18.889;37.324
2020-05-19;"50";16.352;37.834
2020-05-26;"0";21.018;37.056
2020-05-26;"50";15.526;37.867
2020-06-02;"0";20.465;37.514
2020-06-02;"50";14.799;38.008
2020-06-09;"0";20.245;37.272
2020-06-09;"50";15.71;38.001
2020-06-15;"0";20.938;37.42
2020-06-23;"0";23.01;37.472
2020-06-23;"50";14.369;38.101
2020-06-30;"0";24.496;37.537
2020-06-30;"50";15.351;38.005
2020-07-07;"0";25.622;37.707
2020-07-07;"50";15.367;38
2020-07-15;"0";24.7;37.598
2020-07-15;"50";14.71;38.064
2020-07-21;"0";25.873;37.382
2020-07-21;"50";14.97;38.035
2020-07-28;"0";26.141;37.915
2020-07-28;"50";15.302;38.016
2020-08-04;"0";26.327;37.747
2020-08-04;"50";16.043;37.982
2020-08-11;"0";26.881;37.761
2020-08-19;"0";26.737;37.999
2020-08-25;"0";26.675;37.532
2020-08-25;"50";15.26;38.045
2020-09-01;"0";21.831;37.925
2020-09-01;"50";16.51;37.938
2020-09-07;"0";24.787;37.889
2020-09-07;"50";15.471;38.015
2020-09-14;"0";24.375;38.03
2020-09-14;"50";15.809;37.965
2020-09-22;"0";24.181;37.762
2020-09-22;"50";15.218;38.046
2020-09-29;"0";21.565;37.683
2020-09-29;"50";14.423;38.157
2020-10-06;"0";19.7;37.848
2020-10-06;"50";18.206;37.817
2020-10-13;"0";20.45;37.594
2020-10-13;"50";19.664;37.927
2020-10-20;"0";19.773;37.745
2020-10-20;"50";18.184;37.977
2020-10-27;"0";19.141;37.504
2020-10-27;"50";15.933;37.964
2020-11-03;"0";19.008;37.759
2020-11-03;"50";17.816;37.962
2020-11-10;"0";18.735;37.768
2020-11-10;"50";18.39;37.956
2020-11-17;"0";18.359;37.903
2020-11-17;"50";17.93;37.992
2020-11-24;"0";17.601;37.975
2020-11-24;"50";15.916;38.02
2020-12-02;"0";16.462;38.018
2020-12-02;"50";16.485;37.999
2020-12-08;"0";16.077;38.011
2020-12-08;"50";16.083;38.015
2020-12-15;"0";15.888;37.951
2020-12-15;"50";15.891;37.982
2020-12-22;"0";15.537;37.701
2020-12-22;"50";15.537;37.701
2021-01-05;"0";14.757;37.863
2021-01-05;"50";14.757;37.863
2021-01-12;"0";14.515;37.944
2021-01-12;"50";14.503;37.948
2021-01-19;"0";14.268;37.957
2021-01-19;"50";14.302;38.012
2021-01-26;"0";14.126;38.045
2021-01-26;"50";14.161;38.042
2021-02-02;"0";14.057;38.046
2021-02-02;"50";14.042;38.056
2021-02-09;"0";13.835;37.941
2021-02-09;"50";13.898;37.97
2021-02-16;"0";13.591;37.867
2021-02-16;"50";13.933;38.042
2021-02-23;"0";13.886;38.043
2021-02-23;"50";13.913;38.066
2021-03-02;"0";13.83;37.873
2021-03-02;"50";13.912;38.074
2021-03-09;"0";13.882;37.923
2021-03-09;"50";13.971;38.131
2021-03-16;"0";13.916;38.105
2021-03-16;"50";13.909;38.117
2021-03-23;"0";13.898;38.115
2021-03-23;"50";13.859;38.151
2021-03-30;"0";15.029;37.85
2021-03-30;"50";13.858;38.195
2021-04-06;"0";15.287;37.962
2021-04-06;"50";14.684;38.16
2021-04-13;"0";14.652;38.125
2021-04-13;"50";14.422;38.181
2021-04-20;"0";14.515;38.014
2021-04-20;"50";14.18;38.097
2021-04-27;"0";14.937;38.039
2021-04-27;"50";14.67;38.08
2021-05-04;"0";15.591;37.717
2021-05-04;"50";14.533;38.111
2021-05-11;"0";16.141;37.909
2021-05-11;"50";15.851;38.06
2021-05-18;"0";16.401;37.744
2021-05-18;"50";14.388;38.156
2021-05-25;"0";16.961;37.718
2021-05-25;"50";15.544;38.09
2021-06-01;"0";18.45;37.66
2021-06-01;"50";15.598;38.121
2021-06-09;"0";20.585;36.891
2021-06-09;"50";15.04;38.165
2021-06-15;"0";23.316;36.908
2021-06-15;"50";14.669;38.155
2021-06-22;"0";24.115;36.982
2021-06-22;"50";14.947;38.152
2021-06-29;"0";24.268;37.204
2021-06-29;"50";15.78;38.146
2021-07-06;"0";24.267;37.322
2021-07-06;"50";15.288;38.143
2021-07-13;"0";24.407;37.688
2021-07-13;"50";15.242;38.12
2021-07-20;"0";24.079;37.425
2021-07-20;"50";14.724;38.136
2021-07-27;"0";25.609;37.637
2021-07-27;"50";16.282;38.084
2021-08-03;"0";23.163;38.138
2021-08-03;"50";16.148;38.075
2021-09-07;"0";24.172;38.195
2021-09-07;"50";15.587;38.074
2021-09-14;"0";24.362;38.267
2021-09-14;"50";15.255;38.077
2021-09-21;"0";23.173;38.187
2021-09-21;"50";15.758;38.04
2021-09-28;"0";23.317;38.189
2021-09-28;"50";15.639;38.048
2021-10-05;"0";22.968;38.195
2021-10-05;"50";17.425;37.999
2021-10-12;"0";21.886;38.016
2021-10-12;"50";16.848;38.007
2021-10-19;"0";20.818;38.167
2021-10-19;"50";16.394;38.065
2021-10-25;"0";20.199;38.186
2021-10-25;"50";19.908;38.186
2021-11-03;"0";19.116;38.093
2021-11-03;"50";16.153;38.085
2021-11-09;"0";18.515;38.151
2021-11-09;"50";18.512;38.152
2021-11-23;"0";17.799;38.118
2021-11-23;"50";17.79;38.119
2021-12-07;"0";16.374;38.135
2021-12-07;"50";16.366;38.144
2021-12-14;"0";15.72;38.077
2021-12-14;"50";15.462;38.126
2022-01-11;"0";14.882;38.117
2022-01-11;"50";14.896;38.112
2022-01-18;"0";14.552;38.116
2022-01-18;"50";14.508;38.148
2022-01-25;"0";14.193;38.129
2022-01-25;"50";14.276;38.145
2022-02-01;"0";14.158;38.152
2022-02-01;"50";14.182;38.148
2022-02-08;"0";14.164;38.15
2022-02-08;"50";14.154;38.16
2022-02-15;"0";13.883;38.21
2022-02-15;"50";13.964;38.224
2022-02-22;"0";13.855;38.195
2022-02-22;"50";13.854;38.201
2022-03-02;"0";13.769;38.209
2022-03-02;"50";13.785;38.199
2022-03-08;"0";13.708;38.206
2022-03-08;"50";13.712;38.211
2022-03-16;"0";13.623;38.222
2022-03-16;"50";13.608;38.233
2022-03-22;"0";13.5;38.27
2022-03-22;"50";13.505;38.272
2022-03-30;"0";13.938;38.236
2022-03-30;"50";13.59;38.276
2022-04-05;"0";13.748;38.259
2022-04-05;"50";13.694;38.27
2022-04-12;"0";13.826;38.268
2022-04-12;"50";13.736;38.276
2022-04-19;"0";15.24;37.956
2022-04-19;"50";14.109;38.251
2022-04-26;"0";15.142;38.025
2022-04-26;"50";13.963;38.23
2022-05-02;"0";16.045;38
2022-05-02;"50";14.01;38.213
2022-05-10;"0";16.948;38.108
2022-05-10;"50";15.048;38.15
2022-05-17;"0";19.121;37.765
2022-05-17;"50";14.454;38.19
2022-05-24;"0";21.326;37.799
2022-05-24;"50";14.603;38.153
2022-05-31;"0";22.369;36.882
2022-05-31;"50";14.73;38.133
2022-06-08;"0";22.363;37.626
2022-06-08;"50";15.063;38.151
2022-06-14;"0";23.941;37.614
2022-06-14;"50";14.462;38.171
2022-06-21;"0";25.897;38.005
2022-06-21;"50";14.515;38.142
2022-06-28;"0";24.25;37.755
2022-06-28;"50";15.867;38.081
2022-07-05;"0";26.165;37.618
2022-07-05;"50";14.629;38.14
2022-07-12;"0";27.403;36.935
2022-07-12;"50";14.378;38.162
2022-07-19;"0";28.419;36.455
2022-07-19;"50";14.482;38.163
2022-07-25;"0";28.293;38.134
2022-07-25;"50";14.666;38.149
2022-08-02;"0";27.603;35.796
2022-08-09;"0";27.714;38.336
2022-08-16;"0";26.964;38.349
2022-08-23;"0";27.254;37.656
2022-08-23;"50";15.135;38.129
2022-08-30;"0";27.057;37.815
2022-08-30;"50";15.62;38.103
2022-09-06;"0";26.494;38.293
2022-09-13;"0";25.686;38.172
2022-09-13;"50";15.24;38.132
2022-09-20;"0";24.823;38.161
2022-09-28;"0";22.689;38.206
2022-09-28;"50";17.77;38.207
2022-10-04;"0";21.95;38.037
2022-10-04;"50";19.445;38.217
2022-10-11;"0";21.843;38.203
2022-10-11;"50";18.246;38.786
2022-11-16;"0";19.882;38.259
2022-11-16;"50";19.9;38.313
2022-11-22;"0";19.328;38.32
2022-11-22;"50";19.321;38.32
2022-11-29;"0";18.122;38.238
2022-11-29;"50";18.1;38.237
2022-12-06;"0";17.561;38.231
2022-12-06;"50";17.572;38.243
2022-12-13;"0";16.905;38.184
2022-12-13;"50";16.921;38.18
2022-12-20;"0";16.635;38.148
2022-12-20;"50";16.621;38.151
