"datetime";"PROF_NUM";"T";"S";"O";"oxy_umol_kg"
2018-06-26 07:04:39;1;23.684;37.981;5.21;226.78344479922
2018-06-26 07:05:58;50;14.913;38.17;5.87;254.905178891969
2018-07-03 07:21:55;1;24.241;37.994;5.12;222.90003144363
2018-07-03 07:23:19;50;15.102;38.163;5.9;256.219899097411
2018-07-10 07:45:22;1;26.25;37.455;5.11;222.688167153318
2018-07-10 07:46:43;50;14.685;38.183;5.81;252.284698231204
2018-07-17 07:13:28;1;25.62;38.001;4.91;213.844907993066
2018-07-17 07:15:22;50;15.05;38.153;5.74;249.27058416697
2018-07-24 07:16:05;1;26.783;38.061;4.82;209.991381370746
2018-07-24 07:17:28;50;15.035;38.135;5.85;254.050144038658
2018-07-31 07:28:17;1;27.516;37.293;4.84;211.03081902423
2018-07-31 07:29:44;50;15.034;38.157;5.86;254.480157205978
2018-08-07 06:53:23;1;27.861;37.174;4.71;205.403253130842
2018-08-07 06:55:03;50;14.936;38.143;5.82;252.740321986141
2018-08-21 06:54:38;1;26.471;38.24;4.75;206.894255550241
2018-08-21 06:56:02;50;15.968;38.085;6.02;261.497143083238
2018-08-28 06:50:32;1;26.739;38.178;4.75;206.921030291723
2018-08-28 06:51:50;50;16.194;38.086;6.29;273.239328434045
2018-09-04 06:48:03;1;25.479;38.287;4.86;211.613526748998
2018-09-04 06:49:27;50;15.288;38.08;5.86;254.509130691721
2018-09-11 07:10:52;1;25.374;38.326;4.88;212.471473749288
2018-09-11 07:12:18;50;15.146;38.08;5.78;251.026724310855
2018-09-17 07:18:50;1;25.315;38.165;4.94;215.105531882097
2018-09-17 07:20:12;50;15.34;38.08;5.93;257.552313725299
2018-09-26 07:41:58;1;24.731;38.408;4.87;211.98221307467
2018-09-26 07:43:19;50;24.73;38.406;4.8;208.935486984946
2018-10-02 07:22:27;1;23.227;38.389;5.07;220.593747820751
2018-10-02 07:23:55;50;16.5;38.088;5.81;252.405446823027
2018-10-09 06:50:20;1;22.08;38.355;5.1;221.832692295012
2018-10-09 06:51:44;50;20.81;38.343;5.16;224.366641132265
2018-10-16 07:12:30;1;21.559;38.333;5.1;221.804402900369
2018-10-16 07:13:59;50;21.501;38.333;5.03;218.756554640794
2018-10-23 06:53:55;1;21.001;38.276;5.19;225.693917786839
2018-10-23 06:55:19;50;20.811;38.304;5.18;225.242865711918
2018-11-06 07:57:47;1;20.023;38.122;5.07;220.44354603227
2018-11-06 07:59:12;50;20.018;38.138;5.11;222.179810495645
2018-11-13 08:00:00;1;NA;NA;5.18;NA
2018-11-13 08:00:00;50;NA;NA;5.11;NA
2018-11-20 08:00:00;1;NA;NA;5.28;NA
2018-11-20 08:00:00;50;NA;NA;5.25;NA
2018-11-27 07:48:18;1;18.255;38.081;5.28;229.478178016937
2018-11-27 07:49:45;50;18.289;38.089;5.26;228.609498248532
2018-12-04 08:01:09;1;17.573;38.109;5.35;232.476932414047
2018-12-04 08:02:36;50;17.58;38.115;5.37;233.345353049603
2018-12-11 07:59:23;1;17.195;38.1;5.38;233.760934293777
2018-12-11 08:00:50;50;17.178;38.109;5.33;231.585939227051
2018-12-18 08:02:45;1;16.715;38.072;5.43;235.911647384571
2018-12-18 08:04:08;50;16.703;38.093;5.35;232.431663407468
2019-01-02 07:57:06;1;15.996;38.066;5.49;238.47988602615
2019-01-02 07:58:50;50;15.997;38.07;5.41;235.004118228076
2019-01-08 08:00:12;1;15.689;38.062;5.56;241.50454722474
2019-01-08 08:01:55;50;15.67;38.071;5.53;240.198816643368
2019-01-15 07:52:12;1;14.576;38.061;5.71;247.959350824414
2019-01-15 07:53:53;50;14.585;38.063;5.61;243.616911260884
2019-01-22 07:55:16;1;14.442;38.065;5.76;250.122673060356
2019-01-22 07:56:40;50;14.467;38.062;5.69;247.084868837861
2019-01-29 07:59:10;1;13.99;38.111;5.63;244.445635749288
2019-01-29 08:00:36;50;13.972;38.112;5.6;243.141980815519
2019-02-05 07:57:01;1;13.169;38.159;5.96;258.720473122418
2019-02-05 07:58:26;50;13.82;38.014;5.65;245.323187272032
2019-02-12 08:01:58;1;13.534;38.02;5.81;252.254300181349
2019-02-12 08:03:24;50;13.742;38.062;5.78;250.954644011747
2019-02-19 08:06:24;1;13.741;38.143;5.89;255.714944236824
2019-02-19 08:09:05;50;13.742;38.071;5.65;245.308672644317
2019-02-26 08:04:59;1;13.854;38.072;5.85;253.997903466987
2019-02-26 08:07:04;50;13.843;38.071;5.74;249.221489528435
2019-03-06 07:44:40;1;13.836;38.075;5.86;254.430556680866
2019-03-06 07:46:23;50;13.861;38.101;5.69;247.045919294102
2019-03-12 07:29:28;1;13.73;38.121;5.79;251.377024129371
2019-03-12 07:31:07;50;13.742;38.122;5.76;250.074988209441
2019-03-19 07:48:32;1;13.929;38.093;5.96;258.773902894067
2019-03-19 07:50:16;50;13.769;38.123;5.73;248.773724950357
2019-03-27 07:25:30;1;13.761;38.134;5.86;254.41527458182
2019-03-27 07:27:09;50;13.817;38.153;5.82;252.677986068612
2019-04-02 06:29:30;1;14.048;38.183;5.95;258.328681175956
2019-04-02 06:31:11;50;13.638;38.226;5.66;245.708854484976
2019-04-09 06:26:25;1;14.2;38.009;6.03;261.8447026145
2019-04-09 06:28:06;50;13.73;38.152;5.87;254.844331758364
2019-04-16 06:19:14;1;14.837;37.869;NA;NA
2019-04-16 06:20:56;50;14.012;38.071;NA;NA
2019-04-23 06:58:42;1;14.825;38.005;5.94;257.971963303298
2019-04-23 07:00:20;50;14.794;38.021;5.91;256.664259485848
2019-04-30 06:32:37;1;15.45;37.787;5.98;259.787391179956
2019-04-30 06:34:18;50;14.8;37.994;5.85;254.064016628413
2019-05-07 06:30:03;1;16.085;37.759;5.92;257.223035584407
2019-05-07 06:31:37;50;15.239;37.918;5.88;255.40605176188
2019-05-14 06:28:36;1;16.781;37.786;5.86;254.651853873281
2019-05-14 06:30:16;50;15.027;37.991;5.84;253.642855396772
2019-05-21 06:26:20;1;16.899;37.817;5.84;253.783873975636
2019-05-21 06:28:00;50;15.239;38.068;5.73;248.86256531416
2019-05-28 06:30:22;1;17.588;37.81;5.81;252.522930604505
2019-05-28 06:32:04;50;16.003;37.971;5.81;252.398727466638
2019-06-05 06:25:43;1;20.302;37.649;5.61;244.026429421201
2019-06-05 06:27:19;50;15.414;38.044;5.84;253.654452978784
2019-06-11 06:51:19;1;20.045;37.774;5.44;236.59374646154
2019-06-11 06:52:53;50;15.997;38.017;5.83;253.258491427755
2019-06-19 06:47:01;1;21.801;37.719;5.55;241.501406707292
2019-06-19 06:48:32;50;14.802;38.108;5.82;252.739583195717
2019-06-25 06:29:53;1;23.934;37.835;5.43;236.402434880092
2019-06-25 06:31:24;50;15.449;38.068;5.9;256.25787555449
2019-07-02 07:00:14;1;27.212;37.963;4.89;213.085227410077
2019-07-02 07:01:35;50;14.982;38.084;5.94;257.965491406365
2019-07-09 07:08:57;1;25.95;36.831;5.05;220.154366893767
2019-07-09 07:10:36;50;15.26;38.067;6.06;263.196385080985
2019-07-16 07:00:22;1;26.089;37.873;4.96;216.074012223746
2019-07-16 07:02:05;50;16.053;38.029;6.1;264.988443428308
2019-07-23 06:59:54;1;26.762;37.273;4.97;216.650647702757
2019-07-23 07:01:31;50;15.322;38.067;5.98;259.725414701087
2019-07-30 06:57:19;1;25.96;37.577;4.99;217.419720370717
2019-07-30 06:58:54;50;16.403;38.009;6.21;269.792656210524
2019-08-06 07:06:30;1;26.636;37.537;4.95;215.728370106543
2019-08-06 07:08:06;50;15.459;38.05;6.07;263.64572618946
2019-08-20 06:57:50;1;26.885;37.795;NA;NA
2019-08-20 06:59:28;50;14.837;38.093;NA;NA
2019-08-27 07:15:17;1;26.615;37.285;4.93;214.895219554747
2019-08-27 07:16:56;50;15.167;38.088;5.91;256.672300892413
2019-09-03 06:56:19;1;26.764;37.575;4.88;212.680221256044
2019-09-03 06:57:58;50;15.422;38.077;6.04;262.335220119915
2019-09-10 07:10:30;1;24.964;38.21;5.05;219.864759726965
2019-09-10 07:12:13;50;15.401;38.09;5.96;258.856845249231
2019-09-17 07:03:18;1;24.611;38.047;4.99;217.255740202444
2019-09-17 07:05:01;50;15.55;38.106;6.02;261.468347728501
2019-09-24 07:18:10;1;23.548;38.233;5.23;227.602613934395
2019-09-24 07:19:54;50;17.176;38.082;6.46;280.689430032788
2019-10-01 07:02:49;1;22.449;38.267;5.34;232.310991307717
2019-10-01 07:04:29;50;20.056;38.158;6.31;274.353754315653
2019-10-08 06:58:09;1;22.081;38.225;NA;NA
2019-10-08 06:59:49;50;20.569;38.167;NA;NA
2019-10-16 07:04:22;1;21.067;38.2;5.35;232.669000481956
2019-10-16 07:06:01;50;16.427;38.051;6.12;265.87573063793
2019-10-22 06:38:29;1;20.831;37.953;5.33;231.827029661473
2019-10-22 06:40:11;50;20.783;38.146;5.33;231.79081163826
2019-10-29 07:53:50;1;20.376;38.077;5.35;232.647317398155
2019-10-29 07:55:28;50;19.739;38.173;5.38;233.89616872964
2019-11-05 07:30:34;1;19.827;38.108;NA;NA
2019-11-05 07:32:14;50;17.638;38.102;NA;NA
2019-11-12 08:01:33;1;19.009;38.033;5.37;233.442098680534
2019-11-12 08:03:19;50;18.992;38.05;5.33;231.699305237061
2019-11-19 08:00:43;1;17.808;38.057;5.44;236.410399864811
2019-11-19 08:02:22;50;17.831;38.06;5.45;236.845772361899
2019-11-26 07:53:23;1;16.56;36.29;5.6;243.613537818852
2019-11-26 07:55:03;50;17.758;37.802;5.39;234.279287062203
2019-12-03 07:51:48;1;17.011;37.37;5.5;239.09503559582
2019-12-03 07:53:25;50;17.569;37.978;5.38;233.803201659862
2019-12-10 07:50:31;1;16.864;37.851;5.53;240.304379119045
2019-12-10 07:52:09;50;16.907;37.903;5.5;238.993855874041
2019-12-17 07:38:01;1;16.276;37.969;5.61;243.725896763434
2019-12-17 07:43:36;50;16.281;37.975;5.58;242.421738947326
2020-01-07 07:37:52;1;15.444;37.867;5.73;248.911437957758
2020-01-07 07:39:49;50;15.528;37.903;5.71;248.040584732177
2020-01-14 07:59:08;1;15.185;37.925;5.75;249.755029623698
2020-01-14 08:00:23;50;15.201;37.945;5.73;248.883457598742
2020-01-21 07:36:23;1;14.659;38.046;5.59;242.755379585979
2020-01-21 07:38:34;50;14.733;38.081;5.58;242.318618878146
2020-01-28 07:37:17;1;14.421;37.992;5.75;249.701017515145
2020-01-28 07:39:24;50;14.511;38.092;5.63;244.476198300345
2020-02-05 07:51:30;1;14.302;38.11;5.87;254.88307285977
2020-02-05 07:53:30;50;14.318;38.111;5.83;253.146893180676
2020-02-12 09:53:20;1;14.056;38.079;5.72;248.362724444632
2020-02-12 09:55:20;50;14;38.269;5.52;239.641613817212
2020-02-17 07:49:50;1;14.253;38.087;5.94;257.924337910147
2020-02-17 07:51:53;50;14.242;38.11;5.9;256.182442124466
2020-02-25 07:57:06;1;14.268;38.097;6.03;261.831147712505
2020-02-25 07:59:07;50;14.204;38.117;5.82;252.705412326911
2020-03-03 07:33:12;1;13.776;38.082;5.91;256.596903041207
2020-03-03 07:35:12;50;13.968;38.203;5.64;244.861729925582
2020-03-10 08:19:31;1;13.904;37.936;6.01;260.974303802046
2020-03-10 08:21:44;50;13.875;38.073;5.89;255.735571287681
2020-04-23 07:52:37;1;15.522;37.978;NA;NA
2020-04-23 07:56:16;50;15.062;38.019;NA;NA
2020-05-05 06:49:23;1;17.391;38.115;NA;NA
2020-05-05 06:54:24;50;15.464;38.004;NA;NA
2020-05-14 07:18:18;1;17.606;37.77;NA;NA
2020-05-14 07:22:21;50;16.733;37.88;NA;NA
2020-05-19 06:30:45;1;18.889;37.324;NA;NA
2020-05-19 06:34:02;50;16.352;37.834;NA;NA
2020-05-26 06:53:03;1;21.018;37.056;NA;NA
2020-05-26 06:57:27;50;15.526;37.867;NA;NA
2020-06-02 07:13:56;1;20.465;37.514;5.94;258.417970884962
2020-06-02 07:18:17;50;14.799;38.008;5.81;252.324117506176
2020-06-09 07:20:17;1;20.245;37.272;5.57;242.350802337096
2020-06-09 07:22:18;50;15.71;38.001;5.92;257.154512927679
2020-06-15 07:05:00;1;20.938;37.42;5.48;238.452475565292
2020-06-15 07:05:00;50;NA;NA;5.78;NA
2020-06-23 06:51:06;1;23.01;37.472;5.53;240.756619850854
2020-06-23 06:53:04;50;14.369;38.101;5.69;247.0724408612
2020-06-30 06:52:07;1;24.496;37.537;5.32;231.702725033119
2020-06-30 06:54:09;50;15.351;38.005;6.05;262.779598814469
2020-07-07 06:43:26;1;25.622;37.707;5.12;223.03951965147
2020-07-07 06:45:15;50;15.367;38;6.05;262.781518998185
2020-07-15 06:38:18;1;24.7;37.598;5.2;226.479853226781
2020-07-15 06:40:17;50;14.71;38.064;5.82;252.74289466069
2020-07-21 07:03:28;1;25.873;37.382;5.25;228.774990511642
2020-07-21 07:05:30;50;14.97;38.035;5.89;255.802807642499
2020-07-28 06:47:46;1;26.141;37.915;5;217.813296056666
2020-07-28 06:49:29;50;15.302;38.016;6.04;262.340234083952
2020-08-04 06:44:44;1;26.327;37.747;4.96;216.109976306951
2020-08-04 06:46:23;50;16.043;37.982;6.16;267.603703033532
2020-08-11 09:10:21;1;26.881;37.761;NA;NA
2020-08-19 08:12:12;1;26.737;37.999;NA;NA
2020-08-25 06:44:22;1;26.675;37.532;4.86;211.809394853358
2020-08-25 06:46:05;50;15.26;38.045;6.16;267.543978246894
2020-09-01 07:06:17;1;21.831;37.925;5.55;241.466503015236
2020-09-01 07:08:00;50;16.51;37.938;6.29;273.289548751333
2020-09-07 06:49:29;1;24.787;37.889;5.01;218.163397672988
2020-09-07 06:51:18;50;15.471;38.015;5.88;255.400615389491
2020-09-14 06:46:42;1;24.375;38.03;5.03;218.984698350255
2020-09-14 06:48:33;50;15.809;37.965;6.06;263.248856167659
2020-09-22 07:13:00;1;24.181;37.762;NA;NA
2020-09-22 07:13:00;50;15.218;38.046;NA;NA
2020-09-29 07:09:13;1;21.565;37.683;5.34;232.354682164848
2020-09-29 07:10:53;50;14.423;38.157;5.18;224.920232832675
2020-10-06 06:52:53;1;19.7;37.848;5.54;240.908027902343
2020-10-06 06:54:38;50;18.206;37.817;5.61;243.865663520244
2020-10-13 07:01:13;1;20.45;37.594;5.28;229.690290838285
2020-10-13 07:04:12;50;19.664;37.927;5.77;250.892535511577
2020-10-20 06:50:22;1;19.773;37.745;5.35;232.668071135661
2020-10-20 06:53:35;50;18.184;37.977;5.56;241.662001868024
2020-10-27 07:49:03;1;19.141;37.504;5.38;233.976854418668
2020-10-27 07:52:18;50;15.933;37.964;5.97;259.346699635939
2020-11-03 08:02:04;1;19.008;37.759;5.47;237.837755030847
2020-11-03 08:06:48;50;17.816;37.962;5.61;243.815998899815
2020-11-10 07:55:27;1;18.735;37.768;5.43;236.080737724048
2020-11-10 07:58:45;50;18.39;37.956;5.5;239.070051590591
2020-11-17 07:50:12;1;18.359;37.903;5.47;237.773609908863
2020-11-17 07:53:31;50;17.93;37.992;5.49;238.601963973638
2020-11-24 07:26:56;1;17.601;37.975;5.66;245.973847913184
2020-11-24 07:28:43;50;15.916;38.02;5.52;239.786960930654
2020-12-02 07:51:01;1;16.462;38.018;5.62;244.161870270778
2020-12-02 07:52:20;50;16.485;37.999;5.6;243.297725589925
2020-12-08 07:47:22;1;16.077;38.011;5.59;242.838278455482
2020-12-08 07:48:29;50;16.083;38.015;5.56;241.53463886348
2020-12-15 07:44:46;1;15.888;37.951;5.59;242.838756946748
2020-12-15 07:46:13;50;15.891;37.982;5.56;241.53005844704
2020-12-22 08:00:00;1;15.537;37.701;5.67;246.3408256213
2020-12-22 08:00:00;50;15.537;37.701;5.54;240.692799637038
2021-01-05 08:00:00;1;14.757;37.863;5.69;247.137279702511
2021-01-05 08:00:00;50;14.757;37.863;5.65;245.399935029734
2021-01-12 08:02:09;1;14.515;37.944;5.68;246.675050049787
2021-01-12 08:03:35;50;14.503;37.948;5.68;246.673672985838
2021-01-19 07:54:03;1;14.268;37.957;5.7;247.528147918886
2021-01-19 07:55:45;50;14.302;38.012;5.68;246.651206260405
2021-01-26 07:43:37;1;14.126;38.045;5.69;247.070094261318
2021-01-26 07:44:45;50;14.161;38.042;5.69;247.072480774055
2021-02-02 07:49:25;1;14.057;38.046;5.72;248.368945288472
2021-02-02 07:50:40;50;14.042;38.056;5.66;245.761050397545
2021-02-09 07:25:01;1;13.835;37.941;5.87;254.890402711316
2021-02-09 07:26:04;50;13.898;37.97;5.83;253.151303652335
2021-02-16 07:37:39;1;13.591;37.867;5.96;258.799762007451
2021-02-16 07:38:43;50;13.933;38.042;5.86;254.442041074517
2021-02-23 07:38:02;1;13.886;38.043;5.93;257.478723423525
2021-02-23 07:39:07;50;13.913;38.066;5.83;253.133802307929
2021-03-02 07:42:14;1;13.83;37.873;6.14;266.627867211161
2021-03-02 07:44:00;50;13.912;38.074;5.86;254.434791905783
2021-03-09 07:51:12;1;13.882;37.923;6.14;266.62072209817
2021-03-09 07:52:16;50;13.971;38.131;5.89;255.729550723832
2021-03-16 07:42:29;1;13.916;38.105;5.91;256.599963595289
2021-03-16 07:44:04;50;13.909;38.117;5.88;255.294744892946
2021-03-23 08:08:37;1;13.898;38.115;5.96;258.767936226765
2021-03-23 08:10:13;50;13.859;38.151;5.84;253.54890192858
2021-03-30 06:44:08;1;15.029;37.85;6.13;266.266447417272
2021-03-30 06:45:48;50;13.858;38.195;5.74;249.199003247965
2021-04-06 06:25:29;1;15.287;37.962;5.98;259.743870509346
2021-04-06 06:27:06;50;14.684;38.16;5.91;256.631328391183
2021-04-13 06:40:14;1;14.652;38.125;6.13;266.189600417382
2021-04-13 06:41:17;50;14.422;38.181;5.95;258.349603416849
2021-04-20 06:36:56;1;14.515;38.014;6.09;264.466899738863
2021-04-20 06:38:27;50;14.18;38.097;5.96;258.78681401648
2021-04-27 06:31:40;1;14.937;38.039;6;260.577446485326
2021-04-27 06:33:17;50;14.67;38.08;6.04;262.291325355646
2021-05-04 06:44:58;1;15.591;37.717;6.09;264.588311125118
2021-05-04 06:46:27;50;14.533;38.111;5.98;259.672059442479
2021-05-11 07:05:13;1;16.141;37.909;5.9;256.328502317167
2021-05-11 07:06:48;50;15.851;38.06;5.91;256.71694793598
2021-05-18 06:41:21;1;16.401;37.744;5.9;256.375507305537
2021-05-18 06:43:00;50;14.388;38.156;5.77;250.536872417186
2021-05-25 06:23:50;1;16.961;37.718;5.84;253.806376664581
2021-05-25 06:24:57;50;15.544;38.09;5.93;257.562098129289
2021-06-01 06:37:23;1;18.45;37.66;5.68;246.952367592373
2021-06-01 06:38:57;50;15.598;38.121;5.86;254.518897831414
2021-06-09 07:34:50;1;20.585;36.891;5.51;239.829602156265
2021-06-09 07:36:36;50;15.04;38.165;5.86;254.478963522135
2021-06-15 06:43:40;1;23.316;36.908;5.47;238.264680332563
2021-06-15 06:44:45;50;14.669;38.155;5.93;257.499924955778
2021-06-22 06:46:22;1;24.115;36.982;5.3;230.900474922986
2021-06-22 06:47:50;50;14.947;38.152;5.94;257.950339361169
2021-06-29 06:50:24;1;24.268;37.204;5.29;230.437334370157
2021-06-29 06:52:11;50;15.78;38.146;6.07;263.645746039505
2021-07-06 06:38:07;1;24.267;37.322;5.06;220.399033853107
2021-07-06 06:39:37;50;15.288;38.143;5.97;259.274344444589
2021-07-13 06:37:03;1;24.407;37.688;5.01;218.171167957321
2021-07-13 06:39:10;50;15.242;38.12;5.87;254.933194213084
2021-07-20 06:40:29;2;24.079;37.425;5.05;219.934590074871
2021-07-20 06:41:56;50;14.724;38.136;5.74;249.256033811072
2021-07-27 06:40:02;2;25.609;37.637;4.93;214.772900889926
2021-07-27 06:41:30;50;16.282;38.084;6.08;264.122609914913
2021-08-03 06:31:42;1;23.163;38.138;5.2;226.2878790902
2021-08-03 06:34:12;50;16.148;38.075;6.15;267.157073804013
2021-08-10 07:00:00;1;NA;NA;NA;NA
2021-08-17 07:00:00;1;NA;NA;NA;NA
2021-08-24 07:00:00;1;NA;NA;4.86;NA
2021-08-24 07:00:00;50;NA;NA;5.93;NA
2021-08-31 07:00:00;1;NA;NA;4.97;NA
2021-08-31 07:00:00;50;NA;NA;5.89;NA
2021-09-07 06:34:25;1;24.172;38.195;4.9;213.286278959697
2021-09-07 06:35:59;50;15.587;38.074;5.86;254.527243674452
2021-09-14 06:21:55;1;24.362;38.267;NA;NA
2021-09-14 06:23:26;50;15.255;38.077;NA;NA
2021-09-21 06:43:56;1;23.173;38.187;5.02;218.447540102229
2021-09-21 06:45:46;50;15.758;38.04;5.9;256.281025142998
2021-09-28 06:49:14;1;23.317;38.189;4.97;216.280387309337
2021-09-28 06:50:21;50;15.639;38.048;5.88;255.4038995577
2021-10-05 06:24:23;1;22.968;38.195;4.93;214.517315246905
2021-10-05 06:25:59;50;17.425;37.999;6.04;262.472170200355
2021-10-12 06:50:27;1;21.886;38.016;5.12;222.746634086807
2021-10-12 06:52:12;50;16.848;38.007;5.95;258.524192265114
2021-10-19 06:49:44;1;20.818;38.167;5.13;223.091830534362
2021-10-19 06:51:31;50;16.394;38.065;5.63;244.58386296187
2021-10-25 06:55:16;1;20.199;38.186;5.22;226.965215741319
2021-10-25 06:56:55;50;19.908;38.186;5.29;229.991286510924
2021-11-03 07:43:45;1;19.116;38.093;5.21;226.482673410896
2021-11-03 07:47:25;50;16.153;38.085;5.61;243.69783264121
2021-11-09 07:50:55;2;18.515;38.151;5.29;229.915617189787
2021-11-09 07:51:59;50;18.512;38.152;5.22;226.872916694275
2021-11-23 07:43:22;1;17.799;38.118;5.35;232.488096705719
2021-11-23 07:44:35;50;17.79;38.119;5.32;231.183746537025
2021-12-07 07:46:54;1;16.374;38.135;5.48;238.053837369951
2021-12-07 07:48:27;50;16.366;38.144;5.56;241.527001206755
2021-12-14 07:59:37;1;15.72;38.077;5.41;234.988134146745
2021-12-14 08:01:13;50;15.462;38.126;5.34;231.925672883162
2021-12-21 07:46:37;1;14.982;NA;5.43;NA
2021-12-21 07:48:26;50;15.144;NA;5.45;NA
2022-01-11 07:41:18;1;14.882;38.117;5.42;235.371674413501
2022-01-11 07:42:22;50;14.896;38.112;5.45;236.676081704615
2022-01-18 07:35:37;1;14.552;38.116;5.54;240.565833125517
2022-01-18 07:37:26;50;14.508;38.148;5.55;240.991988939671
2022-01-25 08:09:00;1;14.193;38.129;5.53;240.110833827447
2022-01-25 08:12:06;50;14.276;38.145;5.49;238.37538051386
2022-02-01 07:48:19;1;14.158;38.152;5.62;244.012572351318
2022-02-01 07:49:49;50;14.182;38.148;5.56;241.409410128926
2022-02-08 08:03:30;1;14.164;38.15;5.63;244.447436942381
2022-02-08 08:05:04;50;14.154;38.16;5.63;244.445079909805
2022-02-15 07:56:30;1;13.883;38.21;5.62;243.98778915583
2022-02-15 07:58:04;50;13.964;38.224;5.53;240.082060913679
2022-02-22 07:56:26;1;13.855;38.195;5.6;243.120826225759
2022-02-22 07:58:01;50;13.854;38.201;5.56;241.383107945109
2022-03-02 07:51:01;1;13.769;38.209;5.72;248.323481823304
2022-03-02 07:52:34;50;13.785;38.199;5.67;246.155496705448
2022-03-08 07:45:02;1;13.708;38.206;5.67;246.150253193778
2022-03-08 07:48:38;50;13.712;38.211;5.64;244.847152429036
2022-03-16 08:01:04;1;13.623;38.222;5.71;247.879403994237
2022-03-16 08:02:37;50;13.608;38.233;5.7;247.442470519779
2022-03-22 07:39:52;1;13.5;38.27;5.69;246.995965891755
2022-03-22 07:41:22;50;13.505;38.272;5.66;245.693585376139
2022-03-30 08:39:21;1;13.938;38.236;5.85;253.97101244539
2022-03-30 08:41:10;50;13.59;38.276;5.79;251.34037864304
2022-04-05 06:44:42;1;13.748;38.259;5.87;254.824750927841
2022-04-05 06:46:16;50;13.694;38.27;5.83;253.083355931895
2022-04-12 06:30:57;1;13.826;38.268;5.84;253.524817582239
2022-04-12 06:32:16;50;13.736;38.276;5.74;249.177459748537
2022-04-19 06:45:47;1;15.24;37.956;5.9;256.267525528781
2022-04-19 06:47:27;50;14.109;38.251;5.82;252.674849620181
2022-04-26 06:41:54;1;15.142;38.025;5.8;251.905509832037
2022-04-26 06:43:34;50;13.963;38.23;5.73;248.763780610532
2022-05-02 07:03:44;1;16.045;38;6.08;264.124887450374
2022-05-02 07:06:00;50;14.01;38.213;5.72;248.33527087911
2022-05-10 06:37:44;1;16.948;38.108;5.82;252.862610387084
2022-05-10 06:38:52;50;15.048;38.15;5.84;253.613737242129
2022-05-17 06:37:28;1;19.121;37.765;5.69;247.409414383257
2022-05-17 06:38:32;50;14.454;38.19;5.82;252.705013200852
2022-05-24 06:30:22;1;21.326;37.799;5.41;235.364938604691
2022-05-24 06:31:37;50;14.603;38.153;5.88;255.325505290845
2022-05-31 06:57:24;1;22.369;36.882;5.25;228.625067073693
2022-05-31 06:59:07;50;14.73;38.133;5.82;252.730884063041
2022-06-08 06:42:16;1;22.363;37.626;5.09;221.534878833616
2022-06-08 06:43:21;50;15.063;38.151;5.82;252.745840262353
2022-06-14 06:47:41;1;23.941;37.614;5.1;222.072172579589
2022-06-14 06:49:16;50;14.462;38.171;5.78;250.972225245773
2022-06-21 06:32:11;1;25.897;38.005;4.96;216.040226165511
2022-06-21 06:33:55;50;14.515;38.142;5.73;248.809442074289
2022-06-28 06:37:29;0;24.25;37.755;5.27;229.471439648194
2022-06-28 06:39:14;50;15.867;38.081;6.01;261.057556468005
2022-06-28 06:37:29;1;24.25;37.755;5.27;229.471439648194
2022-07-05 06:26:57;0;26.165;37.618;4.82;210.019541146465
2022-07-05 06:28:45;50;14.629;38.14;5.8;251.85556342444
2022-07-05 06:26:57;1;26.165;37.618;4.82;210.019541146465
2022-07-12 07:31:00;0;27.403;36.935;4.8;209.334386729121
2022-07-12 07:32:35;50;14.378;38.162;5.67;246.193174942445
2022-07-12 07:31:00;1;27.403;36.935;4.8;209.334386729121
2022-07-19 06:59:49;0;28.419;36.455;4.68;204.239611778622
2022-07-19 07:01:20;50;14.482;38.163;5.82;252.711662060414
2022-07-19 06:59:49;1;28.419;36.455;4.68;204.239611778622
2022-07-25 07:43:22;0;28.293;38.134;4.61;200.92841492365
2022-07-25 07:45:23;50;14.666;38.149;5.77;250.553170856054
2022-07-25 07:43:22;1;28.293;38.134;4.61;200.92841492365
2022-08-02 07:07:03;0;27.603;35.796;NA;NA
2022-08-02 07:08:25;50;14.952;NA;NA;NA
2022-08-02 07:07:03;1;27.603;35.796;NA;NA
2022-08-09 07:00:00;0;27.714;38.336;NA;NA
2022-08-09 07:00:00;50;NA;NA;NA;NA
2022-08-09 07:00:00;1;27.714;38.336;NA;NA
2022-08-16 07:00:00;0;26.964;38.349;NA;NA
2022-08-16 07:00:00;50;NA;NA;NA;NA
2022-08-16 07:00:00;1;26.964;38.349;NA;NA
2022-08-23 07:30:36;0;27.254;37.656;4.51;196.573481337616
2022-08-23 07:32:04;50;15.135;38.129;5.86;254.49116207608
2022-08-23 07:30:36;1;27.254;37.656;4.51;196.573481337616
2022-08-30 06:43:43;0;27.057;37.815;4.63;201.767638182682
2022-08-30 06:45:22;50;15.62;38.103;5.82;252.786229196388
2022-08-30 06:43:43;1;27.057;37.815;4.63;201.767638182682
2022-09-06 07:00:00;1;26.494;38.293;4.72;205.581001736629
2022-09-06 07:00:00;50;NA;NA;5.9;NA
2022-09-13 06:41:35;1;25.686;38.172;4.8;209.031933474854
2022-09-13 06:43:03;50;15.24;38.132;5.87;254.930784820807
2022-09-20 08:21:52;1;24.823;38.161;4.88;212.462081404983
2022-09-20 08:21:52;50;NA;NA;5.95;NA
2022-09-28 06:50:47;1;22.689;38.206;5.04;219.284553650265
2022-09-28 06:52:28;50;17.77;38.207;6.05;262.887769757424
