DATE;HEURE;PROF_NUM;T;S;O
05/07/2011;09:00:00;1.00;24.498;37.838;5.03
12/07/2011;09:00:00;50.00;15.717;38.001;5.99
12/07/2011;09:00:00;1.00;25.266;37.982;4.93
19/07/2011;09:00:00;50.00;14.873;38.021;6.35
19/07/2011;09:00:00;1.00;20.264;38.012;5.38
26/07/2011;09:00:00;50.00;15.816;37.986;999999
26/07/2011;09:00:00;1.00;23.582;38.034;999999
02/08/2011;09:00:00;50.00;14.909;38.000;999999
02/08/2011;09:00:00;1.00;23.820;37.994;999999
09/08/2011;09:00:00;50.00;14.941;37.998;5.65
09/08/2011;09:00:00;1.00;21.724;38.028;5.37
16/08/2011;09:00:00;50.00;15.459;37.984;6.02
16/08/2011;09:00:00;1.00;24.181;38.112;4.95
23/08/2011;09:00:00;50.00;15.413;37.983;6.09
23/08/2011;09:00:00;1.00;25.909;38.113;4.96
30/08/2011;09:00:00;50.00;15.353;37.986;999999
30/08/2011;09:00:00;1.00;24.461;38.192;999999
06/09/2011;09:00:00;50.00;16.137;37.971;999999
06/09/2011;09:00:00;1.00;24.484;38.248;999999
13/09/2011;09:00:00;50.00;15.408;37.984;5.97
13/09/2011;09:00:00;1.00;25.153;38.253;4.90
20/09/2011;09:00:00;1.00;22.806;999999;999999
20/09/2011;09:00:00;50.00;15.354;999999;999999
27/09/2011;09:00:00;50.00;16.045;37.982;6.00
27/09/2011;09:00:00;1.00;22.877;38.212;5.06
04/10/2011;09:00:00;50.00;15.530;37.977;5.71
04/10/2011;09:00:00;1.00;21.195;38.223;5.04
11/10/2011;09:00:00;50.00;999999;37.975;5.73
11/10/2011;09:00:00;1.00;999999;38.198;5.25
18/10/2011;09:00:00;50.00;18.902;999999;5.62
18/10/2011;09:00:00;1.00;19.124;999999;5.23
26/10/2011;09:00:00;50.00;18.875;38.242;5.48
26/10/2011;09:00:00;1.00;19.387;38.175;5.23
02/11/2011;09:00:00;50.00;18.827;38.230;5.52
02/11/2011;09:00:00;1.00;18.451;38.225;5.38
10/11/2011;09:00:00;50.00;18.538;38.093;5.42
10/11/2011;09:00:00;1.00;18.607;37.846;5.34
15/11/2011;09:00:00;50.00;18.135;38.082;5.56
15/11/2011;09:00:00;1.00;18.117;38.065;5.31
22/11/2011;09:00:00;50.00;17.806;38.139;5.52
22/11/2011;09:00:00;1.00;17.810;38.134;5.34
29/11/2011;09:00:00;50.00;999999;38.084;5.49
29/11/2011;09:00:00;1.00;999999;38.081;5.42
06/12/2011;09:00:00;50.00;17.278;999999;5.45
06/12/2011;09:00:00;1.00;17.283;999999;5.34
13/12/2011;09:00:00;50.00;15.095;38.098;999999
13/12/2011;09:00:00;1.00;15.341;38.098;999999
19/12/2011;09:00:00;50.00;15.095;38.052;999999
19/12/2011;09:00:00;1.00;15.341;38.080;999999
03/01/2012;09:00:00;50.00;999999;999999;999999
03/01/2012;09:00:00;1.00;999999;999999;999999
10/01/2012;09:00:00;50.00;15.123;38.089;5.73
10/01/2012;09:00:00;1.00;15.110;38.088;5.59
17/01/2012;09:00:00;50.00;14.818;38.103;5.75
17/01/2012;09:00:00;1.00;14.801;38.102;5.53
24/01/2012;09:00:00;50.00;14.570;38.111;999999
24/01/2012;09:00:00;1.00;14.557;38.111;999999
31/01/2012;09:00:00;50.00;14.370;38.109;5.43
31/01/2012;09:00:00;1.00;14.365;38.088;5.48
07/02/2012;09:00:00;50.00;13.579;38.154;5.65
07/02/2012;09:00:00;1.00;999999;999999;5.53
14/02/2012;09:00:00;50.00;13.166;38.213;5.72
14/02/2012;09:00:00;1.00;13.150;38.216;5.56
21/02/2012;09:00:00;50.00;13.413;38.162;5.83
21/02/2012;09:00:00;1.00;13.407;38.150;5.69
28/02/2012;09:00:00;50.00;13.368;38.176;5.89
28/02/2012;09:00:00;1.00;13.469;38.172;5.85
06/03/2012;09:00:00;50.00;13.416;38.177;6.00
06/03/2012;09:00:00;1.00;13.389;38.125;5.89
13/03/2012;09:00:00;50.00;999999;999999;5.80
13/03/2012;09:00:00;1.00;999999;999999;5.96
20/03/2012;09:00:00;50.00;13.446;38.151;6.02
20/03/2012;09:00:00;1.00;13.467;38.150;6.05
27/03/2012;09:00:00;50.00;13.509;38.158;6.07
27/03/2012;09:00:00;1.00;14.279;38.139;6.14
03/04/2012;09:00:00;50.00;13.945;38.140;6.23
03/04/2012;09:00:00;1.00;15.237;38.130;6.14
10/04/2012;09:00:00;50.00;13.614;38.146;5.79
10/04/2012;09:00:00;1.00;14.547;38.157;5.92
17/04/2012;09:00:00;50.00;14.380;38.100;5.92
17/04/2012;09:00:00;1.00;14.794;38.034;6.00
25/04/2012;09:00:00;50.00;13.311;38.194;5.47
25/04/2012;09:00:00;1.00;13.792;38.088;5.75
02/05/2012;09:00:00;50.00;14.323;38.133;5.86
02/05/2012;09:00:00;1.00;15.172;37.886;5.90
09/05/2012;09:00:00;50.00;14.373;38.165;5.80
09/05/2012;09:00:00;1.00;16.736;37.635;5.83
15/05/2012;09:00:00;50.00;15.885;38.110;5.90
15/05/2012;09:00:00;1.00;17.448;38.018;5.71
22/05/2012;09:00:00;50.00;16.091;38.178;5.68
22/05/2012;09:00:00;1.00;16.697;37.991;5.59
29/05/2012;09:00:00;50.00;14.994;38.158;5.50
29/05/2012;09:00:00;1.00;18.980;37.944;5.62
05/06/2012;09:00:00;50.00;15.102;38.143;999999
05/06/2012;09:00:00;1.00;20.658;37.757;999999
13/06/2012;09:00:00;50.00;14.436;38.148;5.54
13/06/2012;09:00:00;1.00;16.194;38.122;5.61
19/06/2012;09:00:00;50.00;14.655;38.125;5.73
19/06/2012;09:00:00;1.00;23.218;37.969;5.34
26/06/2012;09:00:00;50.00;15.231;38.123;5.60
26/06/2012;09:00:00;1.00;23.845;37.988;5.02
03/07/2012;09:00:00;50.00;14.786;38.121;5.83
03/07/2012;09:00:00;1.00;25.579;37.967;4.94
10/07/2012;09:00:00;50.00;14.835;38.106;5.86
10/07/2012;09:00:00;1.00;26.106;38.159;4.98
17/07/2012;09:00:00;50.00;15.507;38.094;5.83
17/07/2012;09:00:00;1.00;21.934;38.115;5.28
24/07/2012;09:00:00;50.00;16.278;38.023;6.03
24/07/2012;09:00:00;1.00;23.033;38.206;5.13
31/07/2012;09:00:00;50.00;14.953;38.127;5.75
31/07/2012;09:00:00;1.00;23.303;38.230;5.14
07/08/2012;09:00:00;50.00;14.390;38.139;5.78
07/08/2012;09:00:00;1.00;25.273;38.309;4.95
21/08/2012;09:00:00;50.00;14.879;38.123;5.93
21/08/2012;09:00:00;1.00;26.736;38.373;4.76
28/08/2012;09:00:00;50.00;16.122;38.095;6.26
28/08/2012;09:00:00;1.00;25.877;38.350;4.99
05/09/2012;09:00:00;50.00;17.687;38.096;6.60
05/09/2012;09:00:00;1.00;24.259;38.393;5.32
11/09/2012;09:00:00;50.00;14.515;38.124;6.02
11/09/2012;09:00:00;1.00;24.023;38.347;5.20
18/09/2012;09:00:00;50.00;14.834;38.107;5.93
18/09/2012;09:00:00;1.00;23.035;38.381;5.15
25/09/2012;09:00:00;50.00;14.351;38.122;5.78
25/09/2012;09:00:00;1.00;22.314;38.353;5.23
02/10/2012;09:00:00;50.00;19.319;38.144;5.71
02/10/2012;09:00:00;1.00;21.854;38.232;5.12
09/10/2012;09:00:00;50.00;19.751;38.194;6.46
09/10/2012;09:00:00;1.00;22.017;38.318;5.81
16/10/2012;09:00:00;50.00;15.253;38.078;5.88
16/10/2012;09:00:00;1.00;21.468;38.219;5.84
23/10/2012;09:00:00;50.00;18.862;38.209;5.48
23/10/2012;09:00:00;1.00;20.780;38.279;6.27
30/10/2012;09:00:00;50.00;20.001;38.242;5.77
30/10/2012;09:00:00;1.00;20.021;38.243;5.45
07/11/2012;09:00:00;50.00;999999;999999;5.65
07/11/2012;09:00:00;1.00;999999;999999;5.62
13/11/2012;09:00:00;50.00;18.137;38.098;5.34
13/11/2012;09:00:00;1.00;18.051;38.017;5.48
20/11/2012;09:00:00;50.00;17.380;38.147;5.39
20/11/2012;09:00:00;1.00;17.464;38.082;5.47
27/11/2012;09:00:00;50.00;17.305;38.146;5.36
27/11/2012;09:00:00;1.00;17.470;38.118;5.50
05/12/2012;09:00:00;50.00;16.901;38.121;5.38
05/12/2012;09:00:00;1.00;16.916;38.113;5.48
11/12/2012;09:00:00;50.00;16.320;38.123;5.39
11/12/2012;09:00:00;1.00;16.322;38.124;5.51
18/12/2012;09:00:00;50.00;15.815;38.092;5.44
18/12/2012;09:00:00;1.00;15.810;38.094;5.62
28/12/2012;09:00:00;50.00;14.821;37.975;5.58
28/12/2012;09:00:00;1.00;999999;999999;5.64
04/01/2013;09:00:00;50.00;14.526;37.916;5.98
04/01/2013;09:00:00;1.00;14.523;37.914;5.82
08/01/2013;09:00:00;50.00;14.411;38.019;5.74
08/01/2013;09:00:00;1.00;14.391;37.993;5.85
15/01/2013;09:00:00;50.00;14.192;38.016;5.59
15/01/2013;09:00:00;1.00;14.171;38.021;5.65
22/01/2013;09:00:00;1.00;13.705;38.033;5.69
22/01/2013;09:00:00;50.00;13.725;38.036;5.63
29/01/2013;09:00:00;50.00;13.484;38.035;999999
29/01/2013;09:00:00;1.00;13.445;38.025;999999
05/02/2013;09:00:00;50.00;13.701;38.148;5.64
05/02/2013;09:00:00;1.00;13.219;37.961;5.76
12/02/2013;09:00:00;50.00;13.448;38.114;5.57
12/02/2013;09:00:00;1.00;13.460;38.112;5.66
19/02/2013;09:00:00;50.00;13.283;38.109;5.66
19/02/2013;09:00:00;1.00;13.265;38.107;5.71
25/02/2013;09:00:00;50.00;13.185;38.163;5.61
25/02/2013;09:00:00;1.00;13.125;38.147;5.76
07/03/2013;09:00:00;50.00;13.224;38.211;5.55
07/03/2013;09:00:00;1.00;13.095;37.963;5.63
12/03/2013;09:00:00;50.00;13.235;38.107;8.39
12/03/2013;09:00:00;1.00;13.284;37.396;6.67
20/03/2013;09:00:00;50.00;13.269;38.133;6.15
20/03/2013;09:00:00;1.00;12.938;37.793;6.49
26/03/2013;09:00:00;50.00;13.193;37.811;6.01
26/03/2013;09:00:00;1.00;12.998;37.537;6.04
02/04/2013;09:00:00;50.00;13.269;38.002;5.67
02/04/2013;09:00:00;1.00;13.057;37.629;5.95
09/04/2013;09:00:00;50.00;13.451;37.925;999999
09/04/2013;09:00:00;1.00;13.564;37.649;999999
16/04/2013;09:00:00;50.00;13.536;37.993;999999
16/04/2013;09:00:00;1.00;14.678;37.688;999999
26/04/2013;09:00:00;50.00;14.274;37.958;6.22
26/04/2013;09:00:00;1.00;16.071;37.234;5.97
30/04/2013;09:00:00;50.00;14.701;37.998;5.92
30/04/2013;09:00:00;1.00;15.578;37.475;5.89
07/05/2013;09:00:00;50.00;13.999;38.184;5.64
07/05/2013;09:00:00;1.00;17.842;37.092;5.82
14/05/2013;09:00:00;50.00;14.282;38.147;5.77
14/05/2013;09:00:00;1.00;18.851;37.501;5.82
21/05/2013;09:00:00;50.00;13.986;38.194;5.39
21/05/2013;09:00:00;1.00;16.597;37.450;5.69
28/05/2013;09:00:00;50.00;14.314;38.144;5.64
28/05/2013;09:00:00;1.00;16.982;37.550;5.74
04/06/2013;09:00:00;50.00;14.053;38.168;5.39
04/06/2013;09:00:00;1.00;18.556;37.798;5.49
11/06/2013;09:00:00;50.00;14.055;38.180;5.59
11/06/2013;09:00:00;1.00;18.161;37.814;5.42
18/06/2013;09:00:00;50.00;15.098;38.130;5.88
18/06/2013;09:00:00;1.00;20.860;37.678;5.57
25/06/2013;09:00:00;50.00;15.453;38.190;5.62
25/06/2013;09:00:00;1.00;21.818;37.955;5.38
02/07/2013;09:00:00;50.00;15.428;38.161;6.19
02/07/2013;09:00:00;1.00;22.018;38.013;5.85
09/07/2013;09:00:00;50.00;15.547;38.145;6.20
09/07/2013;09:00:00;1.00;22.636;38.060;5.65
16/07/2013;09:00:00;50.00;15.001;38.102;5.85
16/07/2013;09:00:00;1.00;24.748;38.058;5.17
23/07/2013;09:00:00;50.00;14.899;38.107;5.36
23/07/2013;09:00:00;1.00;25.752;37.951;5.27
30/07/2013;09:00:00;50.00;14.244;38.069;5.82
30/07/2013;09:00:00;1.00;24.659;37.917;5.29
06/08/2013;09:00:00;50.00;15.621;38.046;6.30
06/08/2013;09:00:00;1.00;26.338;37.971;5.53
20/08/2013;09:00:00;50.00;15.062;38.038;6.27
20/08/2013;09:00:00;1.00;26.081;38.146;5.39
28/08/2013;09:00:00;50.00;15.494;37.977;6.11
28/08/2013;09:00:00;1.00;24.770;38.144;5.24
03/09/2013;09:00:00;50.00;15.192;38.001;5.54
03/09/2013;09:00:00;1.00;24.667;38.064;4.79
11/09/2013;09:00:00;50.00;15.726;37.959;4.49
11/09/2013;09:00:00;1.00;23.351;38.141;5.22
18/09/2013;09:00:00;50.00;15.624;37.955;5.69
18/09/2013;09:00:00;1.00;22.074;38.229;6.03
24/09/2013;09:00:00;50.00;15.196;37.959;5.86
24/09/2013;09:00:00;1.00;22.553;38.201;5.27
08/10/2013;09:00:00;50.00;20.032;38.178;5.56
08/10/2013;09:00:00;1.00;20.491;38.075;5.70
15/10/2013;09:00:00;50.00;18.039;38.025;4.64
15/10/2013;09:00:00;1.00;18.951;38.093;5.55
22/10/2013;09:00:00;50.00;17.166;38.017;5.55
22/10/2013;09:00:00;1.00;19.907;38.074;5.48
29/10/2013;09:00:00;50.00;19.300;38.122;5.44
29/10/2013;09:00:00;1.00;19.726;37.988;5.41
05/11/2013;09:00:00;50.00;16.377;38.047;5.38
05/11/2013;09:00:00;1.00;18.976;38.086;5.38
12/11/2013;09:00:00;50.00;18.220;38.125;5.36
12/11/2013;09:00:00;1.00;18.567;38.151;5.25
21/11/2013;09:00:00;50.00;999999;999999;5.48
21/11/2013;09:00:00;1.00;999999;999999;999999
27/11/2013;09:00:00;50.00;17.095;38.151;5.44
27/11/2013;09:00:00;1.00;17.087;38.149;5.43
03/12/2013;09:00:00;50.00;15.930;38.188;5.42
03/12/2013;09:00:00;1.00;16.554;38.186;5.65
10/12/2013;09:00:00;50.00;16.174;38.197;5.51
10/12/2013;09:00:00;1.00;16.175;38.200;5.72
17/12/2013;09:00:00;50.00;15.807;38.180;4.90
17/12/2013;09:00:00;1.00;15.793;38.179;5.35
23/12/2013;09:00:00;50.00;15.743;38.167;5.86
23/12/2013;09:00:00;1.00;15.630;38.118;5.78
07/01/2014;09:00:00;50.00;14.972;37.934;4.84
07/01/2014;09:00:00;1.00;14.673;37.702;5.41
14/01/2014;09:00:00;50.00;14.980;38.073;5.65
14/01/2014;09:00:00;1.00;14.609;37.747;5.82
21/01/2014;09:00:00;50.00;14.926;37.952;5.66
21/01/2014;09:00:00;1.00;13.554;35.586;5.53
28/01/2014;09:00:00;50.00;14.804;37.873;5.63
28/01/2014;09:00:00;1.00;14.285;37.523;5.95
05/02/2014;09:00:00;50.00;14.439;38.007;5.61
05/02/2014;09:00:00;1.00;14.110;37.859;5.67
11/02/2014;09:00:00;50.00;14.191;37.881;5.60
11/02/2014;09:00:00;1.00;13.918;37.797;5.40
18/02/2014;09:00:00;50.00;14.228;37.839;5.55
18/02/2014;09:00:00;1.00;13.497;37.090;6.06
25/02/2014;09:00:00;50.00;14.189;37.767;5.61
25/02/2014;09:00:00;1.00;13.915;37.500;5.67
04/03/2014;09:00:00;50.00;14.274;37.878;5.72
04/03/2014;09:00:00;1.00;13.995;37.676;5.86
11/03/2014;09:00:00;50.00;14.264;37.817;5.36
11/03/2014;09:00:00;1.00;14.146;37.528;5.72
19/03/2014;09:00:00;50.00;14.358;37.820;5.36
19/03/2014;09:00:00;1.00;14.979;37.641;5.91
25/03/2014;09:00:00;50.00;14.345;38.013;4.85
25/03/2014;09:00:00;1.00;14.423;37.524;5.78
01/04/2014;09:00:00;50.00;14.383;37.931;4.79
01/04/2014;09:00:00;1.00;14.789;37.777;6.13
08/04/2014;09:00:00;50.00;14.522;37.832;5.86
08/04/2014;09:00:00;1.00;15.443;37.745;5.90
15/04/2014;09:00:00;50.00;14.593;37.868;5.79
15/04/2014;09:00:00;1.00;16.653;37.322;5.94
22/04/2014;09:00:00;50.00;15.342;37.785;5.87
22/04/2014;09:00:00;1.00;15.660;37.607;5.85
29/04/2014;09:00:00;50.00;14.617;37.937;5.72
29/04/2014;09:00:00;1.00;16.311;37.384;5.99
06/05/2014;09:00:00;50.00;15.069;37.899;5.88
06/05/2014;09:00:00;1.00;17.551;37.695;5.88
13/05/2014;09:00:00;50.00;14.925;37.926;5.83
13/05/2014;09:00:00;1.00;16.898;37.771;6.06
20/05/2014;09:00:00;50.00;17.126;37.818;5.58
20/05/2014;09:00:00;1.00;17.697;37.739;5.49
27/05/2014;09:00:00;50.00;15.413;38.002;5.08
27/05/2014;09:00:00;1.00;18.247;37.796;999999
03/06/2014;09:00:00;50.00;14.806;38.001;5.31
03/06/2014;09:00:00;1.00;19.617;37.734;5.84
10/06/2014;09:00:00;50.00;15.256;37.964;4.78
10/06/2014;09:00:00;1.00;20.316;37.692;4.65
17/06/2014;09:00:00;50.00;16.030;37.963;5.13
17/06/2014;09:00:00;1.00;21.546;37.842;4.57
24/06/2014;09:00:00;50.00;15.592;37.989;5.31
24/06/2014;09:00:00;1.00;23.142;37.750;5.12
01/07/2014;09:00:00;50.00;16.655;38.007;5.99
01/07/2014;09:00:00;1.00;23.140;37.900;5.35
08/07/2014;09:00:00;50.00;16.435;37.964;5.52
08/07/2014;09:00:00;1.00;23.100;37.892;5.35
15/07/2014;09:00:00;50.00;16.809;37.959;4.52
15/07/2014;09:00:00;1.00;23.368;37.908;5.30
22/07/2014;09:00:00;50.00;15.953;37.979;5.99
22/07/2014;09:00:00;1.00;23.701;37.923;5.34
30/07/2014;09:00:00;50.00;16.309;37.951;6.10
30/07/2014;09:00:00;1.00;23.445;38.056;5.22
05/08/2014;09:00:00;50.00;16.351;37.956;5.98
05/08/2014;09:00:00;1.00;25.173;38.002;5.13
19/08/2014;09:00:00;50.00;16.073;37.958;5.99
19/08/2014;09:00:00;1.00;24.541;38.000;5.11
26/08/2014;09:00:00;50.00;16.998;37.951;5.83
26/08/2014;09:00:00;1.00;24.229;38.021;5.31
02/09/2014;09:00:00;50.00;17.339;37.958;5.99
02/09/2014;09:00:00;1.00;24.079;38.030;5.20
09/09/2014;09:00:00;50.00;16.198;37.946;6.03
09/09/2014;09:00:00;1.00;24.012;38.008;5.30
15/09/2014;09:00:00;50.00;15.783;37.952;5.89
15/09/2014;09:00:00;1.00;23.689;38.183;5.22
23/09/2014;09:00:00;50.00;20.147;38.087;5.73
23/09/2014;09:00:00;1.00;23.431;38.197;5.19
30/09/2014;09:00:00;50.00;21.623;38.142;999999
30/09/2014;09:00:00;1.00;22.949;38.196;999999
07/10/2014;09:00:00;50.00;19.619;38.088;5.20
07/10/2014;09:00:00;1.00;22.904;38.183;5.18
14/10/2014;09:00:00;50.00;22.233;38.180;5.25
14/10/2014;09:00:00;1.00;22.745;38.185;5.05
21/10/2014;09:00:00;50.00;20.706;38.115;5.41
21/10/2014;09:00:00;1.00;22.553;38.092;4.86
29/10/2014;09:00:00;50.00;21.074;38.156;5.27
29/10/2014;09:00:00;1.00;21.423;38.174;5.24
06/11/2014;09:00:00;50.00;20.349;38.175;5.30
06/11/2014;09:00:00;1.00;20.043;37.397;5.36
12/11/2014;09:00:00;50.00;20.051;38.042;5.25
12/11/2014;09:00:00;1.00;19.627;37.588;5.28
18/11/2014;09:00:00;50.00;19.586;37.957;5.25
18/11/2014;09:00:00;1.00;19.471;37.883;5.29
25/11/2014;09:00:00;50.00;18.971;37.978;5.32
25/11/2014;09:00:00;1.00;18.962;37.603;5.35
02/12/2014;09:00:00;50.00;18.428;37.908;5.62
02/12/2014;09:00:00;1.00;17.978;37.281;5.47
09/12/2014;09:00:00;50.00;18.144;37.868;5.56
09/12/2014;09:00:00;1.00;17.709;37.695;5.49
16/12/2014;09:00:00;50.00;17.687;37.842;5.34
16/12/2014;09:00:00;1.00;17.690;37.840;5.42
22/12/2014;09:00:00;50.00;17.454;37.843;5.44
22/12/2014;09:00:00;1.00;17.455;37.842;5.51
06/01/2015;07:56:53;1.00;16.118;37.943;5.40
06/01/2015;07:58:26;50.00;16.056;37.945;5.64
12/01/2015;07:42:27;1.00;15.776;37.963;5.65
12/01/2015;07:43:30;50.00;15.802;37.964;5.57
20/01/2015;07:44:32;1.00;15.381;37.974;5.64
20/01/2015;07:45:35;50.00;15.398;37.973;5.64
27/01/2015;07:48:33;1.00;14.899;37.986;5.75
27/01/2015;07:49:40;50.00;14.931;37.999;5.72
03/02/2015;07:49:42;1.00;14.434;38.044;5.60
03/02/2015;07:50:55;50.00;14.446;38.049;5.60
10/02/2015;07:38:55;1.00;13.969;38.060;5.61
10/02/2015;07:40:09;50.00;13.981;38.060;5.62
17/02/2015;07:43:26;1.00;13.890;37.988;5.67
17/02/2015;07:44:39;50.00;13.885;38.003;5.65
24/02/2015;07:45:09;1.00;13.740;37.907;5.82
24/02/2015;07:46:25;50.00;13.856;37.966;5.71
03/03/2015;08:30:32;1.00;13.956;38.005;5.72
03/03/2015;08:31:43;50.00;13.918;38.067;5.55
10/03/2015;07:35:54;1.00;13.743;37.911;5.80
10/03/2015;07:37:01;50.00;13.868;38.027;5.57
17/03/2015;07:47:53;1.00;13.779;38.007;5.75
17/03/2015;07:48:54;50.00;13.785;38.010;5.63
24/03/2015;07:43:06;1.00;13.976;37.917;5.88
24/03/2015;07:44:06;50.00;13.790;37.982;5.67
31/03/2015;06:51:44;1.00;14.339;37.903;5.91
31/03/2015;06:52:55;50.00;13.862;37.974;5.81
07/04/2015;06:45:33;1.00;14.315;37.908;5.89
07/04/2015;06:48:00;50.00;14.140;37.954;5.78
14/04/2015;07:05:14;1.00;15.799;37.762;6.04
14/04/2015;07:07:13;50.00;14.261;37.893;5.89
21/04/2015;06:30:18;1.00;15.927;37.748;5.86
21/04/2015;06:31:17;50.00;14.447;37.888;5.74
28/04/2015;06:26:41;1.00;16.170;37.668;5.79
28/04/2015;06:27:44;50.00;14.767;37.947;5.84
05/05/2015;07:30:42;1.00;16.893;37.709;5.86
05/05/2015;07:32:01;50.00;14.903;37.934;5.82
12/05/2015;06:28:34;1.00;18.892;37.606;5.84
12/05/2015;06:29:26;50.00;14.596;37.945;5.73
19/05/2015;06:37:39;1.00;18.506;37.484;5.73
19/05/2015;06:38:45;50.00;14.599;37.935;5.83
26/05/2015;06:39:56;1.00;19.105;37.810;5.99
26/05/2015;06:41:07;50.00;15.375;37.912;5.88
02/06/2015;06:24:11;1.00;20.236;37.762;5.49
02/06/2015;06:25:17;50.00;14.960;37.956;5.82
09/06/2015;06:45:11;1.00;21.516;37.798;5.60
09/06/2015;06:46:02;50.00;14.580;38.005;5.97
16/06/2015;06:31:37;1.00;22.856;37.774;5.25
16/06/2015;06:32:38;50.00;14.645;37.979;5.86
22/06/2015;06:36:18;1.00;23.867;37.649;5.15
22/06/2015;06:38:45;50.00;15.112;37.963;5.96
30/06/2015;07:00:52;1.00;24.290;37.970;5.17
30/06/2015;07:02:18;50.00;15.701;37.957;6.07
07/07/2015;06:52:04;1.00;25.436;37.749;5.08
07/07/2015;06:53:08;50.00;14.902;37.981;5.98
15/07/2015;06:50:45;1.00;27.487;38.068;4.81
15/07/2015;06:51:49;50.00;14.750;37.977;5.94
21/07/2015;06:32:59;1.00;27.783;38.117;4.91
21/07/2015;06:33:57;50.00;15.275;37.953;6.14
28/07/2015;14:19:00;1.00;25.947;38.131;5.16
28/07/2015;14:23:00;50.00;15.297;37.938;6.30
04/08/2015;06:48:52;1.00;26.792;38.205;4.87
04/08/2015;06:50:07;50.00;15.120;37.966;6.00
11/08/2015;06:39:27;1.00;26.093;38.161;4.98
11/08/2015;06:40:31;50.00;14.959;37.975;5.99
25/08/2015;07:28:00;1.00;24.942;38.228;4.91
25/08/2015;07:29:10;50.00;15.539;37.951;6.21
01/09/2015;06:51:17;1.00;25.727;38.276;4.92
01/09/2015;06:52:56;50.00;15.389;37.960;6.01
08/09/2015;06:51:44;1.00;24.031;38.279;5.07
08/09/2015;06:53:02;50.00;15.456;37.961;6.03
15/09/2015;07:08:40;1.00;23.681;38.291;5.04
15/09/2015;07:09:42;50.00;15.531;37.990;6.10
22/09/2015;06:44:20;1.00;23.069;38.286;5.17
22/09/2015;06:45:18;50.00;17.482;37.976;6.23
29/09/2015;06:35:57;1.00;21.998;38.368;5.00
29/09/2015;06:37:01;50.00;21.662;38.390;5.10
06/10/2015;06:44:41;1.00;20.629;38.108;5.20
06/10/2015;06:45:49;50.00;19.609;38.333;5.32
13/10/2015;07:04:57;1.00;20.438;38.133;5.17
13/10/2015;07:06:08;50.00;20.191;38.326;5.08
20/10/2015;06:43:39;1.00;20.163;38.350;5.12
20/10/2015;06:44:56;50.00;20.099;38.347;4.83
27/10/2015;07:45:05;1.00;19.498;38.352;5.38
27/10/2015;07:46:37;50.00;18.841;38.295;5.18
03/11/2015;08:14:21;1.00;18.483;38.298;5.34
03/11/2015;08:18:13;50.00;18.158;38.266;5.37
10/11/2015;08:00:00;50.00;999999;999999;4.92
10/11/2015;08:00:00;1.00;999999;999999;4.80
17/11/2015;08:25:06;1.00;18.490;38.261;5.34
17/11/2015;08:25:48;50.00;18.325;38.260;5.31
24/11/2015;08:10:55;1.00;18.054;38.258;5.24
24/11/2015;08:11:43;50.00;18.028;38.260;5.29
01/12/2015;08:16:57;1.00;16.890;38.225;5.33
01/12/2015;08:17:45;50.00;16.909;38.240;5.33
08/12/2015;08:37:53;1.00;17.015;38.244;5.38
08/12/2015;08:38:39;50.00;17.014;38.247;5.37
15/12/2015;08:07:42;1.00;16.458;38.229;5.44
15/12/2015;08:08:27;50.00;16.457;38.232;5.31
22/12/2015;08:17:35;1.00;16.368;38.219;5.44
22/12/2015;08:18:29;50.00;16.340;38.227;5.41
05/01/2016;08:15:38;1.00;15.623;38.209;5.46
05/01/2016;08:16:26;50.00;15.622;38.211;5.44
13/01/2016;08:26:14;1.00;14.756;38.212;5.46
13/01/2016;08:27:05;50.00;13.991;38.354;4.62
19/01/2016;07:58:25;1.00;14.420;38.221;5.52
19/01/2016;07:59:26;50.00;14.434;38.222;5.52
26/01/2016;08:02:09;1.00;14.276;38.207;5.52
26/01/2016;08:02:53;50.00;14.286;38.209;5.53
02/02/2016;12:54:12;1.00;14.187;38.146;5.70
02/02/2016;12:55:59;50.00;14.120;38.197;4.63
09/02/2016;08:32:18;1.00;14.012;38.162;5.77
09/02/2016;08:33:59;50.00;14.065;38.184;5.71
16/02/2016;08:40:34;1.00;13.893;38.198;5.69
16/02/2016;08:42:26;50.00;13.896;38.198;5.68
23/02/2016;08:18:10;1.00;13.827;38.167;5.74
23/02/2016;08:19:24;50.00;13.834;38.183;5.66
01/03/2016;07:59:24;1.00;13.488;37.851;5.94
01/03/2016;08:00:39;50.00;13.533;37.888;5.85
09/03/2016;08:19:36;1.00;13.443;37.955;5.91
09/03/2016;08:21:22;50.00;13.559;38.003;5.83
15/03/2016;08:36:53;1.00;13.568;37.917;5.91
15/03/2016;08:38:43;50.00;13.553;37.924;5.87
22/03/2016;07:50:33;1.00;13.778;37.816;6.00
22/03/2016;07:53:24;50.00;13.621;37.998;5.78
29/03/2016;06:48:42;1.00;14.102;37.860;6.19
29/03/2016;06:50:17;50.00;13.755;38.079;5.86
05/04/2016;07:17:31;1.00;14.513;38.008;6.22
05/04/2016;07:19:10;50.00;14.277;38.093;6.08
12/04/2016;06:54:25;1.00;15.308;37.954;5.97
12/04/2016;06:55:45;50.00;14.444;38.140;5.70
19/04/2016;07:40:29;1.00;15.998;37.901;5.88
19/04/2016;07:43:46;50.00;14.397;38.155;5.65
25/04/2016;08:06:22;1.00;15.969;38.007;5.71
