"datetime";"depth";"temperature";"salinity";"impute_temp";"impute_sal"
2017-11-14;0;17.752;38.216;17.752;38.216
2017-11-21;0;16.994;38.202;16.994;38.202
2017-11-28;0;16.833;38.212;16.833;38.212
2017-12-04;0;16.271;38.205;16.271;38.205
2017-12-13;0;15.092;38.079;15.092;38.079
2017-12-19;0;14.624;38.189;14.624;38.189
2018-01-03;0;14.294;38.193;14.294;38.193
2018-01-10;0;13.84;38.196;13.84;38.196
2018-01-23;0;13.895;38.271;13.895;38.271
2018-01-30;0;13.831;38.271;13.831;38.271
2018-02-07;0;13.769;38.304;13.769;38.304
2018-02-13;0;13.619;38.334;13.619;38.334
2018-02-19;0;13.557;38.289;13.557;38.289
2018-02-27;0;13.392;38.328;13.392;38.328
2018-03-07;0;13.235;38.267;13.235;38.267
2018-03-14;0;13.358;37.64;13.358;37.64
2018-03-20;0;13.204;37.58;13.204;37.58
2018-03-27;0;13.466;37.803;13.466;37.803
2018-04-04;0;13.706;38.098;13.706;38.098
2018-04-17;0;14.628;36.937;14.628;36.937
2018-04-24;0;16.648;37.637;16.648;37.637
2018-05-02;0;16.03;37.942;16.03;37.942
2018-05-07;0;17.369;37.842;17.369;37.842
2018-05-14;0;17.844;37.639;17.844;37.639
2018-05-22;0;19.377;37.798;19.377;37.798
2018-05-29;0;20.096;37.646;20.096;37.646
2018-06-04;0;21.772;37.666;21.772;37.666
2018-06-12;0;21.447;37.227;21.447;37.227
2018-06-19;0;22.706;37.857;22.706;37.857
2018-06-26;0;23.684;37.981;23.684;37.981
2018-07-03;0;24.241;37.994;24.241;37.994
2018-07-10;0;26.25;37.455;26.25;37.455
2018-07-17;0;25.62;38.001;25.62;38.001
2018-07-24;0;26.783;38.061;26.783;38.061
2018-07-31;0;27.516;37.293;27.516;37.293
2018-08-07;0;27.861;37.174;27.861;37.174
2018-08-21;0;26.471;38.24;26.471;38.24
2018-08-28;0;26.739;38.178;26.739;38.178
2018-09-04;0;25.479;38.287;25.479;38.287
2018-09-11;0;25.374;38.326;25.374;38.326
2018-09-17;0;25.315;38.165;25.315;38.165
2018-09-26;0;24.731;38.408;24.731;38.408
2018-10-02;0;23.227;38.389;23.227;38.389
2018-10-09;0;22.08;38.355;22.08;38.355
2018-10-16;0;21.559;38.333;21.559;38.333
2018-10-23;0;21.001;38.276;21.001;38.276
2018-11-06;0;20.023;38.122;20.023;38.122
2018-11-27;0;18.255;38.081;18.255;38.081
2018-12-04;0;17.573;38.109;17.573;38.109
2018-12-11;0;17.195;38.1;17.195;38.1
2018-12-18;0;16.715;38.072;16.715;38.072
2019-01-02;0;15.996;38.066;15.996;38.066
2019-01-08;0;15.689;38.062;15.689;38.062
2019-01-15;0;14.576;38.061;14.576;38.061
2019-01-22;0;14.442;38.065;14.442;38.065
2019-01-29;0;13.99;38.111;13.99;38.111
2019-02-05;0;13.169;38.159;13.169;38.159
2019-02-12;0;13.534;38.02;13.534;38.02
2019-02-19;0;13.741;38.143;13.741;38.143
2019-02-26;0;13.854;38.072;13.854;38.072
2019-03-06;0;13.836;38.075;13.836;38.075
2019-03-12;0;13.73;38.121;13.73;38.121
2019-03-19;0;13.929;38.093;13.929;38.093
2019-03-27;0;13.761;38.134;13.761;38.134
2019-04-02;0;14.048;38.183;14.048;38.183
2019-04-09;0;14.2;38.009;14.2;38.009
2019-04-16;0;14.837;37.869;14.837;37.869
2019-04-23;0;14.825;38.005;14.825;38.005
2019-04-30;0;15.45;37.787;15.45;37.787
2019-05-07;0;16.085;37.759;16.085;37.759
2019-05-14;0;16.781;37.786;16.781;37.786
2019-05-21;0;16.899;37.817;16.899;37.817
2019-05-28;0;17.588;37.81;17.588;37.81
2019-06-05;0;20.302;37.649;20.302;37.649
2019-06-11;0;20.045;37.774;20.045;37.774
2019-06-19;0;21.801;37.719;21.801;37.719
2019-06-25;0;23.934;37.835;23.934;37.835
2019-07-02;0;27.212;37.963;27.212;37.963
2019-07-09;0;25.95;36.831;25.95;36.831
2019-07-16;0;26.089;37.873;26.089;37.873
2019-07-23;0;26.762;37.273;26.762;37.273
2019-07-30;0;25.96;37.577;25.96;37.577
2019-08-06;0;26.636;37.537;26.636;37.537
2019-08-20;0;26.885;37.795;26.885;37.795
2019-08-27;0;26.615;37.285;26.615;37.285
2019-09-03;0;26.764;37.575;26.764;37.575
2019-09-10;0;24.964;38.21;24.964;38.21
2019-09-17;0;24.611;38.047;24.611;38.047
2019-09-24;0;23.548;38.233;23.548;38.233
2019-10-01;0;22.449;38.267;22.449;38.267
2019-10-08;0;22.081;38.225;22.081;38.225
2019-10-16;0;21.067;38.2;21.067;38.2
2019-10-22;0;20.831;37.953;20.831;37.953
2019-10-29;0;20.376;38.077;20.376;38.077
2019-11-05;0;19.827;38.108;19.827;38.108
2019-11-12;0;19.009;38.033;19.009;38.033
2019-11-19;0;17.808;38.057;17.808;38.057
2019-11-26;0;16.56;36.29;16.56;36.29
2019-12-03;0;17.011;37.37;17.011;37.37
2019-12-10;0;16.864;37.851;16.864;37.851
2019-12-17;0;16.276;37.969;16.276;37.969
2020-01-07;0;15.444;37.867;15.444;37.867
2020-01-14;0;15.185;37.925;15.185;37.925
2020-01-21;0;14.659;38.046;14.659;38.046
2020-01-28;0;14.421;37.992;14.421;37.992
2020-02-05;0;14.302;38.11;14.302;38.11
2020-02-12;0;14.056;38.079;14.056;38.079
2020-02-17;0;14.253;38.087;14.253;38.087
2020-02-25;0;14.268;38.097;14.268;38.097
2020-03-03;0;13.776;38.082;13.776;38.082
2020-03-10;0;13.904;37.936;13.904;37.936
2020-04-23;0;15.522;37.978;15.522;37.978
2020-05-05;0;17.391;38.115;17.391;38.115
2020-05-14;0;17.606;37.77;17.606;37.77
2020-05-19;0;18.889;37.324;18.889;37.324
2020-05-26;0;21.018;37.056;21.018;37.056
2020-06-02;0;20.465;37.514;20.465;37.514
2020-06-09;0;20.245;37.272;20.245;37.272
2020-06-15;0;20.938;37.42;20.938;37.42
2020-06-23;0;23.01;37.472;23.01;37.472
2020-06-30;0;24.496;37.537;24.496;37.537
2020-07-07;0;25.622;37.707;25.622;37.707
2020-07-15;0;24.7;37.598;24.7;37.598
2020-07-21;0;25.873;37.382;25.873;37.382
2020-07-28;0;26.141;37.915;26.141;37.915
2020-08-04;0;26.327;37.747;26.327;37.747
2020-08-11;0;26.881;37.761;26.881;37.761
2020-08-19;0;26.737;37.999;26.737;37.999
2020-08-25;0;26.675;37.532;26.675;37.532
2020-09-01;0;21.831;37.925;21.831;37.925
2020-09-07;0;24.787;37.889;24.787;37.889
2020-09-14;0;24.375;38.03;24.375;38.03
2020-09-22;0;24.181;37.762;24.181;37.762
2020-09-29;0;21.565;37.683;21.565;37.683
2020-10-06;0;19.7;37.848;19.7;37.848
2020-10-13;0;20.45;37.594;20.45;37.594
2020-10-20;0;19.773;37.745;19.773;37.745
2020-10-27;0;19.141;37.504;19.141;37.504
2020-11-03;0;19.008;37.759;19.008;37.759
2020-11-10;0;18.735;37.768;18.735;37.768
2020-11-17;0;18.359;37.903;18.359;37.903
2020-11-24;0;17.601;37.975;17.601;37.975
2020-12-02;0;16.462;38.018;16.462;38.018
2020-12-08;0;16.077;38.011;16.077;38.011
2020-12-15;0;15.888;37.951;15.888;37.951
2020-12-22;0;15.537;37.701;15.537;37.701
2021-01-05;0;14.757;37.863;14.757;37.863
2021-01-12;0;14.515;37.944;14.515;37.944
2021-01-19;0;14.268;37.957;14.268;37.957
2021-01-26;0;14.126;38.045;14.126;38.045
2021-02-02;0;14.057;38.046;14.057;38.046
2021-02-09;0;13.835;37.941;13.835;37.941
2021-02-16;0;13.591;37.867;13.591;37.867
2021-02-23;0;13.886;38.043;13.886;38.043
2021-03-02;0;13.83;37.873;13.83;37.873
2021-03-09;0;13.882;37.923;13.882;37.923
2021-03-16;0;13.916;38.105;13.916;38.105
2021-03-23;0;13.898;38.115;13.898;38.115
2021-03-30;0;15.029;37.85;15.029;37.85
2021-04-06;0;15.287;37.962;15.287;37.962
2021-04-13;0;14.652;38.125;14.652;38.125
2021-04-20;0;14.515;38.014;14.515;38.014
2021-04-27;0;14.937;38.039;14.937;38.039
2021-05-04;0;15.591;37.717;15.591;37.717
2021-05-11;0;16.141;37.909;16.141;37.909
2021-05-18;0;16.401;37.744;16.401;37.744
2021-05-25;0;16.961;37.718;16.961;37.718
2021-06-01;0;18.45;37.66;18.45;37.66
2021-06-09;0;20.585;36.891;20.585;36.891
2021-06-15;0;23.316;36.908;23.316;36.908
2021-06-22;0;24.115;36.982;24.115;36.982
2021-06-29;0;24.268;37.204;24.268;37.204
2021-07-06;0;24.267;37.322;24.267;37.322
2021-07-13;0;24.407;37.688;24.407;37.688
2021-07-20;0;24.079;37.425;24.079;37.425
2021-07-27;0;25.609;37.637;25.609;37.637
2021-08-03;0;23.163;38.138;23.163;38.138
2021-09-07;0;24.172;38.195;24.172;38.195
2021-09-14;0;24.362;38.267;24.362;38.267
2021-09-21;0;23.173;38.187;23.173;38.187
2021-09-28;0;23.317;38.189;23.317;38.189
2021-10-05;0;22.968;38.195;22.968;38.195
2021-10-12;0;21.886;38.016;21.886;38.016
2021-10-19;0;20.818;38.167;20.818;38.167
2021-10-25;0;20.199;38.186;20.199;38.186
2021-11-03;0;19.116;38.093;19.116;38.093
2021-11-09;0;18.515;38.151;18.515;38.151
2021-11-23;0;17.799;38.118;17.799;38.118
2021-12-07;0;16.374;38.135;16.374;38.135
2021-12-14;0;15.72;38.077;15.72;38.077
2022-01-11;0;14.882;38.117;14.882;38.117
2022-01-18;0;14.552;38.116;14.552;38.116
2022-01-25;0;14.193;38.129;14.193;38.129
2022-02-01;0;14.158;38.152;14.158;38.152
2022-02-08;0;14.164;38.15;14.164;38.15
2022-02-15;0;13.883;38.21;13.883;38.21
2022-02-22;0;13.855;38.195;13.855;38.195
2022-03-02;0;13.769;38.209;13.769;38.209
2022-03-08;0;13.708;38.206;13.708;38.206
2022-03-16;0;13.623;38.222;13.623;38.222
2022-03-22;0;13.5;38.27;13.5;38.27
2022-03-30;0;13.938;38.236;13.938;38.236
2022-04-05;0;13.748;38.259;13.748;38.259
2022-04-12;0;13.826;38.268;13.826;38.268
2022-04-19;0;15.24;37.956;15.24;37.956
2022-04-26;0;15.142;38.025;15.142;38.025
2022-05-02;0;16.045;38;16.045;38
2022-05-10;0;16.948;38.108;16.948;38.108
2022-05-17;0;19.121;37.765;19.121;37.765
2022-05-24;0;21.326;37.799;21.326;37.799
2022-05-31;0;22.369;36.882;22.369;36.882
2022-06-08;0;22.363;37.626;22.363;37.626
2022-06-14;0;23.941;37.614;23.941;37.614
2022-06-21;0;25.897;38.005;25.897;38.005
2022-06-28;0;24.25;37.755;24.25;37.755
2022-07-05;0;26.165;37.618;26.165;37.618
2022-07-12;0;27.403;36.935;27.403;36.935
2022-07-19;0;28.419;36.455;28.419;36.455
2022-07-25;0;28.293;38.134;28.293;38.134
2022-08-02;0;27.603;35.796;27.603;35.796
2022-08-09;0;27.714;38.336;27.714;38.336
2022-08-16;0;26.964;38.349;26.964;38.349
2022-08-23;0;27.254;37.656;27.254;37.656
2022-08-30;0;27.057;37.815;27.057;37.815
2022-09-06;0;26.494;38.293;26.494;38.293
2022-09-13;0;25.686;38.172;25.686;38.172
2022-09-20;0;24.823;38.161;24.823;38.161
2022-09-28;0;22.689;38.206;22.689;38.206
2022-10-04;0;21.95;38.037;21.95;38.037
2022-10-11;0;21.843;38.203;21.843;38.203
2022-11-16;0;19.882;38.259;19.882;38.259
2022-11-22;0;19.328;38.32;19.328;38.32
2022-11-29;0;18.122;38.238;18.122;38.238
2022-12-06;0;17.561;38.231;17.561;38.231
2022-12-13;0;16.905;38.184;16.905;38.184
2022-12-20;0;16.635;38.148;16.635;38.148
