"sampling_date";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"CSC_flag";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"Nta";"Ndic";"pH18";"Year.Month";"Year";"Month"
2014-11-12;"50";20.0508;38.042;2558.0115;2229.39579;0.009;0.115;0.16;NA;NA;NA;NA;0.0331038596313509;0.616315974901327;4;11;46;15;1;5;8.08500443543539;1.23537851925826e-05;388.069570608693;389.389973961955;387.969132736279;389.289348604383;390.648991218966;398.603692833527;0.00198394837181564;0.00023309363299177;3.52600234663382;5.40371771281698;2555.18734556543;2226.93444140687;8.11645263957161;"2014-11";"2014";"11"
2014-11-18;"0";19.4709;37.883;2562.0123;2239.14774;0.025;0.218;0.15;NA;NA;NA;NA;0.0350500257179872;0.951218753513153;4;11;46;15;1;0;8.08794425833505;1.2578216273231e-05;388.489463677313;389.820883932006;388.489463677313;389.820883932006;388.489463677313;389.820885934578;0.00199700192078228;0.00022956760294448;3.4956656241684;5.36896656169263;2569.92496370404;2246.06325053454;8.11051079031146;"2014-11";"2014";"11"
2014-11-18;"50";19.5862;37.957;2554.91088;2231.84628;0.067;0.23;0.09;NA;NA;NA;NA;0.034075546898474;0.767186598742785;4;11;46;15;1;5;8.0848731009899;1.2526091098436e-05;388.278220159495;389.607003514663;388.178523784864;389.50711893102;390.863137210843;398.868798321993;0.00199004189528716;0.0002292782936144;3.46519783795401;5.31727612895191;2557.80523855942;2234.37465131596;8.10919792499564;"2014-11";"2014";"11"
2014-11-25;"0";18.9621;37.603;2533.10652;NA;0.039;0.465;0.37;NA;NA;NA;NA;0.0389475558135029;1.51116516556391;4;11;47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2559.85021833364;NA;NA;"2014-11";"2014";"11"
2014-11-25;"50";18.9714;37.978;2550.10992;2224.74486;0.027;0.163;0.14;NA;NA;NA;NA;0.0330962481263122;0.667765476901476;4;11;47;15;1;5;8.09828115345767;1.22577020585086e-05;373.530207668883;374.818350307371;373.435301097139;374.723261938112;376.022192554225;383.78361348469;0.00198223431079868;0.0002302528471428;3.47259934061085;5.33700607542343;2551.58715466849;2226.03361630418;8.1131984452868;"2014-11";"2014";"11"
2014-12-02;"0";17.9784;37.281;2528.05551;2230.9461;0.09308395;0.700820818;0.24;NA;NA;NA;8.12211453516608;0.0438158437665279;1.50823871098559;4;12;48;15;1;0;8.08106052034617;1.33152274961708e-05;392.986132815818;394.358368269153;392.986132815818;394.358368269153;392.986132815818;394.358370383785;0.00200587564590444;0.00021175522659938;3.22383774127791;4.97227994679528;2576.81149593627;2273.97204474129;8.08072305673143;"2014-12";"2014";"12"
2014-12-02;"50";18.4277;37.908;2549.80986;2228.14554;0.041757286;0.187122966;0.15;NA;NA;NA;NA;0.0739736372614314;0.693016180659726;4;12;48;15;1;5;8.10160637979343;1.23518310308035e-05;370.522198062353;371.808689458324;370.429018159553;371.715328746319;372.998739900002;380.750758167223;0.00198814846122053;0.00022764524774866;3.42930458643809;5.27791690736411;2555.99806584362;2233.55308958531;8.10817480215435;"2014-12";"2014";"12"
2014-12-09;"0";17.7086;37.695;2544.85887;2235.89709;0.099173554;0.440168029;0.18;NA;NA;NA;NA;0.036012863510218;0.935361130630257;4;12;49;15;1;0;8.09742259895173;1.28501595051952e-05;377.191639221546;378.513171798738;377.191639221546;378.513171798738;377.191639221546;378.513173757922;0.00200368088815867;0.00021936604233612;3.32762745373292;5.13417266664604;2565.44998169519;2253.98831197772;8.09293869561272;"2014-12";"2014";"12"
2014-12-09;"50";18.1443;37.868;2549.15973;2227.19535;0.072205307;0.255629773;0.14;NA;NA;NA;NA;0.115822494384731;0.759172652269666;4;12;49;15;1;5;8.10690832994902;1.22758562513064e-05;365.205730732418;366.478269652432;365.114401084092;366.386761597745;367.649120492436;375.317348415515;0.00198723519176626;0.00022768430198242;3.42797625441719;5.27971521090309;2558.04557251505;2234.95889141227;8.10912222945353;"2014-12";"2014";"12"
2014-12-16;"0";17.6898;37.84;2550.35997;2238.9477;0.090474119;0.37937247;0.27;NA;NA;NA;NA;0.0291963232648541;0.563489039011684;4;12;50;15;1;0;8.09923427219625;1.27993525926776e-05;375.796625015497;377.113579157786;375.796625015497;377.113579157786;375.796625015497;377.113581103276;0.0020051709921656;0.00022097735524171;3.3484715266018;5.16608571575663;2561.14373308668;2248.41470930233;8.09446037110698;"2014-12";"2014";"12"
2014-12-16;"50";17.6867;37.842;2553.71064;2241.59823;0.088734232;0.279136007;0.24;NA;NA;NA;NA;0.0155713374653356;0.585871572133251;4;12;50;15;1;5;8.09817141807045;1.27835462872001e-05;375.303202291995;376.618477798281;375.210206170327;376.525298051674;377.818112564276;385.744345347178;0.00200739902265036;0.00022141566106243;3.32976633221517;5.1342859219541;2564.37303313778;2250.95747423498;8.09335018520579;"2014-12";"2014";"12"
2014-12-22;"0";17.4553;37.842;2548.95969;2237.4474;0.150500217;0.262692844;0.31;NA;NA;NA;NA;0.0291946303569992;0.701644282913213;4;12;51;15;1;0;8.10315478585685;1.27423310713309e-05;371.606248636367;372.912358521763;371.606248636367;372.912358521763;371.606248636367;372.912360433546;0.00200383731173714;0.00022086775719152;3.34463355989128;5.16308593954345;2559.60224671;2246.78931346123;8.09477232306769;"2014-12";"2014";"12"
2014-12-22;"50";17.4541;37.843;2547.30936;2231.24616;0.145280557;0.269423265;0.22;NA;NA;NA;NA;0.0340603668193198;0.724999236582664;4;12;51;15;1;5;8.10886268537119;1.24613404970566e-05;363.401088478818;364.678366670253;363.311468841251;364.588569122692;365.838198197514;373.53568314087;0.00199520662592719;0.00022357819357574;3.36003597240599;5.1838698155519;2557.87743255027;2240.50297492271;8.10045709738518;"2014-12";"2014";"12"
2014-12-30;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2014-12";"2014";"12"
2014-12-30;"50";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2014-12";"2014";"12"
2015-01-06;"0";16.1177;37.943;2551.46019;2237.24736;0.097;0.298;0.4;NA;NA;NA;8.12495099706483;0.0359927072421424;0.452340780205303;1;1;1;15;1;0;8.12656084740759;1.24317681971181e-05;348.841040678384;350.08797741965;348.841040678384;350.08797741965;348.841040678384;350.087979152678;0.00200291960213937;0.00022189598966351;3.34639388431288;5.18173151710886;2555.29312969454;2240.60827240861;8.09752132422726;"2015-01";"2015";"01"
2015-01-06;"50";16.0564;37.945;2547.70944;2240.19795;0.08;0.212;0.28;NA;NA;NA;NA;0.0379376709856887;0.551555370484244;1;1;1;15;1;5;8.11543899802554;1.27551753079949e-05;357.271127941567;358.549201433432;357.185653572385;358.4635518598;359.678746260006;367.382461941067;0.00201013779763193;0.00021730497706006;3.25122649072235;5.0321371744313;2551.40225905916;2243.44504150744;8.08548821485603;"2015-01";"2015";"01"
2015-01-12;"0";15.7757;37.963;2547.60942;2248.09953;0.105;0.211;0.32;NA;NA;NA;8.14067535625395;0.0272351998291986;0.362811769153253;1;1;2;15;1;0;8.10836353745181;1.31936874409833e-05;366.523468455976;367.839324412534;366.523468455976;367.839324412534;366.523468455976;367.839326339614;0.00202271398149831;0.0002121918610607;3.19700617398737;4.95419797047303;2550.09240470985;2250.29060242868;8.0741089589595;"2015-01";"2015";"01"
2015-01-12;"50";15.8023;37.964;2549.25975;2243.14854;0.11;0.364;0.2;NA;NA;NA;NA;0.0340441787694743;0.477591193594625;1;1;2;15;1;5;8.11667510877446;1.28165429511297e-05;356.330229680637;357.609045184296;356.245486856995;357.524127651443;358.733626119834;366.442079249271;0.00201401108255665;0.00021632091449221;3.23401584159009;5.00832683669307;2551.6771283321;2245.27564324097;8.08280050788899;"2015-01";"2015";"01"
2015-01-20;"0";15.3806;37.974;2551.06011;2252.50041;0.231;0.417;0.21;NA;NA;NA;8.13446594787295;0.0379310722574422;0.752785895570775;1;1;3;15;1;0;8.11228106984957;1.32277738786842e-05;363.181592817685;364.491997475852;363.181592817685;364.491997475852;363.181592817685;364.491999383856;0.00202779493007599;0.00021147770604531;3.1831122777949;4.93699330486562;2552.80676726181;2254.0426497077;8.07191667620297;"2015-01";"2015";"01"
2015-01-20;"50";15.3975;37.973;2551.26015;2250.24996;NA;NA;0.25;NA;NA;NA;NA;NA;NA;1;1;3;15;1;5;8.1143318945256;1.30722918854159e-05;359.092505105066;360.387871980741;359.00794968549;360.303140630584;361.517941981225;369.326593685116;0.00202421617001867;0.00021296149809591;3.18045097320743;4.92980600211973;2553.07417638849;2251.84995865483;8.07422043632558;"2015-01";"2015";"01"
2015-01-27;"0";14.899;37.986;2552.11032;2243.24856;0.176;0.48;0.33;NA;NA;NA;8.1405889922865;0.0427891067357638;0.771176400942288;1;1;4;15;1;0;8.13622606375917;1.25657887721152e-05;340.063412994325;341.297905723445;340.063412994325;341.297905723445;340.063412994325;341.297907413442;0.00201286976746209;0.00021781300376578;3.27471304465938;5.08439892330373;2553.05091770652;2244.07532459327;8.08831162664652;"2015-01";"2015";"01"
2015-01-27;"50";14.9314;37.999;2552.11032;2252.80047;0.161;0.457;0.34;NA;NA;NA;NA;0.0213944957086117;1.08625689575088;1;1;4;15;1;5;8.11824686514012;1.31193933904989e-05;355.419099145532;356.708826117147;355.336392133552;356.625945207379;357.82362173795;365.59877095822;0.00202808012920694;0.00021160094740255;3.15610723401391;4.89700562413371;2552.17748256533;2252.85975578305;8.07092070202398;"2015-01";"2015";"01"
2015-02-03;"0";14.4336;38.044;2555.21094;2262.15234;0.185;0.776;0.22;NA;NA;NA;8.12991341465784;0.0466722968228729;0.828433268605994;1;2;5;15;1;0;8.11647548135345;1.34771005281264e-05;359.726539563732;361.040204270578;359.726539563732;361.040204270578;359.726539563732;361.040206180441;0.00204111363443469;0.00020756160503717;3.11629302896378;4.84311968907964;2552.25569656188;2259.53603511723;8.0614671422342;"2015-02";"2015";"02"
2015-02-03;"50";14.4457;38.049;2552.11032;2256.15114;0.21;0.779;0.2;NA;NA;NA;NA;0.138072050015823;1.03359569835789;1;2;5;15;1;5;8.1194799357006;1.32656178894422e-05;354.222245738775;355.515602247918;354.140859213983;355.434042734395;356.622732075156;364.420284089797;0.00203379955756828;0.00020908596454227;3.11412346515561;4.83677783169216;2548.82367894031;2253.24563904439;8.06464244737728;"2015-02";"2015";"02"
2015-02-10;"0";13.9688;38.06;2555.91108;2263.50261;0.191;1.078;0.26;NA;NA;NA;8.13851884463911;0.0563894561625789;0.955704058755432;1;2;6;15;1;0;8.122309492591;1.34570456384486e-05;354.149808441922;355.450793017394;354.149808441922;355.450793017394;354.149808441922;355.450794886869;0.00204313766819971;0.00020690789616183;3.10323453158933;4.8275033805907;2551.88179295849;2259.93429269574;8.06007857950191;"2015-02";"2015";"02"
2015-02-10;"50";13.981;38.012;2556.61122;2262.35238;0.193;0.716;0.19;NA;NA;NA;NA;0.0437521330662678;0.841985494119731;1;2;6;15;1;5;8.12387827799183;1.33277210375557e-05;350.783093313415;352.071504541748;350.703568458401;351.991808889726;353.16413358482;360.932371840973;0.00204099092921903;0.0002080337297434;3.09611873594565;4.8136110219025;2555.80412396085;2261.63817846996;8.06182527801291;"2015-02";"2015";"02"
2015-02-17;"0";13.8895;37.988;2553.81066;2261.40219;0.234;0.75;0.33;NA;NA;NA;NA;0.125422642720212;0.909071092584479;1;2;7;15;1;0;8.12453743625951;1.34069229225665e-05;351.828690263045;353.122454794921;351.828690263045;353.122454794921;351.828690263045;353.122456643084;0.00204117628033999;0.00020681898673744;3.10291824624895;4.82799347028233;2554.6173812783;2262.1165425924;8.06106550709392;"2015-02";"2015";"02"
2015-02-17;"50";13.8852;38.003;2552.46039;2256.50121;0.237;0.606;0.29;NA;NA;NA;NA;0.0466683212947924;0.832251729757131;1;2;7;15;1;5;8.12883155936739;1.31649035232806e-05;345.4610046416;346.731414422595;345.382909037571;346.653150735048;347.806705001382;355.466508625304;0.00203440913886841;0.0002089271676083;3.10897591908721;4.83458553820052;2552.25889587664;2256.32307923059;8.06526679680494;"2015-02";"2015";"02"
2015-02-24;"0";13.7401;37.907;2555.96109;2261.50221;0.275;0.683;0.39;NA;NA;NA;8.13910513851468;0.0554209623718374;0.904236754487873;1;2;8;15;1;0;8.13104499368637;1.32541693302016e-05;346.06441519208;347.339407214833;346.06441519208;347.339407214833;346.06441519208;347.33940900862;0.00203999664296791;0.00020825139770188;3.12518387069868;4.86436061615038;2562.23181523202;2267.05051784631;8.06521450188345;"2015-02";"2015";"02"
2015-02-24;"50";13.8564;37.966;2548.95969;2256.70125;0.261;0.531;0.31;NA;NA;NA;NA;0.0563921198923127;0.841992686667979;1;2;8;15;1;5;8.12400479213039;1.33405908007952e-05;349.688105544415;350.974539546364;349.609143534148;350.895407471797;352.062747235173;359.819198884311;0.00203688456539683;0.00020647609380236;3.07307716458054;4.77914359876024;2551.24238055102;2258.72221197914;8.06002895325486;"2015-02";"2015";"02"
2015-03-03;"0";13.9555;38.005;2562.41238;2262.85248;0.198;0.683;0.17;NA;NA;NA;8.14138005868263;0.0447243989912627;0.879903936675929;1;3;9;15;1;0;8.13414027700094;1.30715471781342e-05;343.75759569021;345.02060407657;343.75759569021;345.02060407657;343.75759569021;345.020605838435;0.00203804662521537;0.00021173430760648;3.17671351302961;4.94209192665124;2562.07526483357;2262.55477542429;8.07162145155807;"2015-03";"2015";"03"
2015-03-03;"50";13.9183;38.067;2555.06091;2263.20255;0.271;0.803;0.09;NA;NA;NA;NA;0.0515274788854624;0.925550186772835;1;3;9;15;1;5;8.12040952384325;1.34656548214898e-05;353.840563831514;355.141250740664;353.760457170042;355.060971798013;356.24288392025;364.0852050413;0.00204337427731027;0.00020636261786823;3.06970631361113;4.77302922093671;2550.56386318859;2259.21918984948;8.0574108159261;"2015-03";"2015";"03"
2015-03-10;"0";13.7431;37.9105;2560.0119;2267.35338;0.257;0.528;0.47;NA;NA;NA;NA;0.046670190149351;0.672828574653143;1;3;10;15;1;0;8.12745995202182;1.34066130885907e-05;350.084012030985;351.373769552242;350.084012030985;351.373769552242;350.084012030985;351.373771387825;0.00204669013809168;0.00020725662881972;3.11020152265939;4.84100090094748;2566.05563630129;2272.70620118437;8.06169744368268;"2015-03";"2015";"03"
2015-03-10;"50";13.8679;38.0274;2553.71064;2262.65244;0.258;0.473;0.25;NA;NA;NA;NA;0.0291670594851426;0.743760016871135;1;3;10;15;1;5;8.12053906737173;1.3480966619316e-05;353.615093238643;354.91578834084;353.535179443714;354.835702481632;356.016305549883;363.858731211647;0.00204332736503743;0.00020584410834324;3.06248581522342;4.76239943936245;2551.87060698339;2261.0221240474;8.05676128971829;"2015-03";"2015";"03"
2015-03-17;"0";13.7793;38.0073;2558.31156;2265.70305;0.281;0.491;0.24;NA;NA;NA;8.13958026222382;0.0437504429398986;0.695145926711723;1;3;11;15;1;0;8.12591806788705;1.34243648330704e-05;351.130704896713;352.423721539571;351.130704896713;352.423721539571;351.130704896713;352.423723384726;0.00204519060743884;0.00020708807772808;3.10588710174529;4.83366391816025;2557.82018927943;2265.26788011777;8.06072872656605;"2015-03";"2015";"03"
2015-03-17;"50";13.7847;38.0095;2554.86087;2266.05312;0.291;0.53;0.22;NA;NA;NA;NA;0.0534727351132198;0.7651462278928;1;3;11;15;1;5;8.11807961812295;1.36172879202938e-05;356.240568249331;357.552318487833;356.160268327265;357.471845346274;358.660312572428;366.569486428832;0.00204802029650972;0.00020441553556998;3.04106948179625;4.72995398066282;2554.22231442139;2265.48674831292;8.05303045907641;"2015-03";"2015";"03"
2015-03-24;"0";13.9757;37.917;2554.06071;2265.90309;0.163;0.524;0.35;NA;NA;NA;8.13528084022247;0.0408381990748629;0.728281216835055;1;3;12;15;1;0;8.11702919318216;1.36639223089739e-05;359.381073532545;360.70116666732;359.381073532545;360.70116666732;359.381073532545;360.701168592152;0.00204792390944661;0.0002043152582444;3.06733033526667;4.77195531087979;2559.65152781074;2270.86313315927;8.05494076617157;"2015-03";"2015";"03"
2015-03-24;"50";13.7897;37.9822;2556.56121;2269.35378;0.294;0.528;0.19;NA;NA;NA;NA;0.035001091724226;0.665992995308189;1;3;12;15;1;5;8.1154445585389;1.37283562068644e-05;359.146331471596;360.468701041953;359.065381998427;360.387576962206;361.585770377742;369.558968053748;0.00205211924915265;0.00020350617464048;3.02812501518922;4.70984226652524;2557.75931831226;2270.41729125748;8.05048973251151;"2015-03";"2015";"03"
2015-03-31;"0";14.3393;37.903;2556.46119;2268.65364;0.141;0.383;0.28;NA;NA;NA;8.12709956196424;0.041814191305976;0.702089444718946;1;3;13;15;1;0;8.11064868977665;1.37652812225834e-05;366.073180780329;367.411640104536;366.073180780329;367.411640104536;366.073180780329;367.411642086351;0.00205051312693899;0.00020437523183842;3.07077645896219;4.77370964491029;2563.00359391077;2274.45949713743;8.05421679598638;"2015-03";"2015";"03"
2015-03-31;"50";13.8616;37.974;2555.31096;2266.50321;0.227;0.402;0.25;NA;NA;NA;NA;0.0262513744615598;0.579474784410727;1;3;13;15;1;5;8.11729293448145;1.36222370097566e-05;357.143982697235;358.457768920659;357.06331980639;358.376932319184;359.569211236512;367.490576014758;0.00204835081603063;0.0002045301569596;3.0439854398609;4.73382923186005;2557.0605277295;2268.05503713067;8.05343829647943;"2015-03";"2015";"03"
2015-04-07;"0";14.3154;37.908;2556.06111;2268.00351;0.028;0.219;0.28;NA;NA;NA;NA;0.0301448479037939;0.650545266052843;2;4;14;15;1;0;8.11145564376442;1.37419536915581e-05;365.196407275646;366.532066640447;365.196407275646;366.532066640447;365.196407275646;366.532068613782;0.00204974902757967;0.00020451252872876;3.07258528812953;4.77674931568692;2562.26448717949;2273.50779202279;8.05465024418424;"2015-04";"2015";"04"
2015-04-07;"50";14.1397;37.9537;2551.86027;2267.50341;0.091;0.319;0.37;NA;NA;NA;NA;0.0311150332152868;0.661194455824844;2;4;14;15;1;5;8.10615102874108;1.39093905349995e-05;367.758872163053;369.106925767595;367.675156060714;369.023030483137;370.253756758441;378.38142011535;0.0020518383648891;0.00020175565457589;3.00487622603065;4.67035595189832;2554.97330326161;2270.26955422001;8.04666940173987;"2015-04";"2015";"04"
2015-04-14;"0";15.7993;37.7615;2556.66123;2259.80187;NA;0.551;0.21;NA;NA;NA;NA;0.0398863530312483;0.645964351530461;2;4;15;15;1;0;8.10474347763439;1.3397715885542e-05;372.035429391245;373.370682595817;372.035429391245;373.370682595817;372.035429391245;373.370684580302;0.00203537864966144;0.000211025504453;3.18400765771689;4.93438829982084;2572.80899169789;2274.07468082571;8.07086062822253;"2015-04";"2015";"04"
2015-04-14;"50";14.2608;37.8928;2545.10892;2255.451;0.035;0.146;0.29;NA;NA;NA;NA;0.0272275999283518;0.561083041380679;2;4;15;15;1;5;8.11479867161302;1.3502639109767e-05;358.207669580703;359.518671120301;358.125885229234;359.436712190694;360.636731222168;368.540866824395;0.00203694092316091;0.00020500743772932;3.05535486673487;4.74776948546198;2552.30911835494;2261.83174640037;8.05713771557949;"2015-04";"2015";"04"
2015-04-21;"0";15.9271;37.7482;2548.05951;2259.10173;NA;0.288;0.21;NA;NA;NA;NA;0.0291862709865399;0.721873769067088;2;4;16;15;1;0;8.09095377878906;1.38183234449168e-05;385.147039349814;386.527134491242;385.147039349814;386.527134491242;385.147039349814;386.527136612326;0.00203949456026713;0.00020578884628794;3.10622255938954;4.81249213776318;2565.05638361564;2274.17110590704;8.05909071762173;"2015-04";"2015";"04"
2015-04-21;"50";14.4471;37.8882;2546.30916;2255.00091;0.057;0.18;0.16;NA;NA;NA;NA;0.0243114063803187;0.629179197122648;2;4;16;15;1;5;8.1145695676456;1.34403062073962e-05;358.578372783869;359.887617581094;358.496079712847;359.80514957493;361.008367767116;368.901708065052;0.00203536550910426;0.00020619509468833;3.07441185648863;4.77551232492889;2553.82277542876;2261.65493689328;8.05978680616909;"2015-04";"2015";"04"
2015-04-28;"0";16.1697;37.668;2548.95969;2255.80107;0.033;0.371;0.28;NA;NA;NA;NA;0.0398925050725012;0.936987375239478;2;4;17;15;1;0;8.09500512067967;1.35813124841432e-05;381.101837550467;382.463243752468;381.101837550467;382.463243752468;381.101837550467;382.463245818592;0.00203353969126135;0.00020868006625449;3.15343873170133;4.88320174882422;2571.42583147499;2275.68335616438;8.06686027843911;"2015-04";"2015";"04"
2015-04-28;"50";14.7668;37.9468;2554.41078;2262.50241;0.036;0.124;NA;NA;NA;NA;NA;0.0330643330143445;0.993874951195885;2;4;17;15;1;5;8.10884230025201;1.35554289593737e-05;365.300577734831;366.628956018595;365.215973220188;366.544172943733;367.77336929276;375.781711263523;0.00204200328983311;0.00020694369120751;3.08657448158307;4.79096402910767;2557.99196875626;2265.67435409573;8.05902141665156;"2015-04";"2015";"04"
2015-05-05;"0";16.8934;37.7085;2549.45979;2251.05012;0.029;0.435;0.22;NA;NA;NA;8.10843584263055;0.0311398934457585;1.18234282926864;2;5;18;15;1;0;8.09200562002094;1.33936285334575e-05;383.996541900126;385.355808490903;383.996541900126;385.355808490903;383.996541900126;385.355810556674;0.00202529168008382;0.00021236481138271;3.21409676058199;4.96864471558636;2569.16801304746;2268.45153108716;8.07499727519392;"2015-05";"2015";"05"
2015-05-05;"50";14.9025;37.934;2552.0103;2260.90209;0.061;0.133;0.14;NA;NA;NA;NA;0.0282030345422534;0.953068063841668;2;5;18;15;1;5;8.10588272641834;1.35982554476881e-05;367.936525066663;369.272184129488;367.851009573979;369.186488699978;370.425982586004;378.478067876975;0.00204086278114153;0.00020644105341078;3.08030308208552;4.77986187731392;2556.45045078294;2264.83575209574;8.05817238606366;"2015-05";"2015";"05"
2015-05-12;"0";18.8919;37.6062;2551.26015;2254.15074;0.029;0.963;0.26;NA;NA;NA;NA;0.0477097985023686;1.24629677720473;2;5;19;15;1;0;8.06020828307862;1.38106790088714e-05;419.064165315419;420.510846492067;419.064165315419;420.510846492067;419.064165315419;420.510848850825;0.00202765788714449;0.00021268217384663;3.23930650215063;4.98354064167222;2577.97612361791;2277.75547968154;8.07384902373483;"2015-05";"2015";"05"
2015-05-12;"50";14.5957;37.9451;2551.81026;2264.80287;0.159;0.293;0.22;NA;NA;NA;NA;0.040842718066266;1.01912306032016;2;5;19;15;1;5;8.10363204990898;1.38105022123942e-05;370.243341494968;371.592637611613;370.15798854788;371.507103828842;372.751086902025;380.885727881945;0.00204733479521745;0.00020365757257015;3.03642167975652;4.71485366928796;2555.502288306;2268.07964822863;8.05120164802626;"2015-05";"2015";"05"
2015-05-19;"0";18.5062;37.4839;2550.56001;2258.85168;0.028;0.077;0.28;NA;NA;NA;8.09226567782971;0.0535515372626775;0.989242942888733;2;5;20;15;1;0;8.05869800229839;1.40428797689222e-05;421.210310063565;422.671441303028;421.210310063565;422.671441303028;421.210310063565;422.671443705444;0.00203565872606114;0.00020915007416993;3.18459862568255;4.90457332444331;2585.67759438052;2289.95285549262;8.06643639649583;"2015-05";"2015";"05"
2015-05-19;"50";14.599;37.9351;2551.71024;2263.30257;0.059;0.239;0.34;NA;NA;NA;NA;0.0359807857825062;0.907299273921035;2;5;20;15;1;5;8.10607611574897;1.3717341189295e-05;367.762068728175;369.102262198124;367.67728633029;369.017300186659;370.252979226588;378.332738176537;0.00204502698657487;0.00020455824223583;3.05007875024505;4.73605333057992;2556.07574831752;2267.17466567901;8.05368297513705;"2015-05";"2015";"05"
2015-05-26;"0";19.1051;37.8099;2555.511;2243.69865;0.022;0.082;0.23;NA;NA;NA;8.09154383144252;0.04575797661778;0.943393177502741;2;5;21;15;1;0;8.07781422747017;1.30583791529049e-05;399.059829248474;400.433753860655;399.059829248474;400.433753860655;399.059829248474;400.433755990012;0.00200850795198445;0.00022213231886264;3.38046576136639;5.19716709523627;2568.35955662406;2254.97948156435;8.0947496359742;"2015-05";"2015";"05"
2015-05-26;"50";15.3745;37.9122;2554.11072;2255.90109;0.017;0.031;0.02;NA;NA;NA;NA;0.0476591341117245;0.974580660815264;2;5;21;15;1;5;8.11029008316453;1.32534744342969e-05;363.69524364814;365.007604004929;363.609689055623;364.921871298328;366.151965520804;374.063081622355;0.00203137448773242;0.00021127312783328;3.15637681576684;4.89290910322099;2560.02572681089;2261.12547992467;8.06983790379065;"2015-05";"2015";"05"
2015-06-02;"0";20.2363;37.7615;2557.06131;2258.4516;0.035;0.209;0.21;NA;NA;NA;NA;0.0555119270236886;1.09465624516888;2;6;22;15;1;0;8.03964951782408;1.40692001503725e-05;443.543797849872;445.049567119208;443.543797849872;445.049567119208;443.543797849872;445.049569687948;0.0020300456705275;0.00021433672932212;3.27461956359553;5.01976066586565;2573.21159858586;2272.71588257882;8.07377291265594;"2015-06";"2015";"06"
2015-06-02;"50";14.9601;37.9557;2544.10872;2249.59983;0.014;0.06;0.21;NA;NA;NA;NA;0.0466807107844645;0.87234578278468;2;6;22;15;1;5;8.11141168840258;1.33214724049945e-05;361.11914176816;362.429082770226;361.035070429045;362.34483476919;363.561982762841;371.458962241368;0.00202795748090384;0.00020832087669115;3.10830715647519;4.82265470759747;2547.0780768106;2252.22545072282;8.06456705576691;"2015-06";"2015";"06"
2015-06-09;"0";21.5162;37.7981;2548.05951;2251.25016;0.041;0.164;0.15;NA;NA;NA;8.0558700374578;0.0467616476142805;1.13981516059809;2;6;23;15;1;0;8.01813974380382;1.43413931883264e-05;468.199137306389;469.763615570036;468.199137306389;469.763615570036;468.199137306389;469.763618356476;0.00202345740039318;0.00021345136641849;3.27438777789652;5.00185718853715;2561.67006754308;2263.27529902297;8.07164656774094;"2015-06";"2015";"06"
2015-06-09;"50";14.5802;38.0051;2548.80966;2258.9517;0.045;0.306;0.25;NA;NA;NA;NA;0.0350063481825837;1.07061081525068;2;6;23;15;1;5;8.1083595055164;1.36120419125007e-05;364.873698631001;366.203680570042;364.789582402189;366.119386075629;367.345207764137;375.363423923328;0.00204004519285111;0.00020529446523638;3.059477277119;4.75065273377086;2548.46762881824;2258.64856558725;8.05566549221522;"2015-06";"2015";"06"
2015-06-16;"0";22.8561;37.7736;2551.26015;2241.69825;0.031;0.484;0.27;NA;NA;NA;8.02996008709568;0.0477545212605566;1.32738077463017;2;6;24;15;1;0;8.01835338719584;1.38249722093158e-05;467.586507833402;469.123321065787;467.586507833402;469.123321065787;467.586507833402;469.123323768089;0.00200551947564715;0.00022235380214353;3.42836166553543;5.217312357332;2566.55139303641;2255.13410159477;8.09224658907297;"2015-06";"2015";"06"
2015-06-16;"50";14.6451;37.9789;2552.31036;2263.60263;0.024;0.188;0.17;NA;NA;NA;NA;0.0320902334642036;0.966596729194495;2;6;24;15;1;5;8.10528443106705;1.37242424092059e-05;368.553269929396;369.895559462454;368.468171732689;369.810281175269;371.049138146499;379.141482442142;0.00204512830275188;0.0002047500848389;3.05235099539338;4.73899704610075;2553.72835126873;2264.86022343986;8.05360671362656;"2015-06";"2015";"06"
2015-06-22;"0";23.8671;37.6494;2555.41098;2242.69845;0.031;0.235;0.19;NA;NA;NA;8.01369508124793;0.0282736919029293;1.55700296444752;2;6;25;15;1;0;8.00904517210169;1.3840528212268e-05;480.22588696467;481.7847921012;480.22588696467;481.7847921012;480.22588696467;481.784794892015;0.00200373423477481;0.00022512368701292;3.48818525319306;5.29311452720381;2579.20756346715;2263.58298140209;8.09822662816248;"2015-06";"2015";"06"
