datetime,T_seaF_sf,NA,NA,NA,2022,11
25/11/2022,11:00,19.1625,NA,NA,2022,11
25/11/2022,12:00,19.1894,NA,NA,2022,11
25/11/2022,13:00,19.1696,NA,NA,2022,11
25/11/2022,14:00,19.1532,NA,NA,2022,11
25/11/2022,15:00,19.1286,NA,NA,2022,11
25/11/2022,16:00,19.1288,NA,NA,2022,11
25/11/2022,17:00,19.1364,NA,NA,2022,11
25/11/2022,18:00,19.1415,NA,NA,2022,11
25/11/2022,19:00,19.1376,NA,NA,2022,11
25/11/2022,20:00,19.1233,NA,NA,2022,11
25/11/2022,21:00,19.1262,NA,NA,2022,11
25/11/2022,22:00,19.1123,NA,NA,2022,11
25/11/2022,23:00,19.095,NA,NA,2022,11
26/11/2022,00:00,19.0894,NA,NA,2022,11
26/11/2022,01:00,19.0865,NA,NA,2022,11
26/11/2022,02:00,19.0869,NA,NA,2022,11
26/11/2022,03:00,19.0789,NA,NA,2022,11
26/11/2022,04:00,19.0715,NA,NA,2022,11
26/11/2022,05:00,19.0444,NA,NA,2022,11
26/11/2022,06:00,19.0234,NA,NA,2022,11
26/11/2022,07:00,18.9921,NA,NA,2022,11
26/11/2022,08:00,18.9878,NA,NA,2022,11
26/11/2022,09:00,18.98,NA,NA,2022,11
26/11/2022,10:00,18.9849,NA,NA,2022,11
26/11/2022,11:00,19.0475,NA,NA,2022,11
26/11/2022,12:00,19.0867,NA,NA,2022,11
26/11/2022,13:00,19.1761,NA,NA,2022,11
26/11/2022,14:00,19.1961,NA,NA,2022,11
26/11/2022,15:00,19.1816,NA,NA,2022,11
26/11/2022,16:00,19.1606,NA,NA,2022,11
26/11/2022,17:00,19.1388,NA,NA,2022,11
26/11/2022,18:00,19.1183,NA,NA,2022,11
26/11/2022,19:00,19.1125,NA,NA,2022,11
26/11/2022,20:00,19.0919,NA,NA,2022,11
26/11/2022,21:00,19.0752,NA,NA,2022,11
26/11/2022,22:00,19.0846,NA,NA,2022,11
26/11/2022,23:00,19.1136,NA,NA,2022,11
27/11/2022,00:00,19.1286,NA,NA,2022,11
27/11/2022,01:00,19.1259,NA,NA,2022,11
27/11/2022,02:00,19.1286,NA,NA,2022,11
27/11/2022,03:00,19.1028,NA,NA,2022,11
27/11/2022,04:00,19.0865,NA,NA,2022,11
27/11/2022,05:00,19.0733,NA,NA,2022,11
27/11/2022,06:00,19.042,NA,NA,2022,11
27/11/2022,07:00,19.0237,NA,NA,2022,11
27/11/2022,08:00,19.021,NA,NA,2022,11
27/11/2022,09:00,19.0241,NA,NA,2022,11
27/11/2022,10:00,19.0163,NA,NA,2022,11
27/11/2022,11:00,19.0156,NA,NA,2022,11
27/11/2022,12:00,19.0215,NA,NA,2022,11
27/11/2022,13:00,19.0292,NA,NA,2022,11
27/11/2022,14:00,19.0295,NA,NA,2022,11
27/11/2022,15:00,19.0241,NA,NA,2022,11
27/11/2022,16:00,19.0241,NA,NA,2022,11
27/11/2022,17:00,19.003,NA,NA,2022,11
27/11/2022,18:00,19.0241,NA,NA,2022,11
27/11/2022,19:00,19.0083,NA,NA,2022,11
27/11/2022,20:00,19.0081,NA,NA,2022,11
27/11/2022,21:00,19.0001,NA,NA,2022,11
27/11/2022,22:00,18.9898,NA,NA,2022,11
27/11/2022,23:00,18.9718,NA,NA,2022,11
28/11/2022,00:00,18.9711,NA,NA,2022,11
28/11/2022,01:00,18.9578,NA,NA,2022,11
28/11/2022,02:00,18.9453,NA,NA,2022,11
28/11/2022,03:00,18.9271,NA,NA,2022,11
28/11/2022,04:00,18.9181,NA,NA,2022,11
28/11/2022,05:00,18.9003,NA,NA,2022,11
28/11/2022,06:00,18.8844,NA,NA,2022,11
28/11/2022,07:00,18.8634,NA,NA,2022,11
28/11/2022,08:00,18.8481,NA,NA,2022,11
28/11/2022,09:00,18.7978,NA,NA,2022,11
28/11/2022,10:00,18.7689,NA,NA,2022,11
28/11/2022,11:00,18.7251,NA,NA,2022,11
28/11/2022,12:00,18.6924,NA,NA,2022,11
28/11/2022,13:00,18.7455,NA,NA,2022,11
28/11/2022,14:00,18.7295,NA,NA,2022,11
28/11/2022,15:00,18.6689,NA,NA,2022,11
28/11/2022,16:00,18.572,NA,NA,2022,11
28/11/2022,17:00,18.5087,NA,NA,2022,11
28/11/2022,18:00,18.4454,NA,NA,2022,11
28/11/2022,19:00,18.4117,NA,NA,2022,11
28/11/2022,20:00,18.3671,NA,NA,2022,11
28/11/2022,21:00,18.3038,NA,NA,2022,11
28/11/2022,22:00,18.2724,NA,NA,2022,11
28/11/2022,23:00,18.2489,NA,NA,2022,11
29/11/2022,00:00,18.2302,NA,NA,2022,11
29/11/2022,01:00,18.2223,NA,NA,2022,11
29/11/2022,02:00,18.2317,NA,NA,2022,11
29/11/2022,03:00,18.2271,NA,NA,2022,11
29/11/2022,04:00,18.2204,NA,NA,2022,11
29/11/2022,05:00,18.2134,NA,NA,2022,11
29/11/2022,06:00,18.1988,NA,NA,2022,11
29/11/2022,07:00,18.2092,NA,NA,2022,11
29/11/2022,08:00,18.1981,NA,NA,2022,11
29/11/2022,09:00,18.1988,NA,NA,2022,11
29/11/2022,10:00,18.2016,NA,NA,2022,11
29/11/2022,11:00,18.1825,NA,NA,2022,11
29/11/2022,12:00,18.1924,NA,NA,2022,11
29/11/2022,13:00,18.1886,NA,NA,2022,11
29/11/2022,14:00,18.1877,NA,NA,2022,11
29/11/2022,15:00,18.1805,NA,NA,2022,11
29/11/2022,16:00,18.1535,NA,NA,2022,11
29/11/2022,17:00,18.1398,NA,NA,2022,11
29/11/2022,18:00,18.1456,NA,NA,2022,11
29/11/2022,19:00,18.1323,NA,NA,2022,11
29/11/2022,20:00,18.1354,NA,NA,2022,11
29/11/2022,21:00,18.1303,NA,NA,2022,11
29/11/2022,22:00,18.1323,NA,NA,2022,11
29/11/2022,23:00,18.1433,NA,NA,2022,11
30/11/2022,00:00,18.1167,NA,NA,2022,11
30/11/2022,01:00,18.13,NA,NA,2022,11
30/11/2022,02:00,18.13,NA,NA,2022,11
30/11/2022,03:00,18.126,NA,NA,2022,11
30/11/2022,04:00,18.1535,NA,NA,2022,11
30/11/2022,05:00,18.1656,NA,NA,2022,11
30/11/2022,06:00,18.2145,NA,NA,2022,11
30/11/2022,07:00,18.2043,NA,NA,2022,11
30/11/2022,08:00,18.191,NA,NA,2022,11
30/11/2022,09:00,18.1752,NA,NA,2022,11
30/11/2022,10:00,18.1433,NA,NA,2022,11
30/11/2022,11:00,18.1589,NA,NA,2022,11
30/11/2022,12:00,18.1487,NA,NA,2022,11
30/11/2022,13:00,18.1511,NA,NA,2022,11
30/11/2022,14:00,18.1673,NA,NA,2022,11
30/11/2022,15:00,18.1639,NA,NA,2022,11
30/11/2022,16:00,18.1433,NA,NA,2022,11
30/11/2022,17:00,18.1456,NA,NA,2022,11
30/11/2022,18:00,18.1327,NA,NA,2022,11
30/11/2022,19:00,18.1229,NA,NA,2022,11
30/11/2022,20:00,18.129,NA,NA,2022,11
30/11/2022,21:00,18.13,NA,NA,2022,11
30/11/2022,22:00,18.1206,NA,NA,2022,11
30/11/2022,23:00,18.0877,NA,NA,2022,11
01/12/2022,00:00,18.0768,NA,NA,2022,11
01/12/2022,01:00,18.0744,NA,NA,2022,11
01/12/2022,02:00,18.0642,NA,NA,2022,11
01/12/2022,03:00,18.0665,NA,NA,2022,11
01/12/2022,04:00,18.0744,NA,NA,2022,11
01/12/2022,05:00,18.0824,NA,NA,2022,11
01/12/2022,06:00,18.0829,NA,NA,2022,11
01/12/2022,07:00,18.0842,NA,NA,2022,11
01/12/2022,08:00,18.074,NA,NA,2022,11
01/12/2022,09:00,18.0744,NA,NA,2022,11
01/12/2022,10:00,18.0851,NA,NA,2022,11
01/12/2022,11:00,18.0842,NA,NA,2022,11
01/12/2022,12:00,18.0908,NA,NA,2022,11
01/12/2022,13:00,18.1034,NA,NA,2022,11
01/12/2022,14:00,18.1671,NA,NA,2022,11
01/12/2022,15:00,18.1731,NA,NA,2022,11
01/12/2022,16:00,18.1559,NA,NA,2022,11
01/12/2022,17:00,18.1542,NA,NA,2022,11
01/12/2022,18:00,18.1431,NA,NA,2022,11
01/12/2022,19:00,18.1456,NA,NA,2022,11
01/12/2022,20:00,18.1347,NA,NA,2022,11
01/12/2022,21:00,18.1212,NA,NA,2022,11
01/12/2022,22:00,18.1245,NA,NA,2022,11
01/12/2022,23:00,18.1221,NA,NA,2022,11
02/12/2022,00:00,18.125,NA,NA,2022,11
02/12/2022,01:00,18.1197,NA,NA,2022,11
02/12/2022,02:00,18.1138,NA,NA,2022,11
02/12/2022,03:00,18.1088,NA,NA,2022,11
02/12/2022,04:00,18.1029,NA,NA,2022,11
02/12/2022,05:00,18.1088,NA,NA,2022,11
02/12/2022,06:00,18.0957,NA,NA,2022,11
02/12/2022,07:00,18.0961,NA,NA,2022,11
02/12/2022,08:00,18.0957,NA,NA,2022,11
02/12/2022,09:00,18.0759,NA,NA,2022,11
02/12/2022,10:00,18.0884,NA,NA,2022,11
02/12/2022,11:00,18.0877,NA,NA,2022,11
02/12/2022,12:00,18.0819,NA,NA,2022,11
02/12/2022,13:00,18.0798,NA,NA,2022,11
02/12/2022,14:00,18.0665,NA,NA,2022,11
02/12/2022,15:00,18.0685,NA,NA,2022,11
02/12/2022,16:00,18.0508,NA,NA,2022,11
02/12/2022,17:00,18.043,NA,NA,2022,11
02/12/2022,18:00,18.0775,NA,NA,2022,11
02/12/2022,19:00,18.0979,NA,NA,2022,11
02/12/2022,20:00,18.1006,NA,NA,2022,11
02/12/2022,21:00,18.092,NA,NA,2022,11
02/12/2022,22:00,18.0979,NA,NA,2022,11
02/12/2022,23:00,18.0798,NA,NA,2022,11
03/12/2022,00:00,18.0769,NA,NA,2022,11
03/12/2022,01:00,18.0908,NA,NA,2022,11
03/12/2022,02:00,18.0853,NA,NA,2022,11
03/12/2022,03:00,18.0731,NA,NA,2022,11
03/12/2022,04:00,18.0642,NA,NA,2022,11
03/12/2022,05:00,18.0359,NA,NA,2022,11
03/12/2022,06:00,18.0321,NA,NA,2022,11
03/12/2022,07:00,18.0328,NA,NA,2022,11
03/12/2022,08:00,18.0262,NA,NA,2022,11
03/12/2022,09:00,18.0297,NA,NA,2022,11
03/12/2022,10:00,18.0297,NA,NA,2022,11
03/12/2022,11:00,18.0321,NA,NA,2022,11
03/12/2022,12:00,18.0007,NA,NA,2022,11
03/12/2022,13:00,17.9929,NA,NA,2022,11
03/12/2022,14:00,18.0036,NA,NA,2022,11
03/12/2022,15:00,18.0086,NA,NA,2022,11
03/12/2022,16:00,18.0007,NA,NA,2022,11
03/12/2022,17:00,17.9952,NA,NA,2022,11
03/12/2022,18:00,17.9879,NA,NA,2022,11
03/12/2022,19:00,17.9959,NA,NA,2022,11
03/12/2022,20:00,18.0042,NA,NA,2022,11
03/12/2022,21:00,17.9905,NA,NA,2022,11
03/12/2022,22:00,17.9772,NA,NA,2022,11
03/12/2022,23:00,17.9954,NA,NA,2022,11
04/12/2022,00:00,17.9803,NA,NA,2022,11
04/12/2022,01:00,17.9772,NA,NA,2022,11
04/12/2022,02:00,17.9758,NA,NA,2022,11
04/12/2022,03:00,17.9748,NA,NA,2022,11
04/12/2022,04:00,17.9615,NA,NA,2022,11
04/12/2022,05:00,17.956,NA,NA,2022,11
04/12/2022,06:00,17.9482,NA,NA,2022,11
04/12/2022,07:00,17.9379,NA,NA,2022,11
04/12/2022,08:00,17.9389,NA,NA,2022,11
04/12/2022,09:00,17.9462,NA,NA,2022,11
04/12/2022,10:00,17.9113,NA,NA,2022,11
04/12/2022,11:00,17.7527,NA,NA,2022,11
04/12/2022,12:00,17.7108,NA,NA,2022,11
04/12/2022,13:00,17.6524,NA,NA,2022,11
04/12/2022,14:00,17.7081,NA,NA,2022,11
04/12/2022,15:00,17.595,NA,NA,2022,11
04/12/2022,16:00,17.7819,NA,NA,2022,11
04/12/2022,17:00,17.8345,NA,NA,2022,11
04/12/2022,18:00,17.8403,NA,NA,2022,11
04/12/2022,19:00,17.8239,NA,NA,2022,11
04/12/2022,20:00,17.7583,NA,NA,2022,11
04/12/2022,21:00,17.8513,NA,NA,2022,11
04/12/2022,22:00,17.8847,NA,NA,2022,11
04/12/2022,23:00,17.8423,NA,NA,2022,11
05/12/2022,00:00,17.7607,NA,NA,2022,11
05/12/2022,01:00,17.7874,NA,NA,2022,11
05/12/2022,02:00,17.7978,NA,NA,2022,11
05/12/2022,03:00,17.7529,NA,NA,2022,11
05/12/2022,04:00,17.8219,NA,NA,2022,11
05/12/2022,05:00,17.9139,NA,NA,2022,11
05/12/2022,06:00,17.9035,NA,NA,2022,11
05/12/2022,07:00,17.8533,NA,NA,2022,11
05/12/2022,08:00,17.843,NA,NA,2022,11
05/12/2022,09:00,17.8425,NA,NA,2022,11
05/12/2022,10:00,17.8454,NA,NA,2022,11
05/12/2022,11:00,17.8493,NA,NA,2022,11
05/12/2022,12:00,17.856,NA,NA,2022,11
05/12/2022,13:00,17.8599,NA,NA,2022,11
05/12/2022,14:00,17.8661,NA,NA,2022,11
05/12/2022,15:00,17.8535,NA,NA,2022,11
05/12/2022,16:00,17.8513,NA,NA,2022,11
05/12/2022,17:00,17.8321,NA,NA,2022,11
05/12/2022,18:00,17.8273,NA,NA,2022,11
05/12/2022,19:00,17.8262,NA,NA,2022,11
05/12/2022,20:00,17.8301,NA,NA,2022,11
05/12/2022,21:00,17.829,NA,NA,2022,11
05/12/2022,22:00,17.7905,NA,NA,2022,11
05/12/2022,23:00,17.7983,NA,NA,2022,11
06/12/2022,00:00,17.7768,NA,NA,2022,11
06/12/2022,01:00,17.7797,NA,NA,2022,11
06/12/2022,02:00,17.7583,NA,NA,2022,11
06/12/2022,03:00,17.7348,NA,NA,2022,11
06/12/2022,04:00,17.7038,NA,NA,2022,11
06/12/2022,05:00,17.7026,NA,NA,2022,11
06/12/2022,06:00,17.6991,NA,NA,2022,11
06/12/2022,07:00,17.6712,NA,NA,2022,11
06/12/2022,08:00,17.6814,NA,NA,2022,11
06/12/2022,09:00,17.6959,NA,NA,2022,11
06/12/2022,10:00,17.7105,NA,NA,2022,11
06/12/2022,11:00,17.7214,NA,NA,2022,11
06/12/2022,12:00,17.7348,NA,NA,2022,11
06/12/2022,13:00,17.7515,NA,NA,2022,11
06/12/2022,14:00,17.747,NA,NA,2022,11
06/12/2022,15:00,17.7183,NA,NA,2022,11
06/12/2022,16:00,17.6304,NA,NA,2022,11
06/12/2022,17:00,17.6445,NA,NA,2022,11
06/12/2022,18:00,17.6221,NA,NA,2022,11
06/12/2022,19:00,17.5869,NA,NA,2022,11
06/12/2022,20:00,17.5471,NA,NA,2022,11
06/12/2022,21:00,17.5418,NA,NA,2022,11
06/12/2022,22:00,17.5262,NA,NA,2022,11
06/12/2022,23:00,17.4917,NA,NA,2022,11
07/12/2022,00:00,17.4706,NA,NA,2022,11
07/12/2022,01:00,17.4712,NA,NA,2022,11
07/12/2022,02:00,17.5047,NA,NA,2022,11
07/12/2022,03:00,17.5178,NA,NA,2022,11
07/12/2022,04:00,17.5253,NA,NA,2022,11
07/12/2022,05:00,17.529,NA,NA,2022,11
07/12/2022,06:00,17.5219,NA,NA,2022,11
07/12/2022,07:00,17.5361,NA,NA,2022,11
07/12/2022,08:00,17.5368,NA,NA,2022,11
07/12/2022,09:00,17.5314,NA,NA,2022,11
07/12/2022,10:00,17.5396,NA,NA,2022,11
07/12/2022,11:00,17.5506,NA,NA,2022,11
07/12/2022,12:00,17.5628,NA,NA,2022,11
07/12/2022,13:00,17.5581,NA,NA,2022,11
07/12/2022,14:00,17.5266,NA,NA,2022,11
07/12/2022,15:00,17.5102,NA,NA,2022,11
07/12/2022,16:00,17.4891,NA,NA,2022,11
07/12/2022,17:00,17.4708,NA,NA,2022,11
07/12/2022,18:00,17.4595,NA,NA,2022,11
07/12/2022,19:00,17.4579,NA,NA,2022,11
07/12/2022,20:00,17.4599,NA,NA,2022,11
07/12/2022,21:00,17.452,NA,NA,2022,11
07/12/2022,22:00,17.4491,NA,NA,2022,11
07/12/2022,23:00,17.4362,NA,NA,2022,11
08/12/2022,00:00,17.4244,NA,NA,2022,11
08/12/2022,01:00,17.4198,NA,NA,2022,11
08/12/2022,02:00,17.4084,NA,NA,2022,11
08/12/2022,03:00,17.4017,NA,NA,2022,11
08/12/2022,04:00,17.3858,NA,NA,2022,11
08/12/2022,05:00,17.3828,NA,NA,2022,11
08/12/2022,06:00,17.3781,NA,NA,2022,11
08/12/2022,07:00,17.3413,NA,NA,2022,11
08/12/2022,08:00,17.349,NA,NA,2022,11
08/12/2022,09:00,17.3435,NA,NA,2022,11
08/12/2022,10:00,17.3433,NA,NA,2022,11
08/12/2022,11:00,17.345,NA,NA,2022,11
08/12/2022,12:00,17.3199,NA,NA,2022,11
08/12/2022,13:00,17.3218,NA,NA,2022,11
08/12/2022,14:00,17.3253,NA,NA,2022,11
08/12/2022,15:00,17.3277,NA,NA,2022,11
08/12/2022,16:00,17.3332,NA,NA,2022,11
08/12/2022,17:00,17.3383,NA,NA,2022,11
08/12/2022,18:00,17.3435,NA,NA,2022,11
08/12/2022,19:00,17.3568,NA,NA,2022,11
08/12/2022,20:00,17.3466,NA,NA,2022,11
08/12/2022,21:00,17.3517,NA,NA,2022,11
08/12/2022,22:00,17.3529,NA,NA,2022,11
08/12/2022,23:00,17.3277,NA,NA,2022,11
09/12/2022,00:00,17.3346,NA,NA,2022,11
09/12/2022,01:00,17.3623,NA,NA,2022,11
09/12/2022,02:00,17.3543,NA,NA,2022,11
09/12/2022,03:00,17.3438,NA,NA,2022,11
09/12/2022,04:00,17.3387,NA,NA,2022,11
09/12/2022,05:00,17.3356,NA,NA,2022,11
09/12/2022,06:00,17.2537,NA,NA,2022,11
09/12/2022,07:00,17.2356,NA,NA,2022,11
09/12/2022,08:00,17.2853,NA,NA,2022,11
09/12/2022,09:00,17.2709,NA,NA,2022,11
09/12/2022,10:00,17.1699,NA,NA,2022,11
09/12/2022,11:00,17.1741,NA,NA,2022,11
09/12/2022,12:00,17.1136,NA,NA,2022,11
09/12/2022,13:00,17.0903,NA,NA,2022,11
09/12/2022,14:00,17.1129,NA,NA,2022,11
09/12/2022,15:00,17.1486,NA,NA,2022,11
09/12/2022,16:00,17.1821,NA,NA,2022,11
09/12/2022,17:00,17.1821,NA,NA,2022,11
09/12/2022,18:00,17.1852,NA,NA,2022,11
09/12/2022,19:00,17.2585,NA,NA,2022,11
09/12/2022,20:00,17.2325,NA,NA,2022,11
09/12/2022,21:00,17.2301,NA,NA,2022,11
09/12/2022,22:00,17.238,NA,NA,2022,11
09/12/2022,23:00,17.2156,NA,NA,2022,11
10/12/2022,00:00,17.2294,NA,NA,2022,11
10/12/2022,01:00,17.1959,NA,NA,2022,11
10/12/2022,02:00,17.1721,NA,NA,2022,11
10/12/2022,03:00,17.1451,NA,NA,2022,11
10/12/2022,04:00,17.2034,NA,NA,2022,11
10/12/2022,05:00,17.2211,NA,NA,2022,11
10/12/2022,06:00,17.227,NA,NA,2022,11
10/12/2022,07:00,17.2272,NA,NA,2022,11
10/12/2022,08:00,17.2354,NA,NA,2022,11
10/12/2022,09:00,17.2577,NA,NA,2022,11
10/12/2022,10:00,17.2555,NA,NA,2022,11
10/12/2022,11:00,17.264,NA,NA,2022,11
10/12/2022,12:00,17.2774,NA,NA,2022,11
10/12/2022,13:00,17.2822,NA,NA,2022,11
10/12/2022,14:00,17.2883,NA,NA,2022,11
10/12/2022,15:00,17.2664,NA,NA,2022,11
10/12/2022,16:00,17.2561,NA,NA,2022,11
10/12/2022,17:00,17.2528,NA,NA,2022,11
10/12/2022,18:00,17.2514,NA,NA,2022,11
10/12/2022,19:00,17.2473,NA,NA,2022,11
10/12/2022,20:00,17.2443,NA,NA,2022,11
10/12/2022,21:00,17.2248,NA,NA,2022,11
10/12/2022,22:00,17.2252,NA,NA,2022,11
10/12/2022,23:00,17.2298,NA,NA,2022,11
11/12/2022,00:00,17.2136,NA,NA,2022,11
11/12/2022,01:00,17.222,NA,NA,2022,11
11/12/2022,02:00,17.2248,NA,NA,2022,11
11/12/2022,03:00,17.2156,NA,NA,2022,11
11/12/2022,04:00,17.219,NA,NA,2022,11
11/12/2022,05:00,17.2003,NA,NA,2022,11
11/12/2022,06:00,17.153,NA,NA,2022,11
11/12/2022,07:00,17.1407,NA,NA,2022,11
11/12/2022,08:00,17.1482,NA,NA,2022,11
11/12/2022,09:00,17.1565,NA,NA,2022,11
11/12/2022,10:00,17.1718,NA,NA,2022,11
11/12/2022,11:00,17.1744,NA,NA,2022,11
11/12/2022,12:00,17.1845,NA,NA,2022,11
11/12/2022,13:00,17.1765,NA,NA,2022,11
11/12/2022,14:00,17.1812,NA,NA,2022,11
11/12/2022,15:00,17.1723,NA,NA,2022,11
11/12/2022,16:00,17.1427,NA,NA,2022,11
11/12/2022,17:00,17.1583,NA,NA,2022,11
11/12/2022,18:00,17.152,NA,NA,2022,11
11/12/2022,19:00,17.1688,NA,NA,2022,11
11/12/2022,20:00,17.1737,NA,NA,2022,11
11/12/2022,21:00,17.1688,NA,NA,2022,11
11/12/2022,22:00,17.164,NA,NA,2022,11
11/12/2022,23:00,17.1688,NA,NA,2022,11
12/12/2022,00:00,17.1427,NA,NA,2022,11
12/12/2022,01:00,17.1295,NA,NA,2022,11
12/12/2022,02:00,17.1425,NA,NA,2022,11
12/12/2022,03:00,17.034,NA,NA,2022,11
12/12/2022,04:00,17.0577,NA,NA,2022,11
12/12/2022,05:00,17.0829,NA,NA,2022,11
12/12/2022,06:00,17.1002,NA,NA,2022,11
12/12/2022,07:00,17.0655,NA,NA,2022,11
12/12/2022,08:00,17.0789,NA,NA,2022,11
12/12/2022,09:00,17.0921,NA,NA,2022,11
12/12/2022,10:00,17.0868,NA,NA,2022,11
12/12/2022,11:00,17.0844,NA,NA,2022,11
12/12/2022,12:00,17.0927,NA,NA,2022,11
12/12/2022,13:00,17.1105,NA,NA,2022,11
12/12/2022,14:00,17.074,NA,NA,2022,11
12/12/2022,15:00,17.063,NA,NA,2022,11
12/12/2022,16:00,17.071,NA,NA,2022,11
12/12/2022,17:00,17.0659,NA,NA,2022,11
12/12/2022,18:00,17.0655,NA,NA,2022,11
12/12/2022,19:00,17.0522,NA,NA,2022,11
12/12/2022,20:00,17.0631,NA,NA,2022,11
12/12/2022,21:00,17.0511,NA,NA,2022,11
12/12/2022,22:00,16.9386,NA,NA,2022,11
12/12/2022,23:00,16.98,NA,NA,2022,11
13/12/2022,00:00,16.9599,NA,NA,2022,11
13/12/2022,01:00,17.0175,NA,NA,2022,11
13/12/2022,02:00,17.0013,NA,NA,2022,11
13/12/2022,03:00,16.9975,NA,NA,2022,11
13/12/2022,04:00,16.9276,NA,NA,2022,11
13/12/2022,05:00,16.9149,NA,NA,2022,11
13/12/2022,06:00,17.0388,NA,NA,2022,11
13/12/2022,07:00,17.0552,NA,NA,2022,11
13/12/2022,08:00,17.0788,NA,NA,2022,11
13/12/2022,09:00,17.0971,NA,NA,2022,11
13/12/2022,10:00,17.0896,NA,NA,2022,11
13/12/2022,11:00,17.0758,NA,NA,2022,11
13/12/2022,12:00,17.0631,NA,NA,2022,11
13/12/2022,13:00,17.0582,NA,NA,2022,11
13/12/2022,14:00,17.0552,NA,NA,2022,11
13/12/2022,15:00,17.0482,NA,NA,2022,11
13/12/2022,16:00,17.047,NA,NA,2022,11
13/12/2022,17:00,17.0443,NA,NA,2022,11
13/12/2022,18:00,17.0309,NA,NA,2022,11
13/12/2022,19:00,17.0329,NA,NA,2022,11
13/12/2022,20:00,17.0478,NA,NA,2022,11
13/12/2022,21:00,17.0441,NA,NA,2022,11
13/12/2022,22:00,17.032,NA,NA,2022,11
13/12/2022,23:00,17.0388,NA,NA,2022,11
14/12/2022,00:00,17.0285,NA,NA,2022,11
14/12/2022,01:00,17.0147,NA,NA,2022,11
14/12/2022,02:00,17.0158,NA,NA,2022,11
14/12/2022,03:00,17.0121,NA,NA,2022,11
14/12/2022,04:00,16.981,NA,NA,2022,11
14/12/2022,05:00,16.9918,NA,NA,2022,11
14/12/2022,06:00,16.9866,NA,NA,2022,11
14/12/2022,07:00,16.9835,NA,NA,2022,11
14/12/2022,08:00,16.9835,NA,NA,2022,11
14/12/2022,09:00,16.9536,NA,NA,2022,11
14/12/2022,10:00,16.955,NA,NA,2022,11
14/12/2022,11:00,16.9652,NA,NA,2022,11
14/12/2022,12:00,16.9733,NA,NA,2022,11
14/12/2022,13:00,16.989,NA,NA,2022,11
14/12/2022,14:00,16.9945,NA,NA,2022,11
14/12/2022,15:00,16.9859,NA,NA,2022,11
14/12/2022,16:00,16.9696,NA,NA,2022,11
14/12/2022,17:00,16.978,NA,NA,2022,11
14/12/2022,18:00,16.9816,NA,NA,2022,11
14/12/2022,19:00,16.982,NA,NA,2022,11
14/12/2022,20:00,16.9709,NA,NA,2022,11
14/12/2022,21:00,16.9851,NA,NA,2022,11
14/12/2022,22:00,16.982,NA,NA,2022,11
14/12/2022,23:00,16.9834,NA,NA,2022,11
15/12/2022,00:00,16.9921,NA,NA,2022,11
15/12/2022,01:00,17.0021,NA,NA,2022,11
15/12/2022,02:00,17.0072,NA,NA,2022,11
15/12/2022,03:00,16.9883,NA,NA,2022,11
15/12/2022,04:00,16.9835,NA,NA,2022,11
15/12/2022,05:00,16.989,NA,NA,2022,11
15/12/2022,06:00,16.9804,NA,NA,2022,11
15/12/2022,07:00,16.9766,NA,NA,2022,11
15/12/2022,08:00,16.9757,NA,NA,2022,11
15/12/2022,09:00,16.9717,NA,NA,2022,11
15/12/2022,10:00,16.8613,NA,NA,2022,11
15/12/2022,11:00,16.9164,NA,NA,2022,11
15/12/2022,12:00,16.8787,NA,NA,2022,11
15/12/2022,13:00,16.8187,NA,NA,2022,11
15/12/2022,14:00,16.811,NA,NA,2022,11
15/12/2022,15:00,16.8084,NA,NA,2022,11
15/12/2022,16:00,16.8307,NA,NA,2022,11
15/12/2022,17:00,16.7684,NA,NA,2022,11
15/12/2022,18:00,16.8881,NA,NA,2022,11
15/12/2022,19:00,16.6868,NA,NA,2022,11
15/12/2022,20:00,16.8215,NA,NA,2022,11
15/12/2022,21:00,16.8455,NA,NA,2022,11
15/12/2022,22:00,16.8254,NA,NA,2022,11
15/12/2022,23:00,16.8163,NA,NA,2022,11
16/12/2022,00:00,16.8455,NA,NA,2022,11
16/12/2022,01:00,16.7926,NA,NA,2022,11
16/12/2022,02:00,16.7926,NA,NA,2022,11
16/12/2022,03:00,16.7693,NA,NA,2022,11
16/12/2022,04:00,16.7586,NA,NA,2022,11
16/12/2022,05:00,16.7287,NA,NA,2022,11
16/12/2022,06:00,16.6813,NA,NA,2022,11
16/12/2022,07:00,16.6362,NA,NA,2022,11
16/12/2022,08:00,16.6513,NA,NA,2022,11
16/12/2022,09:00,16.7232,NA,NA,2022,11
16/12/2022,10:00,16.7467,NA,NA,2022,11
16/12/2022,11:00,16.8005,NA,NA,2022,11
16/12/2022,12:00,16.8668,NA,NA,2022,11
16/12/2022,13:00,16.8194,NA,NA,2022,11
16/12/2022,14:00,16.6654,NA,NA,2022,11
16/12/2022,15:00,16.7129,NA,NA,2022,11
16/12/2022,16:00,16.6882,NA,NA,2022,11
16/12/2022,17:00,16.6835,NA,NA,2022,11
16/12/2022,18:00,16.7287,NA,NA,2022,11
16/12/2022,19:00,16.7371,NA,NA,2022,11
16/12/2022,20:00,16.6951,NA,NA,2022,11
16/12/2022,21:00,16.7524,NA,NA,2022,11
16/12/2022,22:00,16.7476,NA,NA,2022,11
16/12/2022,23:00,16.7871,NA,NA,2022,11
17/12/2022,00:00,16.8327,NA,NA,2022,11
17/12/2022,01:00,16.8697,NA,NA,2022,11
