"datetime";"temp_eol_c";"sal_eol_psu";"oxy_umol_kg";"Year";"Month";"Year.Month";"Year.Month.Day";"dMonth";"Hour";"NB_OBS_DAY"
2021-02-11;13.9291333333333;37.9707782207165;255.198322239232;"2021";"02";"2021-02";"2021-02-11";28;"09:00:00";2
2021-02-11;14.0715666666667;37.9386985462967;258.197238767204;"2021";"02";"2021-02";"2021-02-11";28;"16:00:00";2
2021-02-12;13.84495;37.875814575087;259.804589943785;"2021";"02";"2021-02";"2021-02-12";28;"09:00:00";2
2021-02-12;13.9305;37.9181515673339;258.436357248656;"2021";"02";"2021-02";"2021-02-12";28;"16:00:00";2
2021-02-13;13.7709666666667;37.8793509294574;258.0451850082;"2021";"02";"2021-02";"2021-02-13";28;"09:00:00";2
2021-02-13;13.7617666666667;37.8821879217044;260.175172385402;"2021";"02";"2021-02";"2021-02-13";28;"16:00:00";2
2021-02-14;14.0061;38.0568372838279;249.777485561819;"2021";"02";"2021-02";"2021-02-14";28;"09:00:00";2
2021-02-14;14.0560833333333;38.0501909427415;251.166869717109;"2021";"02";"2021-02";"2021-02-14";28;"16:00:00";2
2021-02-15;13.58805;37.8402069715317;256.08964044248;"2021";"02";"2021-02";"2021-02-15";28;"09:00:00";2
2021-02-15;13.6768166666667;37.860927297112;257.468689416941;"2021";"02";"2021-02";"2021-02-15";28;"16:00:00";2
2021-02-16;13.60935;37.8730099925688;257.405551157435;"2021";"02";"2021-02";"2021-02-16";28;"09:00:00";2
2021-02-16;13.6897166666667;37.8788136514825;260.632527653176;"2021";"02";"2021-02";"2021-02-16";28;"16:00:00";2
2021-02-17;13.60595;37.8953963469393;260.133335972736;"2021";"02";"2021-02";"2021-02-17";28;"09:00:00";2
2021-02-17;13.7309333333333;37.9017666725196;258.180817326282;"2021";"02";"2021-02";"2021-02-17";28;"16:00:00";2
2021-02-18;13.65685;37.9123827013098;259.6011690467;"2021";"02";"2021-02";"2021-02-18";28;"09:00:00";2
2021-02-18;13.7482833333333;37.9053530268901;264.517515093324;"2021";"02";"2021-02";"2021-02-18";28;"16:00:00";2
2021-02-19;13.78905;37.9481023890136;258.75131093473;"2021";"02";"2021-02";"2021-02-19";28;"09:00:00";2
2021-02-19;13.9015333333333;37.9432060479272;258.074063650878;"2021";"02";"2021-02";"2021-02-19";28;"16:00:00";2
2021-02-20;13.7639333333333;37.9213054100508;265.583745163204;"2021";"02";"2021-02";"2021-02-20";28;"09:00:00";2
2021-02-20;14.0348833333333;37.9682924022977;255.359162489981;"2021";"02";"2021-02";"2021-02-20";28;"16:00:00";2
2021-02-21;13.8863333333333;37.9866417644213;257.237206526546;"2021";"02";"2021-02";"2021-02-21";28;"09:00:00";2
2021-02-21;14.09045;37.9899954233348;262.526776530307;"2021";"02";"2021-02";"2021-02-21";28;"16:00:00";2
2021-02-22;13.8660333333333;38.0393447854584;257.729192265696;"2021";"02";"2021-02";"2021-02-22";28;"09:00:00";2
2021-02-22;13.8878833333333;38.0402817777053;258.124230887691;"2021";"02";"2021-02";"2021-02-22";28;"16:00:00";2
2021-02-23;13.885;38.0414811398289;254.549644603904;"2021";"02";"2021-02";"2021-02-23";28;"09:00:00";2
2021-02-23;14.0899666666667;38.0420014654091;257.140119319145;"2021";"02";"2021-02";"2021-02-23";28;"16:00:00";2
2021-02-24;13.8931833333333;38.0388508275327;256.067002614706;"2021";"02";"2021-02";"2021-02-24";28;"09:00:00";2
2021-02-24;14.0359666666667;38.0196044864462;258.223790142743;"2021";"02";"2021-02";"2021-02-24";28;"16:00:00";2
2021-02-25;13.6875166666667;37.9121705152365;258.241061249025;"2021";"02";"2021-02";"2021-02-25";28;"09:00:00";2
2021-02-25;13.9447333333333;37.8481575074834;264.53852127558;"2021";"02";"2021-02";"2021-02-25";28;"16:00:00";2
2021-02-26;13.8312833333333;37.8496902029403;264.54710973881;"2021";"02";"2021-02";"2021-02-26";28;"09:00:00";2
2021-02-26;14.1787833333333;37.8350105285205;266.403863490323;"2021";"02";"2021-02";"2021-02-26";28;"16:00:00";2
2021-02-27;13.8265666666667;37.8451932239774;262.170572830306;"2021";"02";"2021-02";"2021-02-27";28;"09:00:00";2
2021-02-27;13.8863333333333;37.8869302162244;263.06628154362;"2021";"02";"2021-02";"2021-02-27";28;"16:00:00";2
2021-02-28;13.8088;37.8934629116812;265.920164513097;"2021";"02";"2021-02";"2021-02-28";28;"09:00:00";2
2021-02-28;14.0404333333333;37.9097332372615;263.718367772143;"2021";"02";"2021-02";"2021-02-28";28;"16:00:00";2
2021-03-01;13.8018833333333;37.9247492660517;261.864677608524;"2021";"03";"2021-03";"2021-03-01";31;"09:00:00";2
2021-03-01;14.0222333333333;37.9130529249653;262.345537892386;"2021";"03";"2021-03";"2021-03-01";31;"16:00:00";2
2021-03-02;13.81525;37.8657856204221;261.743479425233;"2021";"03";"2021-03";"2021-03-02";31;"09:00:00";2
2021-03-02;14.0056833333333;37.8803392793358;265.532376909659;"2021";"03";"2021-03";"2021-03-02";31;"16:00:00";2
2021-03-03;13.8214333333333;37.9168386414593;261.658104825658;"2021";"03";"2021-03";"2021-03-03";31;"09:00:00";2
2021-03-03;13.9000666666667;37.9524923003729;259.719055933884;"2021";"03";"2021-03";"2021-03-03";31;"16:00:00";2
2021-03-04;13.8337;37.9761583291631;256.715482598419;"2021";"03";"2021-03";"2021-03-04";31;"09:00:00";2
2021-03-04;14.0538166666667;37.9773953214101;260.124617161973;"2021";"03";"2021-03";"2021-03-04";31;"16:00:00";2
2021-03-05;13.82105;37.9666280168669;262.206199590111;"2021";"03";"2021-03";"2021-03-05";31;"09:00:00";2
2021-03-05;14.0615166666667;37.9673983424472;262.208050537524;"2021";"03";"2021-03";"2021-03-05";31;"16:00:00";2
2021-03-06;13.87185;37.9389810379041;261.074927535303;"2021";"03";"2021-03";"2021-03-06";31;"09:00:00";2
2021-03-06;14.14275;37.9427846968177;259.500034076041;"2021";"03";"2021-03";"2021-03-06";31;"16:00:00";2
2021-03-07;13.88475;37.9456340589412;257.076147873906;"2021";"03";"2021-03";"2021-03-07";31;"09:00:00";2
2021-03-07;13.98535;37.9129043845215;262.215284421453;"2021";"03";"2021-03";"2021-03-07";31;"16:00:00";2
2021-03-08;13.8771166666667;37.920203746645;259.494623467695;"2021";"03";"2021-03";"2021-03-08";31;"09:00:00";2
2021-03-08;14.06215;37.9240407388919;259.152560616334;"2021";"03";"2021-03";"2021-03-08";31;"16:00:00";2
2021-03-09;13.9159166666667;37.9249901010155;263.429605031539;"2021";"03";"2021-03";"2021-03-09";31;"09:00:00";2
2021-03-09;14.0896333333333;37.9362104265957;268.412433273946;"2021";"03";"2021-03";"2021-03-09";31;"16:00:00";2
2021-03-10;13.8504666666667;37.9667833333333;254.672163247621;"2021";"03";"2021-03";"2021-03-10";31;"09:00:00";2
2021-03-10;14.1708333333333;37.9698666666667;260.75698234574;"2021";"03";"2021-03";"2021-03-10";31;"16:00:00";2
2021-03-11;13.84295;37.8660166666667;264.386086010321;"2021";"03";"2021-03";"2021-03-11";31;"09:00:00";2
2021-03-11;13.9708666666667;37.7983166666667;262.969510867855;"2021";"03";"2021-03";"2021-03-11";31;"16:00:00";2
2021-03-12;13.84285;37.8521666666667;265.601478331527;"2021";"03";"2021-03";"2021-03-12";31;"09:00:00";2
2021-03-12;14.0404833333333;37.8945666666667;265.896761257046;"2021";"03";"2021-03";"2021-03-12";31;"16:00:00";2
2021-03-13;13.9027166666667;37.94865;260.038561840673;"2021";"03";"2021-03";"2021-03-13";31;"09:00:00";2
2021-03-13;14.1472833333333;37.9611666666667;261.203498139391;"2021";"03";"2021-03";"2021-03-13";31;"16:00:00";2
2021-03-14;13.8656333333333;37.9500333333333;262.196886241981;"2021";"03";"2021-03";"2021-03-14";31;"09:00:00";2
2021-03-14;13.9617833333333;37.9555333333333;260.756900905544;"2021";"03";"2021-03";"2021-03-14";31;"16:00:00";2
2021-03-15;13.8252666666667;38.0215666666667;256.887295502405;"2021";"03";"2021-03";"2021-03-15";31;"09:00:00";2
2021-03-15;14.0489333333333;37.99835;253.339198137885;"2021";"03";"2021-03";"2021-03-15";31;"16:00:00";2
2021-03-17;14.2158333333333;38.0568666666667;263.085962015243;"2021";"03";"2021-03";"2021-03-17";31;"16:00:00";1
2021-03-18;13.8914166666667;38.05405;261.78835349531;"2021";"03";"2021-03";"2021-03-18";31;"09:00:00";2
2021-03-18;13.8858666666667;38.0486666666667;261.242395675091;"2021";"03";"2021-03";"2021-03-18";31;"16:00:00";2
2021-03-19;13.8474666666667;38.0480833333333;260.799679281026;"2021";"03";"2021-03";"2021-03-19";31;"09:00:00";2
